timestamp,rmssd,coverage,low_frequency,high_frequency
2025-08-31T00:00:00,46.353,0.989,916.866,537.575
2025-08-31T00:05:00,46.593,0.837,1564.382,365.755
2025-08-31T00:10:00,51.597,0.923,2244.369,687.761
2025-08-31T00:15:00,59.479,0.969,2206.527,754.636
2025-08-31T00:20:00,54.254,0.976,1663.872,603.679
2025-08-31T00:25:00,53.161,0.969,1814.182,653.146
2025-08-31T00:30:00,55.65,0.951,1381.465,671.502
2025-08-31T00:35:00,25.12,0.924,275.64,91.357
2025-08-31T00:40:00,17.667,0.961,459.108,68.29
2025-08-31T00:45:00,38.58,0.868,1384.221,358.38
2025-08-31T00:50:00,37.623,0.998,1378.674,439.587
2025-08-31T00:55:00,38.409,0.872,884.864,296.586
2025-08-31T01:00:00,39.815,0.996,406.78,434.653
2025-08-31T01:05:00,39.863,0.985,534.075,316.129
2025-08-31T01:10:00,41.917,0.946,1467.557,551.697
2025-08-31T01:15:00,40.881,1.0,307.593,456.576
2025-08-31T01:20:00,41.122,1.004,551.154,554.086
2025-08-31T01:25:00,41.911,0.943,448.674,418.049
2025-08-31T01:30:00,42.201,0.981,638.446,479.509
2025-08-31T01:35:00,42.321,0.932,1906.004,428.111
2025-08-31T01:40:00,50.327,0.943,2102.565,432.845
2025-08-31T01:45:00,45.252,0.877,2132.909,345.276
2025-08-31T01:50:00,46.441,0.848,1149.598,414.917
2025-08-31T01:55:00,39.903,0.96,749.464,426.688
2025-08-31T02:00:00,46.226,0.911,862.111,516.167
2025-08-31T02:05:00,40.097,0.98,357.825,416.774
2025-08-31T02:10:00,38.261,1.005,395.217,376.05
2025-08-31T02:15:00,39.242,0.997,239.436,396.913
2025-08-31T02:20:00,37.231,0.987,558.704,381.472
2025-08-31T02:25:00,37.468,0.947,683.314,387.584
2025-08-31T02:30:00,23.213,0.91,593.148,83.292
2025-08-31T02:35:00,29.889,0.816,393.605,219.29
2025-08-31T02:40:00,22.339,0.964,368.37,74.972
2025-08-31T02:45:00,27.417,1.001,733.932,194.685
2025-08-31T02:50:00,44.069,0.9,1328.811,619.379
2025-08-31T02:55:00,42.67,0.971,993.943,441.728
2025-08-31T03:00:00,44.497,0.992,808.937,558.465
2025-08-31T03:05:00,39.368,1.002,528.723,455.819
2025-08-31T03:10:00,38.348,1.001,639.461,359.649
2025-08-31T03:15:00,41.074,0.997,672.743,460.629
2025-08-31T03:20:00,40.937,0.884,1344.009,667.41
2025-08-31T03:25:00,35.789,0.996,535.175,322.463
2025-08-31T03:30:00,35.716,1.002,197.092,308.282
2025-08-31T03:35:00,33.927,0.998,447.539,246.041
2025-08-31T03:40:00,38.189,0.951,1009.563,334.481
2025-08-31T03:45:00,36.231,0.968,350.191,303.923
2025-08-31T03:50:00,46.23,0.934,924.369,456.881
2025-08-31T03:55:00,50.28,1.005,648.323,631.909
2025-08-31T04:00:00,45.75,0.993,533.0,483.669
2025-08-31T04:05:00,47.774,0.993,1158.618,517.193
2025-08-31T04:10:00,45.813,0.961,631.072,476.097
2025-08-31T04:15:00,39.75,0.997,386.854,438.172
2025-08-31T04:20:00,53.251,0.87,980.869,592.992
2025-08-31T04:25:00,56.012,0.994,426.234,809.079
2025-08-31T04:30:00,46.956,0.896,2314.39,423.49
2025-08-31T04:35:00,51.632,0.909,1467.998,523.271
2025-08-31T04:40:00,46.983,0.99,822.483,607.539
2025-08-31T04:45:00,27.89,0.91,564.572,174.223
2025-08-31T04:50:00,30.425,0.953,1205.244,162.289
2025-08-31T04:55:00,29.076,0.879,658.246,129.432
2025-08-31T05:00:00,41.329,0.915,825.769,305.902
2025-08-31T05:05:00,36.25,0.943,1314.932,243.201
2025-08-31T05:10:00,39.688,0.86,1424.652,464.886
2025-08-31T05:15:00,51.167,0.863,1431.253,607.86
2025-08-31T05:20:00,53.047,0.952,1630.204,613.068
2025-08-31T05:25:00,61.472,1.002,1483.094,910.9
2025-08-31T05:30:00,64.953,0.962,419.335,1048.051
2025-08-31T05:35:00,54.83,1.003,609.382,775.65
2025-08-31T05:40:00,57.251,1.003,489.557,854.635
2025-08-31T05:45:00,56.777,1.005,302.725,820.364
2025-08-31T05:50:00,59.897,0.996,394.387,864.484
2025-08-31T05:55:00,56.73,1.003,366.294,821.521
2025-08-31T06:00:00,56.63,1.004,372.116,902.039
2025-08-31T06:05:00,62.379,0.951,1599.777,927.018
2025-08-31T06:10:00,53.531,1.005,742.627,710.676
2025-08-31T06:15:00,59.852,0.933,2511.23,916.404
2025-08-31T06:20:00,58.61,0.991,1203.068,841.012
2025-08-31T06:25:00,59.145,0.988,1297.239,840.433
2025-08-31T06:30:00,49.653,1.004,488.944,602.828
2025-08-31T06:35:00,57.301,1.001,1283.361,779.927
2025-08-31T06:40:00,59.283,0.973,1433.524,977.568
2025-08-31T06:45:00,50.115,0.885,1726.432,557.458
2025-08-31T06:50:00,43.475,0.894,576.158,383.138
2025-08-31T06:55:00,28.661,1.001,281.101,98.958
2025-08-31T07:00:00,41.287,0.856,1400.846,412.285
2025-08-31T07:05:00,43.464,0.827,3679.915,355.929
2025-08-31T07:10:00,44.19,0.789,3092.439,1501.007
2025-08-31T07:20:00,47.097,0.856,703.634,636.001
2025-08-31T07:25:00,50.444,0.955,4415.031,658.956
2025-08-31T07:30:00,51.117,0.964,2360.349,544.577
2025-08-31T07:35:00,51.065,0.951,893.367,619.618
2025-08-31T07:40:00,55.512,0.878,1996.721,1064.946
2025-08-31T07:45:00,52.134,1.006,801.927,688.637
2025-08-31T07:50:00,50.443,0.98,433.481,737.078
2025-08-31T07:55:00,53.877,0.99,787.272,771.816
2025-08-31T08:00:00,53.335,0.992,299.504,763.006
2025-08-31T08:05:00,59.053,0.951,1554.622,802.749
2025-08-31T08:10:00,50.043,0.99,803.045,597.311
2025-08-31T08:15:00,49.84,0.998,516.45,624.156
2025-08-31T08:20:00,50.236,0.994,708.322,709.789
2025-08-31T08:25:00,56.553,0.909,3362.315,599.515
2025-08-31T08:30:00,56.968,0.971,1687.114,637.46
2025-08-31T08:35:00,61.267,0.992,3346.496,1151.485
2025-08-31T08:40:00,54.721,0.982,2175.704,651.492
2025-08-31T08:45:00,65.986,0.933,3875.584,919.254
2025-08-31T08:55:00,45.591,0.763,1782.544,254.014
2025-08-31T09:00:00,40.018,0.824,1104.256,174.242
2025-08-31T09:05:00,50.055,0.722,1543.329,784.813
2025-08-31T09:10:00,43.214,0.869,1162.323,332.154
