timestamp,rmssd,coverage,low_frequency,high_frequency
2025-08-05T00:45:00,56.633,0.839,486.817,544.617
2025-08-05T00:50:00,55.399,0.959,488.044,721.609
2025-08-05T00:55:00,41.601,0.983,226.488,429.398
2025-08-05T01:00:00,23.496,0.927,301.4,166.209
2025-08-05T01:05:00,10.72,0.974,122.732,54.588
2025-08-05T01:10:00,11.615,0.998,57.693,31.894
2025-08-05T01:15:00,11.642,0.992,40.357,34.329
2025-08-05T01:20:00,13.958,0.912,59.836,39.429
2025-08-05T01:25:00,11.934,0.952,52.438,30.09
2025-08-05T01:30:00,12.485,0.994,25.37,36.978
2025-08-05T01:35:00,12.151,1.001,33.048,31.26
2025-08-05T01:40:00,9.925,0.963,63.945,21.111
2025-08-05T01:45:00,7.839,0.997,33.924,14.435
2025-08-05T01:50:00,8.124,0.944,23.092,8.394
2025-08-05T01:55:00,14.385,0.957,72.081,39.623
2025-08-05T02:00:00,13.069,0.942,77.199,25.535
2025-08-05T02:05:00,17.524,0.932,109.794,87.441
2025-08-05T02:10:00,8.34,0.933,79.371,25.533
2025-08-05T02:15:00,13.467,0.949,392.923,150.756
2025-08-05T02:20:00,8.54,0.964,34.138,12.322
2025-08-05T02:25:00,12.906,0.905,143.65,33.969
2025-08-05T02:30:00,17.406,0.878,63.02,41.818
2025-08-05T02:35:00,17.537,0.997,53.284,55.878
2025-08-05T02:40:00,18.231,0.944,120.612,77.911
2025-08-05T02:45:00,14.352,0.983,114.922,48.71
2025-08-05T02:50:00,14.29,0.975,150.801,45.69
2025-08-05T02:55:00,13.787,0.992,88.477,43.235
2025-08-05T03:00:00,14.107,1.001,108.615,42.281
2025-08-05T03:05:00,14.452,0.998,111.1,46.034
2025-08-05T03:10:00,12.671,1.001,210.06,29.501
2025-08-05T03:15:00,15.173,0.963,284.744,38.19
2025-08-05T03:20:00,15.303,0.923,290.647,39.578
2025-08-05T03:25:00,14.304,0.916,129.119,44.265
2025-08-05T03:30:00,16.612,0.939,269.97,56.301
2025-08-05T03:35:00,21.236,0.983,322.481,88.748
2025-08-05T03:40:00,22.261,0.985,313.903,107.768
2025-08-05T03:45:00,23.032,0.92,227.536,98.458
2025-08-05T03:50:00,25.869,0.974,230.898,155.059
2025-08-05T03:55:00,20.468,0.935,311.09,56.566
2025-08-05T04:00:00,27.472,0.949,276.641,148.417
2025-08-05T04:05:00,23.492,0.955,369.277,107.806
2025-08-05T04:10:00,22.761,0.981,338.442,115.495
2025-08-05T04:15:00,24.321,0.946,193.861,98.572
2025-08-05T04:20:00,19.41,0.984,529.136,240.303
2025-08-05T04:25:00,21.129,0.927,91.877,92.572
2025-08-05T04:30:00,19.662,0.855,166.078,57.117
2025-08-05T04:35:00,18.407,0.963,124.513,82.811
2025-08-05T04:40:00,12.657,0.949,61.635,27.953
2025-08-05T05:05:00,30.579,0.956,179.144,139.611
2025-08-05T05:10:00,24.509,0.893,1524.035,154.898
2025-08-05T05:15:00,20.541,0.949,239.403,127.385
2025-08-05T05:20:00,19.022,0.991,304.819,97.131
2025-08-05T05:25:00,17.308,0.934,72.546,64.727
2025-08-05T05:30:00,16.596,0.965,71.073,83.47
2025-08-05T05:35:00,15.726,0.969,162.675,83.196
2025-08-05T05:40:00,12.109,0.988,103.316,67.082
2025-08-05T05:45:00,15.852,0.971,85.391,68.485
2025-08-05T05:50:00,23.683,0.945,203.675,75.341
2025-08-05T05:55:00,19.344,0.948,68.132,65.005
2025-08-05T06:00:00,25.658,0.761,191.577,107.279
2025-08-05T06:20:00,37.003,0.71,61.245,133.377
2025-08-05T06:30:00,36.174,0.974,114.504,192.025
2025-08-05T06:35:00,25.656,0.904,440.736,137.89
2025-08-05T06:40:00,29.348,0.94,98.298,160.383
2025-08-05T06:45:00,25.565,0.87,142.496,71.533
2025-08-05T06:50:00,21.559,0.963,484.599,519.187
2025-08-05T06:55:00,21.288,0.979,62.574,85.856
2025-08-05T07:00:00,20.518,0.974,51.713,87.329
2025-08-05T07:05:00,26.035,0.9,55.079,77.437
2025-08-05T07:10:00,24.814,0.93,168.393,97.938
2025-08-05T07:15:00,29.225,0.821,2176.167,355.441
2025-08-05T07:30:00,54.707,0.768,2034.389,400.174
2025-08-05T07:35:00,30.588,0.777,145.746,118.232
