timestamp,rmssd,coverage,low_frequency,high_frequency
2025-07-21T00:00:00,21.074,0.98,130.038,85.465
2025-07-21T00:05:00,20.498,1.003,229.768,74.173
2025-07-21T00:10:00,21.128,0.98,602.327,75.505
2025-07-21T00:15:00,25.6,0.998,242.214,146.838
2025-07-21T00:20:00,24.58,0.951,194.401,99.767
2025-07-21T00:25:00,20.582,1.004,183.961,77.352
2025-07-21T00:30:00,24.187,0.969,142.309,107.14
2025-07-21T00:35:00,24.663,0.95,695.36,137.213
2025-07-21T00:40:00,27.367,0.967,1002.32,122.618
2025-07-21T00:45:00,30.574,1.001,379.223,197.595
2025-07-21T00:50:00,26.344,1.002,379.986,160.151
2025-07-21T00:55:00,26.021,0.913,816.234,137.278
2025-07-21T01:00:00,25.137,1.004,482.535,167.218
2025-07-21T01:05:00,26.71,0.948,518.464,140.346
2025-07-21T01:10:00,28.321,0.851,447.007,140.235
2025-07-21T01:15:00,23.994,0.996,664.251,129.213
2025-07-21T01:20:00,22.882,1.003,345.41,107.026
2025-07-21T01:25:00,24.13,0.988,245.648,104.995
2025-07-21T01:30:00,23.075,0.95,301.765,85.965
2025-07-21T01:35:00,24.859,0.982,719.66,128.202
2025-07-21T01:40:00,22.636,0.984,444.137,86.487
2025-07-21T01:45:00,18.442,1.004,535.729,68.613
2025-07-21T01:50:00,18.899,0.954,351.829,58.094
2025-07-21T01:55:00,26.948,0.976,739.727,119.798
2025-07-21T02:00:00,25.018,0.985,499.177,143.977
2025-07-21T02:05:00,26.139,1.005,397.584,131.606
2025-07-21T02:10:00,23.797,0.999,351.906,146.058
2025-07-21T02:15:00,29.178,0.844,1064.329,165.439
2025-07-21T02:20:00,25.883,0.754,1045.815,107.308
2025-07-21T02:30:00,17.188,1.001,505.084,32.926
2025-07-21T02:35:00,20.417,0.984,350.48,115.938
2025-07-21T02:40:00,23.945,1.002,897.991,175.705
2025-07-21T02:45:00,26.029,0.946,488.296,126.819
2025-07-21T02:50:00,22.841,1.004,286.843,132.831
2025-07-21T02:55:00,30.165,0.899,1211.089,226.637
2025-07-21T03:00:00,21.347,0.997,159.767,82.074
2025-07-21T03:05:00,13.694,0.972,46.053,33.291
2025-07-21T03:10:00,16.333,0.961,501.621,80.686
2025-07-21T03:15:00,22.752,0.988,241.543,159.142
2025-07-21T03:20:00,20.16,0.962,148.504,84.538
2025-07-21T03:25:00,26.455,0.952,359.633,139.028
2025-07-21T03:30:00,25.142,0.951,318.428,81.714
2025-07-21T03:35:00,27.493,1.002,1548.08,101.502
2025-07-21T03:40:00,23.892,1.0,388.045,148.653
