timestamp,bucket_values
2025-09-01T08:27:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.007, 0.022, 0.065, 0.194, 0.309, 0.257, 0.11, 0.023, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
