timestamp,rmssd,coverage,low_frequency,high_frequency
2025-07-28T01:15:00,17.824,1.003,61.632,37.279
2025-07-28T01:20:00,17.032,0.985,73.407,43.439
2025-07-28T01:25:00,15.325,1.004,33.315,43.418
2025-07-28T01:30:00,13.565,0.994,50.48,23.664
2025-07-28T01:35:00,12.868,1.003,34.292,25.201
2025-07-28T01:40:00,12.891,1.001,42.706,24.488
2025-07-28T01:45:00,12.972,1.002,40.755,31.869
2025-07-28T01:50:00,13.565,0.95,69.822,21.758
2025-07-28T01:55:00,13.274,0.907,158.546,16.785
2025-07-28T02:00:00,10.82,0.973,130.499,22.284
2025-07-28T02:05:00,15.172,0.97,439.411,47.161
2025-07-28T02:10:00,19.431,0.94,49.218,50.53
2025-07-28T02:15:00,20.451,1.004,60.847,73.386
2025-07-28T02:20:00,20.071,1.002,24.376,73.956
2025-07-28T02:25:00,22.313,1.001,64.015,67.131
2025-07-28T02:30:00,24.948,0.996,49.46,73.349
2025-07-28T02:35:00,20.088,0.947,56.203,51.679
2025-07-28T02:40:00,13.728,1.002,86.496,21.583
2025-07-28T02:45:00,15.02,1.003,69.995,35.668
2025-07-28T02:50:00,14.317,1.003,51.992,40.478
2025-07-28T02:55:00,17.036,0.998,67.224,35.826
2025-07-28T03:00:00,17.1,1.001,63.146,35.89
2025-07-28T03:05:00,17.06,1.004,58.94,36.927
2025-07-28T03:10:00,17.445,0.995,50.331,44.119
2025-07-28T03:15:00,16.097,1.003,67.289,40.68
2025-07-28T03:20:00,16.214,1.002,25.397,36.818
2025-07-28T03:25:00,16.383,1.0,36.984,31.511
2025-07-28T03:30:00,14.759,0.827,159.966,28.773
2025-07-28T03:35:00,13.62,0.982,110.143,20.746
2025-07-28T03:40:00,13.715,1.004,50.366,24.061
2025-07-28T03:45:00,13.114,1.0,88.962,25.742
2025-07-28T03:50:00,13.083,1.005,47.409,18.421
2025-07-28T03:55:00,15.852,0.998,36.537,36.519
2025-07-28T04:00:00,14.634,1.005,43.071,24.202
2025-07-28T04:05:00,13.863,1.002,92.715,26.274
2025-07-28T04:10:00,13.948,0.996,49.278,24.991
2025-07-28T04:15:00,14.227,0.898,79.555,24.465
2025-07-28T04:20:00,13.568,0.985,282.53,38.525
2025-07-28T04:25:00,13.691,0.938,180.87,27.229
2025-07-28T04:30:00,14.261,0.99,428.823,27.368
2025-07-28T04:35:00,14.512,0.909,61.929,30.478
2025-07-28T04:40:00,13.142,0.956,81.901,26.096
2025-07-28T04:45:00,12.775,1.003,65.267,27.076
2025-07-28T04:50:00,13.963,1.004,189.282,34.498
2025-07-28T04:55:00,12.429,1.003,49.285,25.338
2025-07-28T05:00:00,13.879,0.976,170.498,25.866
2025-07-28T05:05:00,13.717,1.004,55.576,21.954
2025-07-28T05:10:00,13.462,0.964,143.306,27.94
2025-07-28T05:15:00,12.296,1.002,112.813,20.092
2025-07-28T05:20:00,9.701,1.002,136.865,13.264
2025-07-28T05:25:00,11.928,0.953,54.063,18.609
2025-07-28T05:30:00,13.313,0.995,137.067,14.748
2025-07-28T05:35:00,20.447,0.862,357.06,88.829
2025-07-28T05:40:00,25.137,0.829,224.115,47.786
2025-07-28T05:45:00,18.452,1.005,51.681,57.595
2025-07-28T05:50:00,17.807,0.996,124.006,39.199
2025-07-28T05:55:00,17.206,1.003,85.476,32.444
2025-07-28T06:00:00,16.596,0.824,146.157,23.303
2025-07-28T06:05:00,12.936,0.961,92.955,17.458
2025-07-28T06:10:00,13.435,0.854,84.566,29.481
2025-07-28T06:20:00,13.923,0.758,52.402,20.309
2025-07-28T06:25:00,13.671,0.933,99.757,22.184
2025-07-28T06:30:00,11.993,0.998,152.694,17.812
2025-07-28T06:35:00,12.112,0.991,42.147,21.844
2025-07-28T06:40:00,13.027,0.989,52.275,18.716
2025-07-28T06:45:00,11.636,0.999,44.936,20.713
2025-07-28T06:50:00,14.883,1.001,59.723,20.821
2025-07-28T06:55:00,12.91,1.002,61.745,26.131
2025-07-28T07:00:00,17.322,1.001,115.418,42.219
2025-07-28T07:05:00,16.577,0.998,55.129,32.081
2025-07-28T07:10:00,18.552,0.971,88.488,34.118
2025-07-28T07:15:00,18.058,1.002,119.32,53.183
2025-07-28T07:20:00,17.371,1.003,80.351,38.462
2025-07-28T07:25:00,15.469,0.981,322.297,98.368
2025-07-28T07:30:00,14.769,0.998,29.494,19.128
2025-07-28T07:35:00,12.079,0.978,62.745,18.576
