timestamp,rmssd,coverage,low_frequency,high_frequency
2025-08-04T00:25:00,63.628,0.713,839.383,465.754
2025-08-04T00:30:00,32.314,0.721,898.914,180.844
2025-08-04T00:35:00,33.664,0.781,289.398,124.81
2025-08-04T00:40:00,37.292,0.96,170.451,200.689
2025-08-04T00:45:00,15.531,0.955,97.783,51.231
2025-08-04T00:50:00,14.655,0.995,40.677,37.182
2025-08-04T00:55:00,14.672,1.0,58.139,34.812
2025-08-04T01:00:00,16.494,0.984,78.173,47.203
2025-08-04T01:05:00,11.883,0.973,36.626,15.448
2025-08-04T01:10:00,29.387,0.763,4897.895,316.812
2025-08-04T01:15:00,11.584,0.945,76.732,20.809
2025-08-04T01:20:00,12.812,0.935,155.447,36.268
2025-08-04T01:25:00,20.736,0.893,245.258,144.422
2025-08-04T01:30:00,21.046,0.992,200.847,107.296
2025-08-04T01:35:00,17.449,0.834,536.0,92.704
2025-08-04T01:40:00,17.889,0.977,163.512,65.098
2025-08-04T01:45:00,12.035,1.004,38.7,31.335
2025-08-04T01:50:00,11.479,1.001,21.534,37.649
2025-08-04T01:55:00,11.066,1.0,17.104,27.086
2025-08-04T02:00:00,12.893,0.999,69.792,44.684
2025-08-04T02:05:00,11.315,1.003,34.485,25.473
2025-08-04T02:10:00,23.513,0.936,99.229,152.161
2025-08-04T02:15:00,27.413,1.001,139.513,185.794
2025-08-04T02:20:00,23.641,0.978,101.35,134.105
2025-08-04T02:25:00,16.052,0.995,47.894,47.304
2025-08-04T02:30:00,16.776,1.004,20.389,31.65
2025-08-04T02:35:00,15.671,1.0,34.838,39.316
2025-08-04T02:40:00,20.512,0.915,131.232,80.289
2025-08-04T02:45:00,26.171,0.984,512.667,194.917
2025-08-04T02:50:00,24.746,0.976,275.174,132.673
2025-08-04T02:55:00,30.602,0.945,458.994,156.78
2025-08-04T03:00:00,31.899,0.801,2425.893,202.01
2025-08-04T03:05:00,33.956,0.854,691.939,129.46
2025-08-04T03:10:00,35.286,0.8,923.173,267.119
2025-08-04T03:15:00,23.52,0.92,419.191,133.851
2025-08-04T03:20:00,23.834,0.956,362.48,119.388
2025-08-04T03:25:00,23.996,1.001,314.621,138.726
2025-08-04T03:30:00,19.949,0.889,201.211,53.093
2025-08-04T03:35:00,17.213,0.952,173.623,31.268
2025-08-04T03:40:00,16.697,0.971,232.591,38.106
2025-08-04T03:45:00,12.935,0.966,1107.659,609.177
2025-08-04T03:50:00,10.881,0.986,33.592,18.724
2025-08-04T03:55:00,14.941,0.951,49.317,34.968
2025-08-04T04:00:00,13.459,0.98,58.013,40.874
2025-08-04T04:05:00,13.173,0.929,463.139,64.962
2025-08-04T04:10:00,24.558,0.946,258.89,209.723
2025-08-04T04:15:00,27.386,0.946,116.802,126.957
2025-08-04T04:20:00,29.703,0.986,191.724,125.269
2025-08-04T04:25:00,20.037,0.914,241.125,55.078
2025-08-04T04:35:00,19.59,0.915,299.574,93.643
2025-08-04T04:40:00,18.716,1.001,159.398,87.11
2025-08-04T04:45:00,14.346,0.963,117.591,51.209
2025-08-04T04:50:00,14.645,1.001,122.678,58.57
2025-08-04T04:55:00,16.812,0.946,102.74,50.158
2025-08-04T05:00:00,36.715,0.836,1512.485,489.898
2025-08-04T05:05:00,20.111,0.85,449.057,88.334
2025-08-04T05:10:00,19.087,0.951,205.0,100.725
2025-08-04T05:15:00,15.164,0.941,124.092,65.089
2025-08-04T05:20:00,27.537,0.804,143.373,197.399
2025-08-04T05:25:00,33.569,0.768,217.479,138.758
