timestamp,rmssd,coverage,low_frequency,high_frequency
2025-08-12T00:00:00,20.885,0.983,75.928,91.868
2025-08-12T00:05:00,24.444,0.917,105.882,112.234
2025-08-12T00:10:00,21.426,0.961,204.921,84.525
2025-08-12T00:15:00,23.814,0.999,59.2,103.1
2025-08-12T00:20:00,24.076,1.0,62.055,150.716
2025-08-12T00:25:00,22.456,0.989,37.947,100.062
2025-08-12T00:30:00,20.032,0.986,130.227,78.397
2025-08-12T00:35:00,21.624,1.0,60.021,87.403
2025-08-12T00:40:00,20.467,1.005,69.636,86.831
2025-08-12T00:45:00,24.091,0.966,173.414,112.571
2025-08-12T00:50:00,25.901,1.003,193.206,175.334
2025-08-12T00:55:00,23.432,1.003,363.034,101.309
2025-08-12T01:00:00,24.64,1.001,281.436,142.041
2025-08-12T01:05:00,30.577,1.005,227.39,187.603
2025-08-12T01:10:00,33.992,1.003,116.913,264.292
2025-08-12T01:15:00,21.676,0.958,122.073,78.729
2025-08-12T01:20:00,24.464,1.003,42.483,87.498
2025-08-12T01:25:00,23.382,1.003,113.479,97.527
2025-08-12T01:30:00,21.571,0.714,178.126,69.539
2025-08-12T01:35:00,21.191,0.995,46.777,100.861
2025-08-12T01:40:00,28.233,0.806,245.005,148.479
2025-08-12T01:45:00,49.083,0.988,54.574,386.085
2025-08-12T01:50:00,47.476,1.003,70.367,396.258
2025-08-12T01:55:00,21.836,0.855,155.809,99.972
2025-08-12T02:05:00,37.996,1.005,26.912,319.594
2025-08-12T02:10:00,28.008,1.002,281.3,270.79
2025-08-12T02:15:00,47.474,0.999,83.416,409.841
2025-08-12T02:20:00,51.957,1.005,36.518,413.988
2025-08-12T02:25:00,48.635,1.002,71.88,458.154
2025-08-12T02:30:00,51.797,1.002,108.878,405.058
2025-08-12T02:35:00,49.165,1.004,68.365,427.076
2025-08-12T02:40:00,25.699,0.989,207.675,157.406
2025-08-12T02:45:00,21.804,1.001,136.616,63.366
2025-08-12T02:50:00,19.032,1.003,41.468,95.065
2025-08-12T02:55:00,21.881,0.96,37.991,72.836
2025-08-12T03:00:00,29.454,1.001,239.275,172.566
2025-08-12T03:05:00,15.13,0.995,51.789,22.648
2025-08-12T03:10:00,19.875,1.002,82.354,45.346
2025-08-12T03:15:00,19.91,0.99,269.627,62.562
2025-08-12T03:20:00,17.585,1.004,219.825,50.265
2025-08-12T03:25:00,18.508,1.001,166.579,52.609
2025-08-12T03:30:00,18.316,1.006,52.922,45.691
2025-08-12T03:40:00,18.719,0.942,187.712,79.795
2025-08-12T03:45:00,19.308,0.986,142.87,100.068
2025-08-12T03:50:00,18.207,1.002,51.411,90.735
2025-08-12T03:55:00,18.904,1.004,42.019,90.902
2025-08-12T04:00:00,20.385,1.0,70.315,103.727
2025-08-12T04:05:00,20.83,0.996,91.888,103.452
2025-08-12T04:10:00,15.909,0.888,124.653,45.758
2025-08-12T04:15:00,15.165,0.732,120.157,36.042
