timestamp,rmssd,coverage,low_frequency,high_frequency
2025-08-03T00:35:00,39.031,0.788,276.706,185.772
2025-08-03T00:50:00,48.588,0.902,465.867,354.044
2025-08-03T00:55:00,37.632,0.983,156.16,239.365
2025-08-03T01:00:00,38.293,1.003,50.242,231.467
2025-08-03T01:05:00,31.78,0.996,51.629,150.164
2025-08-03T01:10:00,30.264,1.003,85.277,126.921
2025-08-03T01:15:00,26.974,0.933,129.485,135.513
2025-08-03T01:20:00,18.562,1.003,64.973,54.97
2025-08-03T01:25:00,17.131,0.977,52.819,31.649
2025-08-03T01:30:00,13.773,0.936,18.555,20.001
2025-08-03T01:35:00,23.685,0.824,1148.726,154.41
2025-08-03T01:40:00,32.802,0.896,127.887,83.683
2025-08-03T01:45:00,28.822,0.961,764.759,114.309
2025-08-03T01:50:00,22.369,0.975,85.753,67.074
2025-08-03T01:55:00,27.696,0.75,6559.193,438.318
2025-08-03T02:05:00,10.947,0.921,24.717,19.523
2025-08-03T02:10:00,17.791,1.005,63.59,61.955
2025-08-03T02:15:00,21.795,0.994,110.975,173.51
2025-08-03T02:20:00,22.374,0.993,81.473,142.007
2025-08-03T02:25:00,21.982,0.968,89.288,137.398
2025-08-03T03:00:00,17.376,0.929,210.794,26.269
2025-08-03T03:05:00,33.118,1.003,762.721,431.544
2025-08-03T03:10:00,27.298,1.005,650.733,171.128
2025-08-03T03:15:00,25.032,0.986,570.425,180.573
2025-08-03T03:20:00,25.947,1.005,475.957,187.695
2025-08-03T03:25:00,21.741,0.988,723.449,184.395
2025-08-03T03:30:00,22.726,0.866,954.237,185.814
2025-08-03T03:35:00,15.842,0.933,176.56,73.831
2025-08-03T03:40:00,11.86,0.992,76.575,32.403
2025-08-03T03:45:00,10.908,1.003,60.23,19.139
2025-08-03T03:50:00,11.875,0.948,129.876,41.806
2025-08-03T03:55:00,11.448,1.002,32.829,18.014
2025-08-03T04:00:00,20.605,0.875,163.282,85.817
2025-08-03T04:05:00,11.837,0.944,100.154,26.821
2025-08-03T04:10:00,14.972,0.96,74.682,31.273
2025-08-03T04:20:00,21.239,0.859,76.014,99.664
2025-08-03T04:25:00,23.998,0.909,257.622,96.97
2025-08-03T04:30:00,19.312,0.993,142.217,106.334
2025-08-03T04:35:00,21.946,1.002,183.467,107.582
2025-08-03T04:40:00,19.061,0.981,207.706,85.896
2025-08-03T04:45:00,112.906,0.831,1766.657,2282.789
2025-08-03T04:50:00,151.83,0.857,3410.313,2714.018
2025-08-03T04:55:00,51.54,0.802,436.623,254.351
2025-08-03T05:00:00,115.935,0.781,5879.827,3648.556
2025-08-03T05:30:00,40.059,0.906,344.728,299.536
2025-08-03T05:35:00,30.143,0.811,6266.332,273.713
2025-08-03T05:40:00,29.113,0.878,107.655,126.588
2025-08-03T05:45:00,39.766,0.913,148.712,161.265
2025-08-03T05:50:00,35.119,0.977,84.036,144.841
2025-08-03T05:55:00,26.353,0.945,62.172,90.034
2025-08-03T06:00:00,34.795,0.902,768.527,385.309
2025-08-03T06:05:00,41.144,0.963,230.892,288.0
2025-08-03T06:10:00,45.187,0.998,134.193,366.219
2025-08-03T06:15:00,49.564,0.976,192.674,333.274
2025-08-03T06:20:00,29.136,0.942,105.176,231.799
2025-08-03T06:25:00,29.685,0.976,177.838,146.87
2025-08-03T06:30:00,37.521,0.904,97.285,184.754
2025-08-03T06:35:00,30.315,0.84,121.098,94.631
2025-08-03T06:40:00,20.207,0.861,178.336,72.096
2025-08-03T06:45:00,17.512,0.87,50.587,39.405
2025-08-03T06:50:00,33.145,0.948,402.922,205.339
