timestamp,rmssd,coverage,low_frequency,high_frequency
2025-08-28T00:20:00,41.22,0.728,543.214,209.462
2025-08-28T00:25:00,46.184,0.904,1958.54,379.508
2025-08-28T00:30:00,45.605,0.973,2276.182,301.854
2025-08-28T00:35:00,53.217,0.981,3149.416,457.188
2025-08-28T00:40:00,50.732,0.962,1903.424,500.838
2025-08-28T00:45:00,46.182,0.959,1425.878,372.075
2025-08-28T00:50:00,48.072,0.97,1321.699,609.713
2025-08-28T00:55:00,52.471,0.995,1930.018,594.492
2025-08-28T01:00:00,53.83,0.985,1978.852,632.512
2025-08-28T01:05:00,37.733,0.89,1576.811,243.776
2025-08-28T01:10:00,36.706,0.912,1639.939,245.169
2025-08-28T01:15:00,37.149,0.957,1820.233,283.889
2025-08-28T01:20:00,37.792,0.809,1009.546,349.314
2025-08-28T01:25:00,42.887,0.981,1340.972,360.946
2025-08-28T01:30:00,49.464,0.992,1043.954,566.554
2025-08-28T01:35:00,56.988,0.938,6043.926,522.833
2025-08-28T01:40:00,60.597,0.84,5175.274,1091.881
2025-08-28T01:45:00,57.741,0.811,4317.151,922.89
2025-08-28T01:50:00,55.537,0.83,2018.747,513.923
2025-08-28T01:55:00,57.003,0.913,867.155,636.245
2025-08-28T02:00:00,59.891,0.82,1672.849,531.779
2025-08-28T02:05:00,56.148,0.87,2676.225,904.03
2025-08-28T02:10:00,57.549,0.863,2378.162,1378.575
2025-08-28T02:15:00,56.561,0.777,2307.298,1003.051
2025-08-28T02:20:00,65.567,0.778,2666.105,1987.42
2025-08-28T02:25:00,60.84,0.9,3549.161,1605.014
2025-08-28T02:30:00,56.35,0.896,1135.531,822.974
2025-08-28T02:35:00,57.569,0.851,2761.566,894.71
2025-08-28T02:40:00,46.156,0.795,1146.375,387.014
2025-08-28T02:45:00,35.855,0.759,751.961,213.167
2025-08-28T02:50:00,47.298,0.924,1967.318,308.709
2025-08-28T02:55:00,40.553,0.965,726.255,347.835
2025-08-28T03:05:00,50.38,0.926,1410.357,699.95
2025-08-28T03:10:00,51.798,0.877,1107.505,450.236
2025-08-28T03:15:00,54.4,0.865,2253.089,411.065
2025-08-28T03:20:00,38.158,0.978,990.039,172.823
2025-08-28T03:25:00,49.32,0.926,1458.259,332.465
