timestamp,rmssd,coverage,low_frequency,high_frequency
2025-07-29T22:15:00,15.579,0.957,43.293,22.376
2025-07-29T22:25:00,9.903,0.979,28.57,16.914
2025-07-29T22:30:00,9.758,0.994,23.466,19.539
2025-07-29T22:35:00,11.661,1.003,32.291,23.57
2025-07-29T22:40:00,11.426,1.001,33.491,16.476
2025-07-29T22:45:00,11.859,1.0,100.077,15.576
2025-07-29T22:50:00,11.907,1.004,73.994,14.474
2025-07-29T22:55:00,11.897,1.001,86.391,16.47
2025-07-29T23:00:00,11.452,1.0,72.088,13.487
2025-07-29T23:05:00,11.898,1.002,107.914,16.992
2025-07-29T23:10:00,12.046,1.003,78.892,13.199
2025-07-29T23:15:00,11.017,1.001,43.82,19.711
2025-07-29T23:20:00,9.137,1.001,49.002,16.772
2025-07-29T23:25:00,12.937,1.003,54.229,26.638
2025-07-29T23:30:00,12.018,1.002,100.483,33.512
2025-07-29T23:35:00,10.043,0.836,148.939,11.969
2025-07-29T23:40:00,18.666,1.002,40.739,42.616
2025-07-29T23:45:00,15.284,0.959,38.55,36.929
2025-07-29T23:50:00,11.859,0.951,51.384,26.471
2025-07-29T23:55:00,10.943,1.004,28.126,22.938
