timestamp,rmssd,coverage,low_frequency,high_frequency
2025-07-14T20:55:00,34.176,0.985,165.284,151.863
2025-07-14T21:00:00,45.039,0.724,435.899,339.694
2025-07-14T21:05:00,43.182,0.936,95.515,458.77
2025-07-14T21:10:00,29.246,0.992,79.664,263.844
2025-07-14T21:15:00,26.02,1.004,108.152,160.55
2025-07-14T21:20:00,25.691,1.002,140.26,200.118
2025-07-14T21:25:00,24.731,1.001,43.73,149.096
2025-07-14T21:30:00,19.124,0.86,247.89,68.208
2025-07-14T21:35:00,22.001,1.003,87.226,90.562
2025-07-14T21:40:00,22.874,1.003,63.191,78.875
2025-07-14T21:45:00,19.788,0.995,40.449,57.295
2025-07-14T21:50:00,17.137,1.002,45.565,48.308
2025-07-14T21:55:00,13.653,1.005,40.66,31.222
2025-07-14T22:00:00,16.22,1.002,24.534,44.802
2025-07-14T22:05:00,14.564,1.003,32.02,38.397
2025-07-14T22:10:00,19.484,0.927,124.186,41.929
2025-07-14T22:15:00,23.434,0.998,89.147,61.225
2025-07-14T22:20:00,21.691,0.997,47.212,62.699
2025-07-14T22:25:00,20.948,0.996,53.018,75.801
2025-07-14T22:30:00,21.999,1.002,147.831,74.785
2025-07-14T22:35:00,17.862,0.968,76.272,44.236
2025-07-14T22:40:00,21.833,0.906,90.924,57.63
2025-07-14T22:45:00,30.095,0.98,196.91,142.575
2025-07-14T22:50:00,28.145,0.957,76.699,200.476
2025-07-14T22:55:00,31.433,0.966,143.118,188.088
2025-07-14T23:00:00,28.792,1.003,152.147,119.252
2025-07-14T23:05:00,29.973,0.924,175.074,93.716
2025-07-14T23:10:00,36.863,0.88,400.538,331.822
2025-07-14T23:15:00,38.27,0.946,248.947,399.034
2025-07-14T23:20:00,40.369,0.805,437.472,206.592
2025-07-14T23:25:00,49.423,0.956,386.197,459.24
2025-07-14T23:30:00,46.886,1.003,337.732,463.048
2025-07-14T23:35:00,53.306,1.001,209.935,569.927
2025-07-14T23:40:00,52.284,1.006,639.36,565.332
2025-07-14T23:45:00,48.778,0.967,393.67,514.191
2025-07-14T23:50:00,51.12,1.002,325.086,669.044
2025-07-14T23:55:00,47.226,0.962,388.037,466.802
