timestamp,rmssd,coverage,low_frequency,high_frequency
2025-09-01T02:25:00,53.737,0.897,1286.302,660.094
2025-09-01T02:30:00,52.135,0.936,1149.772,688.639
2025-09-01T02:35:00,51.352,0.947,792.973,566.384
2025-09-01T02:40:00,52.735,0.946,927.254,675.111
2025-09-01T02:45:00,51.142,0.946,1351.255,691.963
2025-09-01T02:50:00,53.942,0.956,1353.697,557.306
2025-09-01T02:55:00,55.297,0.985,3100.422,745.412
2025-09-01T03:00:00,49.681,0.891,4124.024,600.346
2025-09-01T03:05:00,37.09,0.91,1340.305,191.918
2025-09-01T03:10:00,32.705,0.927,582.544,219.918
2025-09-01T03:15:00,33.75,0.886,538.891,219.15
2025-09-01T03:20:00,37.821,0.924,1497.273,288.713
2025-09-01T03:25:00,27.399,0.897,8233.74,431.899
2025-09-01T03:30:00,40.015,0.91,1448.935,289.033
2025-09-01T03:35:00,49.953,1.005,825.66,568.041
2025-09-01T03:40:00,50.723,1.001,818.617,600.304
2025-09-01T03:45:00,55.806,1.003,411.219,800.268
2025-09-01T03:50:00,55.735,1.0,383.209,659.929
2025-09-01T03:55:00,56.582,1.006,356.493,773.624
2025-09-01T04:00:00,52.033,0.996,488.235,629.474
2025-09-01T04:05:00,52.258,1.004,608.305,633.63
2025-09-01T04:10:00,49.804,1.001,310.668,580.887
2025-09-01T04:15:00,52.158,1.001,260.695,679.662
2025-09-01T04:20:00,52.483,1.004,278.194,648.52
2025-09-01T04:25:00,53.52,1.004,291.943,754.13
2025-09-01T04:30:00,54.048,0.996,304.12,727.137
2025-09-01T04:35:00,54.153,1.003,365.127,745.282
2025-09-01T04:40:00,58.234,1.004,400.855,872.568
2025-09-01T04:45:00,40.52,0.883,1053.746,275.602
2025-09-01T04:50:00,38.156,0.997,938.385,304.926
2025-09-01T04:55:00,28.529,0.949,365.425,165.313
2025-09-01T05:00:00,32.464,0.888,676.071,100.79
2025-09-01T05:05:00,37.229,0.98,568.684,207.778
2025-09-01T05:10:00,51.909,0.827,1928.117,443.174
2025-09-01T05:15:00,51.525,0.849,2616.04,672.532
2025-09-01T05:20:00,55.656,1.006,1262.013,884.038
2025-09-01T05:25:00,51.46,1.0,680.609,692.295
2025-09-01T05:30:00,45.062,0.915,961.956,541.53
2025-09-01T05:35:00,36.486,0.998,1131.405,338.252
2025-09-01T05:40:00,38.183,1.001,265.686,401.042
2025-09-01T05:45:00,39.016,1.002,723.415,484.715
2025-09-01T05:50:00,46.958,0.98,1319.233,540.081
2025-09-01T05:55:00,44.623,0.999,208.34,500.951
2025-09-01T06:00:00,42.975,0.989,214.293,454.892
2025-09-01T06:05:00,46.67,0.966,1525.237,500.826
2025-09-01T06:10:00,44.575,0.993,604.258,549.289
2025-09-01T06:15:00,39.928,0.948,485.19,370.242
2025-09-01T06:20:00,32.021,0.794,1474.012,158.532
2025-09-01T06:25:00,37.629,0.938,1335.554,239.939
2025-09-01T06:30:00,33.099,0.987,457.925,138.071
2025-09-01T06:35:00,37.168,0.907,1071.352,212.346
2025-09-01T06:40:00,39.825,0.938,3421.058,346.941
2025-09-01T06:45:00,40.514,0.843,2276.904,536.891
2025-09-01T06:50:00,48.396,0.943,2701.034,465.018
2025-09-01T06:55:00,48.711,0.987,2751.094,551.366
2025-09-01T07:00:00,50.932,0.917,1051.575,494.529
2025-09-01T07:05:00,55.405,0.936,2102.896,787.741
2025-09-01T07:10:00,47.356,0.941,442.774,567.574
2025-09-01T07:15:00,52.138,0.987,441.14,723.25
2025-09-01T07:20:00,57.394,0.939,1367.37,884.704
2025-09-01T07:25:00,54.1,1.006,590.606,684.389
2025-09-01T07:30:00,48.863,0.995,559.947,511.152
2025-09-01T07:35:00,47.005,1.005,636.027,521.748
2025-09-01T07:40:00,48.583,1.004,245.673,590.187
2025-09-01T07:45:00,52.093,1.002,359.203,733.922
2025-09-01T07:50:00,48.65,0.925,2155.164,487.669
2025-09-01T07:55:00,59.86,0.838,3123.25,857.647
2025-09-01T08:00:00,51.867,0.756,1403.07,629.083
2025-09-01T08:05:00,42.722,0.983,993.204,480.359
2025-09-01T08:10:00,35.38,0.977,1261.302,166.106
2025-09-01T08:20:00,43.411,0.828,3733.352,423.463
