timestamp,rmssd,coverage,low_frequency,high_frequency
2025-08-23T00:00:00,89.757,0.971,926.591,799.809
2025-08-23T00:05:00,101.839,1.003,188.478,518.025
2025-08-23T00:10:00,125.906,0.998,1461.646,1497.472
2025-08-23T00:15:00,99.573,1.003,890.763,714.596
2025-08-23T00:20:00,117.208,1.003,1487.529,829.533
2025-08-23T00:25:00,79.291,0.996,174.53,901.256
2025-08-23T00:30:00,101.549,0.959,1450.556,1592.629
2025-08-23T00:35:00,10.742,1.005,21.547,19.963
2025-08-23T00:40:00,11.981,0.988,12.669,22.04
2025-08-23T00:45:00,12.086,0.998,40.044,23.729
2025-08-23T00:50:00,13.394,1.005,30.872,28.743
2025-08-23T00:55:00,12.976,1.002,57.202,26.172
2025-08-23T01:00:00,14.052,0.936,227.332,21.105
2025-08-23T01:05:00,17.476,0.979,303.17,128.395
2025-08-23T01:10:00,21.621,0.949,316.375,118.723
2025-08-23T01:15:00,18.318,0.968,346.356,67.199
2025-08-23T01:20:00,19.213,1.002,23.961,51.998
2025-08-23T01:25:00,17.649,1.006,36.094,36.823
2025-08-23T01:30:00,14.09,0.996,75.692,33.153
2025-08-23T01:35:00,15.941,0.957,59.554,44.294
2025-08-23T01:40:00,17.896,0.982,172.77,73.573
2025-08-23T01:45:00,16.87,0.97,224.04,56.747
2025-08-23T01:50:00,17.142,0.99,544.322,116.343
2025-08-23T01:55:00,16.498,0.997,319.647,104.561
2025-08-23T02:00:00,17.749,0.997,28.721,51.461
2025-08-23T02:05:00,18.007,0.961,125.985,46.363
2025-08-23T02:10:00,17.824,0.919,176.269,58.45
2025-08-23T02:15:00,68.644,0.896,634.622,254.17
2025-08-23T02:20:00,137.936,0.946,343.553,937.726
2025-08-23T02:25:00,143.51,0.988,1393.834,1277.418
2025-08-23T02:30:00,147.754,0.995,749.184,2346.765
2025-08-23T02:35:00,142.05,0.97,2603.162,2014.311
2025-08-23T02:40:00,127.932,1.004,571.972,1709.655
2025-08-23T02:45:00,109.416,0.998,5643.621,2747.187
2025-08-23T02:50:00,137.557,1.005,964.092,1583.6
2025-08-23T02:55:00,118.057,0.999,574.943,1208.438
2025-08-23T03:00:00,104.262,1.005,1474.975,1417.624
2025-08-23T03:05:00,136.234,0.956,330.251,484.131
2025-08-23T03:10:00,134.154,0.959,273.553,484.928
2025-08-23T03:15:00,115.939,0.967,1401.301,1355.331
2025-08-23T03:20:00,90.289,0.946,715.688,1204.129
2025-08-23T03:25:00,16.667,0.958,116.225,47.993
2025-08-23T03:30:00,13.472,1.006,35.304,26.461
2025-08-23T03:35:00,14.009,1.003,16.556,36.03
2025-08-23T03:40:00,14.357,1.003,26.833,37.692
2025-08-23T03:45:00,15.992,1.001,38.276,40.697
2025-08-23T03:50:00,14.356,1.006,33.089,34.494
2025-08-23T03:55:00,16.147,1.002,90.833,36.904
2025-08-23T04:00:00,28.262,0.997,1517.913,387.537
2025-08-23T04:05:00,24.589,0.972,1201.409,374.96
2025-08-23T04:10:00,15.724,0.999,69.373,42.171
2025-08-23T04:15:00,12.53,0.998,1594.627,156.229
2025-08-23T04:20:00,13.543,1.002,47.894,28.773
2025-08-23T04:25:00,16.909,1.002,43.582,41.032
2025-08-23T04:30:00,14.212,1.001,28.612,27.994
2025-08-23T04:35:00,17.277,1.004,25.84,45.328
2025-08-23T04:40:00,17.481,0.972,51.495,39.538
2025-08-23T04:45:00,16.964,1.004,18.444,40.129
2025-08-23T04:50:00,16.601,0.992,35.117,39.748
2025-08-23T05:00:00,19.921,0.759,73.977,50.513
2025-08-23T05:05:00,15.353,0.934,115.534,23.327
2025-08-23T05:10:00,20.748,0.995,92.757,65.595
2025-08-23T05:15:00,23.164,0.905,237.354,123.577
2025-08-23T05:20:00,23.988,0.737,506.526,106.457
2025-08-23T05:25:00,21.865,0.843,636.888,147.518
2025-08-23T05:35:00,17.571,0.967,123.911,62.081
2025-08-23T05:40:00,17.237,1.0,376.95,149.314
2025-08-23T05:45:00,87.486,0.915,1321.025,707.03
2025-08-23T05:50:00,98.827,1.002,308.052,1280.172
2025-08-23T05:55:00,119.089,0.987,1118.821,2044.31
2025-08-23T06:00:00,109.351,1.005,1421.037,1408.159
2025-08-23T06:05:00,99.267,1.003,263.32,762.146
2025-08-23T06:10:00,84.259,0.996,556.062,803.771
2025-08-23T22:05:00,20.002,1.0,36.595,63.606
2025-08-23T22:10:00,17.317,0.953,441.542,166.005
2025-08-23T22:15:00,18.903,0.917,26.683,48.735
2025-08-23T22:20:00,21.658,1.004,373.839,143.77
2025-08-23T22:25:00,16.981,1.006,249.856,84.504
2025-08-23T22:30:00,16.632,1.003,37.378,58.935
2025-08-23T22:35:00,15.957,1.002,36.268,43.114
2025-08-23T22:40:00,17.103,1.002,180.945,80.155
2025-08-23T22:45:00,14.444,1.003,15.468,37.409
2025-08-23T22:50:00,15.927,1.004,40.681,63.103
2025-08-23T22:55:00,18.007,0.972,187.749,66.988
2025-08-23T23:00:00,19.466,0.961,350.612,90.537
2025-08-23T23:05:00,12.414,0.958,90.212,23.236
2025-08-23T23:10:00,13.957,1.004,361.618,86.339
2025-08-23T23:15:00,12.724,0.973,207.126,48.795
2025-08-23T23:20:00,16.22,1.003,398.485,124.18
2025-08-23T23:25:00,13.009,1.004,39.289,24.787
2025-08-23T23:30:00,13.131,1.001,307.368,50.934
2025-08-23T23:35:00,12.337,1.003,240.887,60.284
2025-08-23T23:40:00,12.054,1.006,130.414,27.696
2025-08-23T23:45:00,13.628,1.001,37.569,33.452
2025-08-23T23:50:00,14.37,0.977,25.509,33.027
2025-08-23T23:55:00,19.121,0.964,252.148,66.551
