timestamp,rmssd,coverage,low_frequency,high_frequency
2025-07-17T00:00:00,59.677,1.0,194.394,830.462
2025-07-17T00:05:00,40.381,0.976,299.628,479.642
2025-07-17T00:10:00,41.881,0.956,648.895,362.833
2025-07-17T00:15:00,37.893,1.005,108.996,331.123
2025-07-17T00:20:00,40.161,0.991,715.093,375.755
2025-07-17T00:25:00,43.857,0.973,638.971,442.072
2025-07-17T00:30:00,53.959,0.965,264.552,533.109
2025-07-17T00:35:00,53.63,1.003,235.041,492.704
2025-07-17T00:40:00,50.16,0.95,2045.97,700.562
2025-07-17T00:45:00,47.548,0.833,999.323,346.084
2025-07-17T00:50:00,58.265,0.957,789.327,826.471
2025-07-17T00:55:00,51.916,1.003,433.585,726.435
2025-07-17T01:00:00,59.804,0.957,933.022,614.443
2025-07-17T01:05:00,36.806,0.973,291.558,245.822
2025-07-17T01:10:00,37.679,0.972,430.069,286.524
2025-07-17T01:15:00,35.018,0.913,3952.345,376.166
2025-07-17T01:20:00,52.536,0.761,1261.836,504.32
2025-07-17T01:25:00,51.795,0.844,806.804,392.605
2025-07-17T01:40:00,27.896,0.987,125.504,209.449
2025-07-17T01:45:00,28.767,0.942,448.773,164.604
2025-07-17T01:50:00,28.556,0.981,89.692,163.024
2025-07-17T01:55:00,23.618,0.985,802.945,675.088
2025-07-17T02:00:00,25.197,0.995,219.041,86.655
2025-07-17T02:05:00,32.731,0.945,449.661,214.353
2025-07-17T02:10:00,64.202,1.002,413.237,855.081
2025-07-17T02:15:00,41.865,1.004,142.677,504.009
2025-07-17T02:20:00,45.278,0.979,695.976,379.211
2025-07-17T02:25:00,56.657,0.887,869.083,550.709
2025-07-17T02:30:00,32.523,1.005,123.332,176.221
2025-07-17T02:35:00,31.721,0.963,216.042,315.642
2025-07-17T02:40:00,50.577,1.005,323.077,732.287
2025-07-17T02:45:00,44.253,1.001,392.226,576.588
2025-07-17T02:50:00,24.057,0.937,104.0,123.921
2025-07-17T02:55:00,32.346,0.982,1059.336,402.487
2025-07-17T03:00:00,30.926,0.937,286.088,159.073
2025-07-17T03:05:00,76.496,0.921,433.24,1082.365
2025-07-17T03:10:00,26.312,0.959,158.654,99.569
2025-07-17T03:15:00,26.931,0.947,243.94,110.98
2025-07-17T03:20:00,25.731,1.002,96.857,115.029
2025-07-17T03:25:00,27.44,0.853,345.34,256.762
2025-07-17T03:30:00,33.517,1.001,59.482,195.725
2025-07-17T03:35:00,23.812,1.003,51.577,116.512
2025-07-17T03:40:00,23.214,1.006,23.985,83.728
2025-07-17T03:45:00,23.53,1.001,24.732,102.234
2025-07-17T03:50:00,54.493,1.004,235.523,707.006
2025-07-17T03:55:00,26.386,1.0,32.22,108.186
2025-07-17T04:00:00,33.459,0.995,393.516,378.992
2025-07-17T04:05:00,21.886,0.96,23.541,80.654
2025-07-17T04:10:00,27.386,0.933,722.907,128.338
2025-07-17T04:15:00,24.776,0.93,619.237,158.075
2025-07-17T04:20:00,46.241,0.989,1127.85,1034.751
2025-07-17T04:25:00,26.09,0.943,207.464,147.074
2025-07-17T04:30:00,26.266,0.956,166.812,234.757
2025-07-17T04:35:00,30.428,0.962,834.904,305.82
2025-07-17T04:40:00,41.211,0.934,499.019,640.776
2025-07-17T04:45:00,45.913,0.917,583.351,298.917
2025-07-17T04:50:00,31.56,0.9,484.809,138.016
2025-07-17T04:55:00,45.724,0.899,687.37,244.272
2025-07-17T21:15:00,40.838,0.896,177.384,365.531
2025-07-17T21:20:00,39.254,0.988,146.505,391.386
2025-07-17T21:25:00,45.416,1.003,226.735,460.255
2025-07-17T21:30:00,50.228,0.996,124.584,574.968
2025-07-17T21:35:00,44.689,0.994,221.246,355.674
2025-07-17T21:40:00,44.297,1.003,102.345,368.514
2025-07-17T21:45:00,35.049,0.992,102.21,217.512
2025-07-17T21:50:00,40.738,0.986,230.789,343.145
2025-07-17T21:55:00,33.982,1.004,65.526,197.579
2025-07-17T22:00:00,31.04,1.002,89.507,166.494
2025-07-17T22:05:00,31.364,1.005,78.59,213.046
2025-07-17T22:10:00,33.409,1.001,63.277,193.03
2025-07-17T22:15:00,29.896,1.005,67.993,172.619
2025-07-17T22:20:00,30.037,0.931,458.777,151.704
2025-07-17T22:25:00,16.684,1.002,148.742,57.125
2025-07-17T22:30:00,21.99,1.004,118.567,157.599
2025-07-17T22:40:00,20.559,1.003,64.051,137.233
2025-07-17T22:45:00,20.055,1.001,116.673,162.153
2025-07-17T22:50:00,24.322,1.006,83.12,154.457
2025-07-17T22:55:00,25.48,1.0,60.044,161.758
2025-07-17T23:00:00,28.597,1.006,69.951,238.194
2025-07-17T23:05:00,25.579,1.001,146.674,148.321
2025-07-17T23:10:00,30.762,1.002,54.277,249.174
2025-07-17T23:15:00,29.26,0.918,348.807,220.927
2025-07-17T23:20:00,30.992,0.943,188.709,213.339
2025-07-17T23:25:00,36.725,1.002,285.311,310.422
2025-07-17T23:30:00,28.828,0.915,219.352,232.291
2025-07-17T23:35:00,44.669,0.896,237.661,477.523
2025-07-17T23:40:00,39.959,1.006,497.787,353.676
2025-07-17T23:45:00,56.888,0.948,3861.04,1176.043
2025-07-17T23:50:00,56.409,0.981,212.469,685.853
2025-07-17T23:55:00,49.93,1.001,222.239,570.748
