timestamp,rmssd,coverage,low_frequency,high_frequency
2025-07-30T00:00:00,22.05,0.998,22.494,50.457
2025-07-30T00:05:00,24.756,1.002,27.908,41.692
2025-07-30T00:10:00,25.507,1.003,26.255,58.819
2025-07-30T00:15:00,22.259,1.002,33.838,54.353
2025-07-30T00:20:00,11.641,0.993,37.372,28.041
2025-07-30T00:25:00,11.807,0.997,26.026,18.334
2025-07-30T00:30:00,10.741,1.002,34.499,16.056
2025-07-30T00:35:00,20.221,1.002,55.964,39.101
2025-07-30T00:40:00,27.674,1.001,32.104,63.291
2025-07-30T00:45:00,24.22,1.002,28.481,63.013
2025-07-30T00:50:00,17.39,0.988,59.426,47.95
2025-07-30T00:55:00,15.261,1.002,27.016,21.416
2025-07-30T01:00:00,14.299,1.001,26.066,20.031
2025-07-30T01:05:00,11.121,1.002,16.447,16.704
2025-07-30T01:10:00,10.956,0.963,24.904,15.389
2025-07-30T01:15:00,12.11,0.998,61.639,35.227
2025-07-30T01:20:00,10.056,1.0,33.981,18.943
2025-07-30T01:25:00,13.649,0.874,245.043,31.379
2025-07-30T01:30:00,11.177,0.797,369.373,17.774
2025-07-30T01:35:00,14.315,1.0,147.618,46.432
2025-07-30T01:40:00,13.754,1.002,50.14,46.304
2025-07-30T01:45:00,12.72,1.003,57.864,32.741
2025-07-30T01:50:00,12.205,0.999,85.973,30.887
2025-07-30T01:55:00,11.676,1.003,123.618,25.459
2025-07-30T02:00:00,12.703,1.0,57.22,35.748
2025-07-30T02:05:00,8.767,1.004,68.2,10.207
2025-07-30T02:10:00,8.831,1.001,72.433,12.89
2025-07-30T02:15:00,9.053,1.001,86.057,13.225
2025-07-30T02:20:00,9.282,0.949,69.712,14.55
2025-07-30T02:25:00,12.334,0.987,261.24,35.564
2025-07-30T02:30:00,16.468,0.952,567.936,39.347
2025-07-30T02:35:00,14.669,0.999,91.068,35.667
2025-07-30T02:40:00,15.291,1.003,73.946,50.962
2025-07-30T02:45:00,15.037,1.003,65.651,55.322
2025-07-30T02:50:00,15.339,1.0,80.016,48.851
2025-07-30T02:55:00,16.086,1.002,78.881,74.712
2025-07-30T03:00:00,16.385,1.002,82.981,71.231
2025-07-30T03:05:00,12.425,0.915,384.795,21.733
2025-07-30T03:10:00,16.653,1.002,329.711,75.451
2025-07-30T03:15:00,16.555,1.002,112.613,63.4
2025-07-30T03:20:00,14.102,1.0,81.043,56.398
2025-07-30T03:25:00,13.658,1.003,136.272,43.644
2025-07-30T03:30:00,13.339,1.002,102.108,30.84
2025-07-30T03:35:00,14.383,0.967,116.414,32.048
2025-07-30T03:40:00,11.019,0.981,158.293,26.216
2025-07-30T03:45:00,9.012,0.994,143.562,14.787
2025-07-30T03:50:00,11.111,1.003,85.049,14.599
2025-07-30T03:55:00,9.37,1.002,54.879,14.201
2025-07-30T04:00:00,13.546,0.932,99.154,24.343
2025-07-30T04:05:00,16.955,1.002,110.565,77.452
2025-07-30T04:10:00,17.236,1.003,57.471,70.921
2025-07-30T04:15:00,18.674,1.0,115.612,73.476
2025-07-30T04:20:00,19.435,1.003,102.446,68.377
2025-07-30T04:25:00,19.596,1.002,67.761,74.279
2025-07-30T04:30:00,18.948,1.001,626.979,90.189
2025-07-30T04:35:00,14.874,0.965,230.592,46.816
2025-07-30T04:40:00,14.045,1.001,193.615,41.677
2025-07-30T04:45:00,9.288,1.001,67.162,11.77
2025-07-30T04:50:00,9.217,1.002,80.063,16.187
2025-07-30T04:55:00,9.374,1.004,209.628,17.224
2025-07-30T05:00:00,9.177,1.001,151.664,15.193
2025-07-30T05:05:00,9.912,1.002,74.267,21.315
2025-07-30T05:10:00,10.736,1.002,56.08,20.723
2025-07-30T05:15:00,13.473,0.969,266.768,22.752
2025-07-30T05:20:00,15.649,0.996,176.012,54.895
2025-07-30T05:25:00,18.689,0.984,119.333,56.653
2025-07-30T05:30:00,18.811,0.933,317.123,107.435
2025-07-30T05:35:00,18.908,0.991,83.008,71.763
