timestamp,rmssd,coverage,low_frequency,high_frequency
2025-07-26T02:50:00,15.756,0.903,74.529,23.569
2025-07-26T02:55:00,16.613,0.878,118.643,37.795
2025-07-26T03:00:00,12.347,0.857,37.201,15.952
2025-07-26T03:05:00,9.153,0.972,31.732,12.512
2025-07-26T03:10:00,12.875,0.988,33.282,24.685
2025-07-26T03:15:00,11.466,1.001,82.201,16.348
2025-07-26T03:20:00,11.977,1.001,37.736,23.269
2025-07-26T03:25:00,12.362,0.96,44.906,19.125
2025-07-26T03:30:00,15.197,0.984,350.925,51.0
2025-07-26T03:35:00,10.747,1.004,167.131,14.502
2025-07-26T03:40:00,14.145,0.915,160.646,18.872
2025-07-26T03:45:00,10.15,0.944,278.368,8.455
2025-07-26T03:50:00,9.436,1.003,88.579,15.73
2025-07-26T03:55:00,10.792,0.965,379.589,14.657
2025-07-26T04:00:00,10.677,0.998,214.208,22.285
2025-07-26T04:05:00,10.863,0.923,179.756,18.706
2025-07-26T04:10:00,9.683,1.005,79.048,10.224
2025-07-26T04:15:00,9.252,0.998,45.322,17.552
2025-07-26T04:20:00,10.785,1.005,39.794,17.085
2025-07-26T04:25:00,10.681,1.003,45.99,15.174
2025-07-26T04:30:00,11.674,0.998,76.739,22.033
2025-07-26T04:35:00,9.719,1.005,49.559,11.652
2025-07-26T04:40:00,11.473,1.002,70.1,27.147
2025-07-26T04:45:00,12.004,1.002,74.427,22.174
2025-07-26T04:50:00,9.392,1.001,36.431,15.874
2025-07-26T04:55:00,10.917,1.005,93.085,20.638
2025-07-26T05:00:00,13.479,0.903,233.215,16.203
2025-07-26T05:05:00,21.61,0.867,1194.222,113.628
2025-07-26T05:10:00,13.614,0.999,195.617,36.429
2025-07-26T05:15:00,10.692,0.999,162.846,19.008
2025-07-26T05:20:00,8.88,1.004,90.656,10.319
2025-07-26T05:25:00,9.086,1.001,31.172,9.917
2025-07-26T05:30:00,10.145,1.002,87.359,18.824
2025-07-26T05:35:00,9.396,1.002,98.612,14.971
2025-07-26T05:40:00,13.413,0.942,130.263,26.381
2025-07-26T05:45:00,10.477,1.001,87.83,27.289
2025-07-26T05:50:00,10.744,1.003,46.822,24.054
2025-07-26T05:55:00,10.15,1.004,61.733,21.728
2025-07-26T06:00:00,14.857,0.856,257.474,16.35
2025-07-26T06:05:00,21.368,1.003,1065.3,72.717
2025-07-26T06:10:00,21.953,0.907,914.677,71.163
2025-07-26T06:15:00,15.807,1.002,199.647,64.311
2025-07-26T06:20:00,13.816,1.002,193.019,40.93
2025-07-26T06:25:00,11.032,1.003,60.547,31.56
2025-07-26T06:30:00,10.464,0.999,41.021,26.06
2025-07-26T06:35:00,11.193,1.0,63.669,30.293
