timestamp,rmssd,coverage,low_frequency,high_frequency
2025-07-22T00:00:00,21.921,1.0,173.873,88.522
2025-07-22T00:05:00,23.306,1.004,132.671,119.252
2025-07-22T00:10:00,24.271,0.984,168.659,174.496
2025-07-22T00:15:00,25.229,1.003,99.043,169.217
2025-07-22T00:20:00,26.034,0.994,77.516,184.529
2025-07-22T00:25:00,27.955,0.903,158.371,236.833
2025-07-22T00:30:00,22.484,0.915,282.067,72.945
2025-07-22T00:35:00,25.751,1.002,229.5,144.522
2025-07-22T00:40:00,22.372,0.967,476.866,98.85
2025-07-22T00:45:00,28.793,0.971,399.652,202.979
2025-07-22T00:50:00,28.247,0.9,578.652,192.683
2025-07-22T00:55:00,32.351,0.862,1100.914,220.637
2025-07-22T01:00:00,23.065,1.003,168.555,113.771
2025-07-22T01:05:00,18.388,1.004,66.883,68.237
2025-07-22T01:10:00,19.612,0.941,370.339,71.32
2025-07-22T01:15:00,27.223,0.953,665.954,143.761
2025-07-22T01:20:00,29.981,1.004,302.892,217.202
2025-07-22T01:25:00,25.832,0.975,415.783,117.554
2025-07-22T01:30:00,28.037,0.996,218.372,175.522
2025-07-22T01:35:00,21.86,0.983,245.96,100.157
2025-07-22T01:40:00,30.977,1.004,289.971,239.931
2025-07-22T01:45:00,26.505,1.004,159.35,206.662
2025-07-22T01:50:00,29.211,1.002,698.134,224.968
2025-07-22T01:55:00,26.839,1.001,155.926,160.611
2025-07-22T02:00:00,29.968,1.006,194.362,222.527
2025-07-22T02:05:00,31.056,1.0,297.998,253.797
2025-07-22T02:10:00,32.473,1.004,184.289,259.063
2025-07-22T02:15:00,30.838,0.966,281.582,274.889
2025-07-22T02:20:00,32.897,0.961,928.851,276.041
2025-07-22T02:25:00,31.241,0.944,401.588,205.363
2025-07-22T02:30:00,28.815,0.978,178.802,220.179
2025-07-22T02:35:00,26.623,0.939,529.282,106.555
2025-07-22T02:40:00,25.47,0.921,299.309,116.984
2025-07-22T02:45:00,19.697,1.003,122.536,66.322
2025-07-22T02:50:00,23.306,0.926,847.508,109.329
2025-07-22T02:55:00,22.454,0.95,199.195,96.622
2025-07-22T03:00:00,28.202,0.914,498.694,125.543
2025-07-22T03:05:00,30.557,1.005,435.332,193.977
2025-07-22T03:10:00,30.884,0.985,123.636,163.037
2025-07-22T03:15:00,28.869,0.954,649.233,123.724
2025-07-22T03:20:00,30.885,0.96,691.298,178.708
2025-07-22T03:25:00,27.704,0.999,744.749,180.824
2025-07-22T03:30:00,26.698,0.995,506.1,181.408
2025-07-22T03:35:00,24.617,1.003,361.166,162.71
2025-07-22T03:40:00,24.143,0.987,521.399,132.102
2025-07-22T03:45:00,23.375,1.005,177.137,165.682
2025-07-22T03:50:00,23.803,1.004,236.004,108.609
2025-07-22T03:55:00,25.093,0.996,231.733,157.199
2025-07-22T04:00:00,27.335,0.948,315.313,187.603
2025-07-22T04:05:00,25.35,0.928,170.743,144.107
2025-07-22T04:10:00,27.762,1.0,641.649,223.304
2025-07-22T04:15:00,20.802,0.919,610.144,133.043
2025-07-22T04:20:00,31.348,0.95,391.049,169.569
2025-07-22T04:25:00,32.338,0.797,1467.079,445.751
2025-07-22T04:30:00,32.003,0.957,1499.28,151.841
2025-07-22T19:05:00,15.553,0.835,191.06,23.026
2025-07-22T19:10:00,15.401,0.898,228.908,73.428
2025-07-22T19:15:00,15.486,1.005,80.377,72.98
2025-07-22T19:20:00,14.743,1.002,176.74,87.701
2025-07-22T19:25:00,16.734,0.995,88.031,88.627
2025-07-22T19:30:00,18.362,0.987,78.589,126.868
2025-07-22T19:35:00,17.547,0.994,40.454,114.567
2025-07-22T19:40:00,17.735,1.004,58.937,116.484
2025-07-22T19:45:00,17.2,1.002,59.345,131.268
2025-07-22T19:50:00,16.773,0.87,121.175,76.029
2025-07-22T19:55:00,12.343,0.948,196.227,26.305
2025-07-22T20:00:00,12.751,0.971,254.142,30.28
2025-07-22T20:05:00,19.351,0.945,1524.686,162.829
2025-07-22T20:10:00,19.096,0.852,122.385,80.041
2025-07-22T20:15:00,18.468,0.968,271.66,80.995
2025-07-22T20:20:00,20.413,1.005,238.483,105.43
2025-07-22T20:25:00,17.508,0.996,219.537,65.562
2025-07-22T20:30:00,10.846,1.002,53.769,27.577
2025-07-22T20:35:00,12.779,1.004,111.141,39.826
2025-07-22T20:40:00,11.283,0.966,58.771,23.525
2025-07-22T20:45:00,16.134,0.97,137.951,49.793
2025-07-22T20:50:00,15.085,1.003,140.285,61.26
2025-07-22T20:55:00,15.604,1.0,108.408,56.017
2025-07-22T21:00:00,19.382,1.003,148.417,84.596
2025-07-22T21:05:00,16.678,1.004,52.249,64.669
2025-07-22T21:10:00,17.633,0.989,51.607,56.724
2025-07-22T21:15:00,16.517,0.998,78.08,71.158
2025-07-22T21:20:00,18.964,0.927,208.43,92.186
2025-07-22T21:25:00,19.993,0.915,918.339,67.316
2025-07-22T21:30:00,19.918,0.997,153.851,90.219
2025-07-22T21:35:00,21.666,0.94,297.43,81.322
2025-07-22T21:40:00,17.379,0.925,409.251,53.333
2025-07-22T21:45:00,14.95,0.984,144.969,50.744
2025-07-22T21:50:00,16.603,0.92,193.837,66.513
2025-07-22T21:55:00,17.012,0.957,173.191,77.189
2025-07-22T22:00:00,20.15,0.934,376.569,87.482
2025-07-22T22:05:00,19.151,0.963,428.53,70.62
2025-07-22T22:10:00,16.898,0.995,245.631,56.443
2025-07-22T22:15:00,15.875,0.997,158.372,59.896
2025-07-22T22:20:00,15.583,1.003,107.007,56.107
2025-07-22T22:25:00,20.365,0.888,258.495,65.188
2025-07-22T22:30:00,17.823,0.99,181.557,79.99
2025-07-22T22:35:00,19.83,0.963,264.062,74.99
2025-07-22T22:40:00,20.485,0.989,300.948,147.105
2025-07-22T22:45:00,19.442,0.956,220.874,70.443
2025-07-22T22:50:00,18.383,1.001,292.488,67.417
2025-07-22T22:55:00,16.925,1.003,60.529,54.759
2025-07-22T23:00:00,20.105,1.003,533.625,110.626
2025-07-22T23:05:00,24.617,0.918,649.738,121.977
2025-07-22T23:10:00,25.653,0.996,302.897,163.497
2025-07-22T23:15:00,29.822,0.974,459.085,249.422
2025-07-22T23:20:00,25.735,0.987,165.711,143.106
2025-07-22T23:25:00,27.777,0.996,253.979,160.234
2025-07-22T23:30:00,29.353,0.952,159.273,218.955
2025-07-22T23:35:00,28.671,0.959,639.994,142.937
2025-07-22T23:40:00,22.755,1.0,255.615,128.11
2025-07-22T23:45:00,21.291,1.001,286.096,105.663
2025-07-22T23:50:00,20.985,1.003,140.162,94.076
2025-07-22T23:55:00,18.888,1.001,97.044,89.679
