timestamp,rmssd,coverage,low_frequency,high_frequency
2025-07-19T00:00:00,21.423,1.0,186.65,98.26
2025-07-19T00:05:00,22.08,0.956,257.222,98.602
2025-07-19T00:10:00,21.225,1.005,312.297,119.353
2025-07-19T00:15:00,29.352,0.958,343.02,172.87
2025-07-19T00:20:00,25.495,0.958,253.609,179.27
2025-07-19T00:25:00,16.781,1.004,209.997,58.728
2025-07-19T00:30:00,17.825,1.005,111.072,59.089
2025-07-19T00:35:00,19.497,1.003,227.338,96.745
2025-07-19T00:40:00,21.105,1.001,289.181,89.61
2025-07-19T00:45:00,14.247,1.003,171.261,46.06
2025-07-19T00:50:00,15.512,1.004,175.782,37.855
2025-07-19T00:55:00,19.061,0.959,309.653,68.333
2025-07-19T01:00:00,21.509,1.002,167.936,94.651
2025-07-19T01:05:00,22.612,1.002,82.769,71.673
2025-07-19T01:10:00,20.806,0.944,288.068,113.717
2025-07-19T01:15:00,20.79,0.972,225.206,75.566
2025-07-19T01:20:00,47.657,0.956,624.568,295.301
2025-07-19T01:25:00,42.086,1.005,509.511,286.565
2025-07-19T01:30:00,36.108,0.974,839.094,236.34
2025-07-19T01:35:00,27.449,1.001,431.011,177.481
2025-07-19T01:40:00,30.309,0.997,465.099,186.527
2025-07-19T01:45:00,24.897,1.006,249.62,120.015
2025-07-19T01:50:00,30.082,1.001,460.993,212.938
2025-07-19T01:55:00,29.563,0.965,263.697,166.588
2025-07-19T02:00:00,24.437,0.989,412.754,130.667
2025-07-19T02:05:00,22.193,0.99,197.843,122.585
2025-07-19T02:10:00,23.363,0.94,305.819,88.593
2025-07-19T02:15:00,17.877,0.954,718.037,50.845
2025-07-19T02:20:00,23.603,0.919,727.698,119.761
2025-07-19T02:25:00,24.592,1.003,274.781,130.948
2025-07-19T02:30:00,24.442,0.957,234.297,147.394
2025-07-19T02:35:00,31.139,1.002,220.298,234.558
2025-07-19T02:40:00,29.236,1.005,72.198,159.449
2025-07-19T02:45:00,29.79,0.995,144.93,171.346
2025-07-19T02:50:00,27.041,1.005,174.774,117.905
2025-07-19T02:55:00,27.184,1.001,141.371,160.096
2025-07-19T03:00:00,26.682,0.968,307.495,114.577
2025-07-19T03:05:00,25.925,1.005,400.766,142.11
2025-07-19T03:10:00,21.345,1.003,160.652,97.948
2025-07-19T03:15:00,33.813,0.93,2028.354,402.34
2025-07-19T03:20:00,24.966,0.954,465.482,141.216
2025-07-19T03:25:00,26.02,0.979,1080.66,121.7
2025-07-19T03:30:00,22.821,0.915,195.869,81.805
2025-07-19T03:35:00,25.363,0.954,1095.295,180.351
2025-07-19T03:40:00,29.174,0.959,1616.997,168.334
2025-07-19T03:45:00,27.674,0.935,533.755,155.734
2025-07-19T03:50:00,27.522,0.998,536.27,166.985
2025-07-19T03:55:00,21.908,1.002,142.296,86.531
2025-07-19T04:00:00,22.451,0.981,487.534,177.192
2025-07-19T04:05:00,23.567,0.98,286.275,104.869
2025-07-19T04:10:00,21.583,1.003,111.792,87.312
2025-07-19T04:15:00,19.913,0.986,1269.592,53.083
2025-07-19T04:20:00,20.081,1.006,764.748,74.662
2025-07-19T04:25:00,21.224,0.954,194.337,118.902
2025-07-19T04:30:00,23.415,0.952,315.441,176.994
2025-07-19T04:35:00,27.58,1.003,131.782,181.277
2025-07-19T04:40:00,25.421,1.005,165.939,140.373
2025-07-19T04:45:00,26.031,1.004,151.82,134.214
2025-07-19T04:50:00,27.597,1.002,330.528,156.851
2025-07-19T04:55:00,31.146,0.999,256.94,149.814
2025-07-19T19:10:00,15.299,0.823,76.755,34.894
2025-07-19T19:15:00,15.057,1.003,61.968,40.471
2025-07-19T19:20:00,15.079,0.994,40.63,49.471
2025-07-19T19:25:00,15.051,0.991,171.413,43.988
2025-07-19T19:30:00,14.406,1.004,74.86,41.64
2025-07-19T19:35:00,14.794,0.988,88.723,57.899
2025-07-19T19:40:00,15.14,0.959,89.878,63.087
2025-07-19T19:45:00,15.224,1.002,240.541,45.286
2025-07-19T19:50:00,14.377,1.003,274.86,47.295
2025-07-19T19:55:00,13.939,0.917,154.151,37.485
2025-07-19T20:00:00,19.687,0.942,124.306,71.766
2025-07-19T20:05:00,18.636,0.99,107.962,84.098
2025-07-19T20:10:00,20.081,1.004,111.398,145.963
2025-07-19T20:15:00,20.38,1.002,74.551,105.921
2025-07-19T20:20:00,20.994,1.004,65.205,145.167
2025-07-19T20:25:00,17.289,1.002,68.748,97.405
2025-07-19T20:30:00,18.793,1.001,42.188,111.812
2025-07-19T20:35:00,18.982,1.006,153.622,117.886
2025-07-19T20:40:00,20.529,1.003,100.2,119.492
2025-07-19T20:45:00,20.053,1.001,97.297,124.637
2025-07-19T20:50:00,19.708,1.005,69.02,111.371
2025-07-19T20:55:00,20.111,1.001,90.515,137.954
2025-07-19T21:00:00,19.789,0.846,573.493,84.403
2025-07-19T21:05:00,18.572,0.87,439.85,51.948
2025-07-19T21:10:00,15.373,1.002,64.021,49.146
2025-07-19T21:15:00,16.02,1.004,49.322,54.514
2025-07-19T21:20:00,18.952,0.977,211.068,66.197
2025-07-19T21:25:00,15.463,0.983,142.916,42.943
2025-07-19T21:30:00,18.135,0.996,221.803,69.88
2025-07-19T21:35:00,18.531,0.944,147.454,71.078
2025-07-19T21:40:00,21.296,0.95,370.214,68.197
2025-07-19T21:45:00,24.627,0.989,587.434,139.265
2025-07-19T21:50:00,18.951,0.934,375.944,55.525
2025-07-19T21:55:00,23.53,0.907,448.414,138.674
2025-07-19T22:00:00,23.767,1.005,856.259,183.054
2025-07-19T22:05:00,21.899,0.971,725.85,132.536
2025-07-19T22:10:00,17.336,1.003,406.234,54.035
2025-07-19T22:15:00,15.219,1.006,239.505,44.134
2025-07-19T22:20:00,19.511,0.985,397.194,71.408
2025-07-19T22:25:00,17.734,1.004,345.517,60.849
2025-07-19T22:50:00,31.234,0.803,289.574,116.565
2025-07-19T22:55:00,21.244,1.003,383.122,85.055
2025-07-19T23:00:00,23.275,0.973,373.976,89.361
2025-07-19T23:05:00,19.718,1.004,348.4,61.077
2025-07-19T23:10:00,25.059,1.003,535.582,138.283
2025-07-19T23:15:00,25.307,1.004,343.27,114.559
2025-07-19T23:20:00,28.253,1.003,194.326,180.513
2025-07-19T23:25:00,28.313,1.006,354.115,194.457
2025-07-19T23:30:00,26.052,0.968,1019.251,161.444
2025-07-19T23:35:00,36.343,0.946,696.571,262.067
2025-07-19T23:40:00,22.088,0.945,882.724,68.689
2025-07-19T23:45:00,24.758,1.005,248.804,156.888
2025-07-19T23:50:00,25.599,1.004,225.879,167.278
2025-07-19T23:55:00,21.291,1.001,156.207,98.126
