timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-31T03:11:08Z,0,0,0,Sense 2
2025-08-31T03:11:09Z,2,0,0,Sense 2
2025-08-31T03:11:10Z,1,140,0,Sense 2
2025-08-31T03:11:11Z,2,250,-609,Sense 2
2025-08-31T03:11:12Z,2,360,304,Sense 2
2025-08-31T03:11:13Z,1,500,0,Sense 2
2025-08-31T03:11:14Z,2,600,304,Sense 2
2025-08-31T03:11:15Z,2,700,-609,Sense 2
2025-08-31T03:11:16Z,2,780,0,Sense 2
2025-08-31T03:11:17Z,1,820,304,Sense 2
2025-08-31T03:11:18Z,2,880,-304,Sense 2
2025-08-31T03:11:19Z,2,920,304,Sense 2
2025-08-31T03:11:20Z,1,1130,-304,Sense 2
2025-08-31T03:11:21Z,2,1140,0,Sense 2
2025-08-31T03:11:22Z,2,1170,609,Sense 2
2025-08-31T03:11:23Z,2,1190,-304,Sense 2
2025-08-31T03:11:24Z,2,1220,0,Sense 2
2025-08-31T03:11:25Z,1,1240,304,Sense 2
2025-08-31T03:11:26Z,2,1240,-304,Sense 2
2025-08-31T03:11:27Z,2,1250,-304,Sense 2
2025-08-31T03:11:28Z,2,1260,304,Sense 2
2025-08-31T03:11:29Z,1,1250,304,Sense 2
2025-08-31T03:11:30Z,2,1260,-304,Sense 2
2025-08-31T03:11:31Z,2,1270,-304,Sense 2
2025-08-31T03:11:32Z,1,1260,-304,Sense 2
2025-08-31T03:11:33Z,2,1260,914,Sense 2
2025-08-31T03:11:34Z,2,1260,914,Sense 2
2025-08-31T03:11:35Z,2,1270,-304,Sense 2
2025-08-31T03:11:36Z,1,1250,-304,Sense 2
2025-08-31T03:11:37Z,2,1260,304,Sense 2
2025-08-31T03:11:38Z,2,1260,-304,Sense 2
2025-08-31T03:11:39Z,2,1260,0,Sense 2
2025-08-31T03:11:40Z,1,1250,304,Sense 2
2025-08-31T03:11:41Z,2,1260,-304,Sense 2
2025-08-31T03:11:42Z,2,1260,0,Sense 2
2025-08-31T03:11:43Z,1,1260,0,Sense 2
2025-08-31T03:11:44Z,2,1250,304,Sense 2
2025-08-31T03:11:45Z,2,1250,0,Sense 2
2025-08-31T03:11:46Z,2,1250,-304,Sense 2
2025-08-31T03:11:47Z,1,1250,0,Sense 2
2025-08-31T03:11:48Z,2,1250,609,Sense 2
2025-08-31T03:11:49Z,2,1250,-609,Sense 2
2025-08-31T03:11:50Z,1,1250,0,Sense 2
2025-08-31T03:11:51Z,2,1240,609,Sense 2
2025-08-31T03:11:52Z,2,1250,-914,Sense 2
2025-08-31T03:11:53Z,2,1250,304,Sense 2
2025-08-31T03:11:54Z,1,1240,0,Sense 2
2025-08-31T03:11:55Z,2,1240,0,Sense 2
2025-08-31T03:11:56Z,2,1250,0,Sense 2
2025-08-31T03:11:57Z,1,1250,0,Sense 2
2025-08-31T03:11:58Z,2,1240,0,Sense 2
2025-08-31T03:11:59Z,2,1240,0,Sense 2
2025-08-31T03:12:00Z,1,1240,0,Sense 2
2025-08-31T03:12:01Z,2,1240,0,Sense 2
