timestamp,workout,background,total,data source
2025-08-01T15:15:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:19:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:20:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:21:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:22:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:23:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:24:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:25:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:26:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:27:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:28:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:29:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:30:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:31:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:32:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:33:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:34:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:35:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:36:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:37:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:38:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:39:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:40:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:46:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:47:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:48:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:49:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:50:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:51:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:52:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:53:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:54:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:55:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:56:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:57:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T15:59:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:00:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:01:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:10:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:11:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:12:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:13:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:23:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:30:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:31:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:34:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:35:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:36:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:37:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:38:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:39:00Z,0.0,0.23691789305855093,0.23691789305855093,Fitbit App
2025-08-01T16:40:00Z,0.0,0.5532917290008963,0.5532917290008963,Fitbit App
2025-08-01T16:41:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:42:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:43:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:44:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:45:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:47:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T16:48:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T17:11:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T17:15:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T17:16:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T17:42:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T17:43:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T17:44:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T17:45:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T17:46:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T17:47:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T18:01:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T18:02:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T18:03:00Z,0.0,0.0,0.0,Fitbit App
2025-08-01T18:04:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T00:25:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T00:26:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T00:52:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T00:53:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T00:54:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T00:56:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T01:48:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T01:49:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T01:50:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T01:52:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T01:53:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:03:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:05:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:21:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:28:00Z,0.0,0.23644625765511093,0.23644625765511093,Fitbit App
2025-08-02T02:29:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:30:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:31:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:32:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:33:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:34:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:35:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:36:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:42:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:43:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:44:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:46:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:49:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:50:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:51:00Z,0.3645312076673544,0.0,0.3645312076673544,Fitbit App
2025-08-02T02:52:00Z,0.3096203357914735,0.0,0.3096203357914735,Fitbit App
2025-08-02T02:53:00Z,0.36766550844659196,0.0,0.36766550844659196,Fitbit App
2025-08-02T02:54:00Z,0.7110184585089229,0.0,0.7110184585089229,Fitbit App
2025-08-02T02:55:00Z,0.2856593578782564,0.0,0.2856593578782564,Fitbit App
2025-08-02T02:56:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:57:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:58:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T02:59:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:00:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:01:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:02:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:03:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:04:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:05:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:06:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:07:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:08:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:09:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:10:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:11:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:12:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:13:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:14:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:15:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:16:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:17:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:18:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:19:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:20:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:22:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:23:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:24:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:25:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:26:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:27:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:28:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:29:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:30:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:31:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:32:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:33:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:34:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:35:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:36:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:37:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:42:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:43:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:44:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:45:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:46:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:47:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:49:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:51:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:52:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:53:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:54:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:55:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:56:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:57:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:58:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T03:59:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:00:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:06:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:07:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:08:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:09:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:10:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:11:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:12:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:13:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:14:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:15:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:16:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:17:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:18:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:19:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:20:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:21:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:22:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:23:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:24:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:25:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:26:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:27:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:28:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:30:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:31:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:32:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:33:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:34:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:35:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:38:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:39:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:40:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:41:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:42:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:50:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:51:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:52:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:53:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:57:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:58:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T04:59:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:19:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:20:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:21:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:22:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:23:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:24:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:25:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:26:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:29:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:30:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:31:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:32:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:33:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:34:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:35:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:36:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:37:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:44:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:45:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:49:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:50:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:51:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:52:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:53:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:54:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:55:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:56:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:57:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:58:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T05:59:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:02:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:03:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:04:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:05:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:06:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:07:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:08:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:09:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:10:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:11:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:12:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:13:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:14:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:15:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:16:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:17:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:18:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:19:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:20:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:21:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:22:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:23:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:24:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:25:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:26:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:27:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:28:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:29:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:30:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:31:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:32:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:33:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:34:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:36:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:37:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:38:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:42:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:43:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:44:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:45:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:46:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:47:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:48:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T06:49:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T07:02:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T07:33:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T07:34:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T07:35:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T07:36:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T07:51:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T07:52:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T09:17:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T09:18:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T10:15:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T11:37:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T11:38:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T11:39:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T11:40:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T14:16:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T14:17:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T14:18:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T14:20:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T14:22:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T14:24:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T14:30:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T14:32:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T14:33:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T14:34:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T14:35:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T14:36:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T14:40:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T14:41:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T14:42:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:01:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:02:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:03:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:04:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:07:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:08:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:09:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:11:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:12:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:13:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:14:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:15:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:16:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:17:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:18:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:19:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:20:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:21:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:22:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:23:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:24:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:25:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:26:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:27:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:28:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:29:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:30:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:31:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:32:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:33:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:34:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:42:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:43:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:44:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:45:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:46:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:47:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:48:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:49:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:50:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:51:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:52:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:53:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:54:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:56:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:57:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:58:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T15:59:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T16:01:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T16:02:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T16:03:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T16:04:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T16:05:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T16:06:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T16:20:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T16:21:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T16:22:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T16:23:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T16:24:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T16:25:00Z,0.0,0.2343879015995531,0.2343879015995531,Fitbit App
2025-08-02T16:26:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T16:27:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T16:28:00Z,0.0,0.0,0.0,Fitbit App
2025-08-02T16:29:00Z,0.0,0.0,0.0,Fitbit App
