timestamp,latitude,longitude,altitude,data source
2025-08-06T02:53:23Z,13.717588,100.482487,-24.1,Sense 2
2025-08-06T02:53:24Z,13.717518,100.482375,-24.0,Sense 2
2025-08-06T02:53:25Z,13.717448,100.482260,-24.3,Sense 2
2025-08-06T02:53:26Z,13.717393,100.482150,-23.7,Sense 2
2025-08-06T02:53:27Z,13.717322,100.482030,-25.3,Sense 2
2025-08-06T02:53:28Z,13.717262,100.481920,-25.5,Sense 2
2025-08-06T02:53:29Z,13.717197,100.481808,-25.3,Sense 2
2025-08-06T02:53:30Z,13.717130,100.481693,-24.6,Sense 2
2025-08-06T02:53:31Z,13.717058,100.481573,-24.3,Sense 2
2025-08-06T02:53:32Z,13.716990,100.481460,-24.0,Sense 2
2025-08-06T02:53:33Z,13.716917,100.481340,-24.1,Sense 2
2025-08-06T02:53:34Z,13.716843,100.481220,-23.6,Sense 2
2025-08-06T02:53:35Z,13.716772,100.481103,-23.8,Sense 2
2025-08-06T02:53:36Z,13.716703,100.480978,-23.9,Sense 2
2025-08-06T02:53:37Z,13.716640,100.480860,-23.3,Sense 2
2025-08-06T02:53:38Z,13.716575,100.480750,-23.2,Sense 2
2025-08-06T02:53:39Z,13.716510,100.480635,-23.5,Sense 2
2025-08-06T02:53:40Z,13.716445,100.480523,-23.2,Sense 2
2025-08-06T02:53:41Z,13.716387,100.480415,-22.5,Sense 2
2025-08-06T02:53:42Z,13.716332,100.480322,-22.6,Sense 2
2025-08-06T02:53:43Z,13.716278,100.480228,-23.0,Sense 2
2025-08-06T02:53:44Z,13.716223,100.480132,-23.1,Sense 2
2025-08-06T02:53:45Z,13.716170,100.480035,-23.1,Sense 2
2025-08-06T02:53:46Z,13.716115,100.479943,-23.5,Sense 2
2025-08-06T02:53:47Z,13.716063,100.479852,-23.7,Sense 2
2025-08-06T02:53:48Z,13.716008,100.479753,-23.5,Sense 2
2025-08-06T02:53:49Z,13.715957,100.479655,-23.5,Sense 2
2025-08-06T02:53:50Z,13.715915,100.479560,-23.7,Sense 2
2025-08-06T02:53:51Z,13.715883,100.479475,-24.599,Sense 2
2025-08-06T02:53:52Z,13.715855,100.479367,-25.2,Sense 2
2025-08-06T02:53:53Z,13.715827,100.479273,-23.5,Sense 2
2025-08-06T02:53:54Z,13.715803,100.479182,-23.3,Sense 2
2025-08-06T02:53:55Z,13.715787,100.479087,-24.0,Sense 2
2025-08-06T02:53:56Z,13.715773,100.478978,-24.1,Sense 2
2025-08-06T02:53:57Z,13.715765,100.478875,-24.3,Sense 2
2025-08-06T02:53:58Z,13.715768,100.478823,-24.5,Sense 2
2025-08-06T02:53:59Z,13.715763,100.478788,-24.7,Sense 2
2025-08-06T02:54:00Z,13.715713,100.478778,-24.7,Sense 2
2025-08-06T02:54:01Z,13.715663,100.478762,-24.8,Sense 2
2025-08-06T02:54:02Z,13.715612,100.478775,-25.2,Sense 2
2025-08-06T02:54:03Z,13.715582,100.478735,-25.3,Sense 2
