timestamp,latitude,longitude,altitude,data source
2025-08-02T02:50:59Z,13.719952,100.489287,-24.6,Sense 2
2025-08-02T02:51:00Z,13.719915,100.489173,-24.6,Sense 2
2025-08-02T02:51:01Z,13.719882,100.489062,-24.6,Sense 2
2025-08-02T02:51:02Z,13.719858,100.488940,-24.6,Sense 2
2025-08-02T02:51:03Z,13.719837,100.488817,-24.6,Sense 2
2025-08-02T02:51:04Z,13.719807,100.488700,-24.6,Sense 2
2025-08-02T02:51:05Z,13.719775,100.488583,-24.6,Sense 2
2025-08-02T02:51:06Z,13.719742,100.488467,-24.6,Sense 2
2025-08-02T02:51:07Z,13.719708,100.488342,-24.6,Sense 2
2025-08-02T02:51:08Z,13.719670,100.488220,-24.6,Sense 2
2025-08-02T02:51:09Z,13.719625,100.488088,-24.6,Sense 2
2025-08-02T02:51:10Z,13.719577,100.487952,-24.6,Sense 2
2025-08-02T02:51:11Z,13.719530,100.487812,-24.6,Sense 2
2025-08-02T02:51:12Z,13.719487,100.487675,-24.6,Sense 2
2025-08-02T02:51:13Z,13.719442,100.487547,-24.6,Sense 2
2025-08-02T02:51:14Z,13.719395,100.487413,-24.6,Sense 2
2025-08-02T02:51:15Z,13.719352,100.487285,-24.6,Sense 2
2025-08-02T02:51:16Z,13.719305,100.487150,-24.6,Sense 2
2025-08-02T02:51:17Z,13.719267,100.487013,-24.6,Sense 2
2025-08-02T02:51:18Z,13.719232,100.486885,-24.6,Sense 2
2025-08-02T02:51:19Z,13.719210,100.486758,-24.6,Sense 2
2025-08-02T02:51:20Z,13.719175,100.486632,-24.6,Sense 2
2025-08-02T02:51:21Z,13.719143,100.486502,-24.6,Sense 2
2025-08-02T02:51:22Z,13.719125,100.486367,-24.6,Sense 2
2025-08-02T02:51:23Z,13.719102,100.486232,-24.6,Sense 2
2025-08-02T02:51:24Z,13.719092,100.486100,-24.6,Sense 2
2025-08-02T02:51:25Z,13.719063,100.485968,-24.6,Sense 2
2025-08-02T02:51:26Z,13.719037,100.485838,-24.6,Sense 2
2025-08-02T02:51:27Z,13.719008,100.485702,-24.6,Sense 2
2025-08-02T02:51:28Z,13.718978,100.485562,-24.6,Sense 2
2025-08-02T02:51:29Z,13.718945,100.485427,-24.6,Sense 2
2025-08-02T02:51:30Z,13.718918,100.485297,-24.6,Sense 2
2025-08-02T02:51:31Z,13.718885,100.485170,-24.6,Sense 2
2025-08-02T02:51:32Z,13.718840,100.485045,-24.6,Sense 2
2025-08-02T02:51:33Z,13.718800,100.484920,-24.6,Sense 2
2025-08-02T02:51:34Z,13.718757,100.484792,-24.6,Sense 2
2025-08-02T02:51:35Z,13.718710,100.484663,-24.6,Sense 2
2025-08-02T02:51:36Z,13.718668,100.484540,-24.6,Sense 2
2025-08-02T02:51:37Z,13.718627,100.484428,-24.6,Sense 2
2025-08-02T02:51:38Z,13.718585,100.484322,-24.6,Sense 2
2025-08-02T02:51:39Z,13.718540,100.484210,-24.6,Sense 2
2025-08-02T02:51:40Z,13.718492,100.484100,-24.6,Sense 2
2025-08-02T02:51:41Z,13.718438,100.483983,-24.6,Sense 2
2025-08-02T02:51:42Z,13.718378,100.483865,-24.6,Sense 2
2025-08-02T02:51:43Z,13.718315,100.483745,-24.6,Sense 2
2025-08-02T02:51:44Z,13.718255,100.483630,-24.6,Sense 2
2025-08-02T02:51:45Z,13.718195,100.483513,-24.6,Sense 2
2025-08-02T02:51:46Z,13.718130,100.483400,-24.6,Sense 2
2025-08-02T02:51:47Z,13.718067,100.483283,-24.6,Sense 2
2025-08-02T02:51:48Z,13.718000,100.483163,-24.6,Sense 2
2025-08-02T02:51:49Z,13.717933,100.483042,-24.6,Sense 2
2025-08-02T02:51:50Z,13.717863,100.482925,-24.6,Sense 2
2025-08-02T02:51:51Z,13.717793,100.482798,-24.6,Sense 2
2025-08-02T02:51:52Z,13.717727,100.482672,-24.6,Sense 2
2025-08-02T02:51:53Z,13.717653,100.482543,-24.6,Sense 2
2025-08-02T02:51:54Z,13.717580,100.482418,-24.6,Sense 2
2025-08-02T02:51:55Z,13.717500,100.482292,-24.6,Sense 2
2025-08-02T02:51:56Z,13.717418,100.482162,-24.6,Sense 2
2025-08-02T02:51:57Z,13.717342,100.482030,-24.6,Sense 2
2025-08-02T02:51:58Z,13.717262,100.481902,-24.6,Sense 2
2025-08-02T02:51:59Z,13.717188,100.481790,-24.6,Sense 2
2025-08-02T02:52:00Z,13.717110,100.481665,-24.6,Sense 2
2025-08-02T02:52:01Z,13.717028,100.481537,-24.6,Sense 2
2025-08-02T02:52:02Z,13.716958,100.481410,-24.6,Sense 2
2025-08-02T02:52:03Z,13.716880,100.481273,-24.6,Sense 2
2025-08-02T02:52:04Z,13.716798,100.481140,-24.6,Sense 2
2025-08-02T02:52:05Z,13.716718,100.481008,-24.6,Sense 2
2025-08-02T02:52:06Z,13.716642,100.480883,-24.6,Sense 2
2025-08-02T02:52:07Z,13.716575,100.480757,-24.6,Sense 2
2025-08-02T02:52:08Z,13.716505,100.480637,-24.6,Sense 2
2025-08-02T02:52:09Z,13.716440,100.480518,-24.6,Sense 2
2025-08-02T02:52:10Z,13.716375,100.480408,-24.6,Sense 2
2025-08-02T02:52:11Z,13.716318,100.480298,-24.6,Sense 2
2025-08-02T02:52:12Z,13.716258,100.480195,-24.6,Sense 2
2025-08-02T02:52:13Z,13.716198,100.480092,-24.6,Sense 2
2025-08-02T02:52:14Z,13.716137,100.479978,-24.6,Sense 2
2025-08-02T02:52:15Z,13.716073,100.479867,-24.6,Sense 2
2025-08-02T02:52:16Z,13.716008,100.479753,-24.6,Sense 2
2025-08-02T02:52:17Z,13.715952,100.479622,-24.6,Sense 2
2025-08-02T02:52:18Z,13.715903,100.479488,-24.6,Sense 2
2025-08-02T02:52:19Z,13.715853,100.479362,-24.6,Sense 2
2025-08-02T02:52:20Z,13.715783,100.479258,-24.6,Sense 2
2025-08-02T02:52:21Z,13.715720,100.479153,-24.6,Sense 2
2025-08-02T02:52:22Z,13.715648,100.479040,-24.6,Sense 2
2025-08-02T02:52:23Z,13.715555,100.478907,-24.6,Sense 2
2025-08-02T02:52:24Z,13.715423,100.478743,-19.0,Sense 2
2025-08-02T02:52:25Z,13.715332,100.478648,-11.8,Sense 2
2025-08-02T02:52:26Z,13.715322,100.478628,-10.4,Sense 2
2025-08-02T02:52:27Z,13.715303,100.478573,-9.6,Sense 2
2025-08-02T02:52:28Z,13.715335,100.478483,-10.6,Sense 2
2025-08-02T02:52:29Z,13.715378,100.478423,-9.8,Sense 2
2025-08-02T02:52:30Z,13.715405,100.478363,-10.1,Sense 2
2025-08-02T02:52:31Z,13.715432,100.478292,-12.4,Sense 2
2025-08-02T02:52:32Z,13.715512,100.478218,-14.7,Sense 2
2025-08-02T02:52:33Z,13.715582,100.478160,-16.6,Sense 2
2025-08-02T02:52:34Z,13.715642,100.478102,-17.0,Sense 2
2025-08-02T02:52:35Z,13.715707,100.478075,-15.0,Sense 2
2025-08-02T02:52:36Z,13.715795,100.478070,-15.3,Sense 2
2025-08-02T02:52:37Z,13.715888,100.478050,-15.5,Sense 2
2025-08-02T02:52:38Z,13.715990,100.478030,-15.3,Sense 2
2025-08-02T02:52:39Z,13.716105,100.477997,-14.9,Sense 2
2025-08-02T02:52:40Z,13.716208,100.477968,-15.5,Sense 2
2025-08-02T02:52:41Z,13.716307,100.477933,-15.0,Sense 2
2025-08-02T02:52:42Z,13.716413,100.477900,-17.3,Sense 2
2025-08-02T02:52:43Z,13.716533,100.477865,-18.6,Sense 2
2025-08-02T02:52:44Z,13.716662,100.477842,-19.6,Sense 2
2025-08-02T02:52:45Z,13.716800,100.477815,-20.1,Sense 2
2025-08-02T02:52:46Z,13.716945,100.477793,-21.1,Sense 2
2025-08-02T02:52:47Z,13.717077,100.477758,-20.2,Sense 2
2025-08-02T02:52:48Z,13.717193,100.477735,-20.5,Sense 2
2025-08-02T02:52:49Z,13.717310,100.477712,-18.8,Sense 2
2025-08-02T02:52:50Z,13.717423,100.477687,-17.6,Sense 2
2025-08-02T02:52:51Z,13.717548,100.477662,-16.1,Sense 2
2025-08-02T02:52:52Z,13.717672,100.477632,-16.0,Sense 2
2025-08-02T02:52:53Z,13.717798,100.477602,-15.8,Sense 2
2025-08-02T02:52:54Z,13.717930,100.477577,-16.2,Sense 2
2025-08-02T02:52:55Z,13.718067,100.477552,-16.5,Sense 2
2025-08-02T02:52:56Z,13.718202,100.477527,-17.5,Sense 2
2025-08-02T02:52:57Z,13.718332,100.477507,-19.1,Sense 2
2025-08-02T02:52:58Z,13.718460,100.477495,-19.9,Sense 2
2025-08-02T02:52:59Z,13.718600,100.477477,-19.8,Sense 2
2025-08-02T02:53:00Z,13.718733,100.477458,-18.1,Sense 2
2025-08-02T02:53:01Z,13.718863,100.477438,-17.3,Sense 2
2025-08-02T02:53:02Z,13.718993,100.477425,-16.8,Sense 2
2025-08-02T02:53:03Z,13.719125,100.477405,-17.0,Sense 2
2025-08-02T02:53:04Z,13.719258,100.477383,-17.1,Sense 2
2025-08-02T02:53:05Z,13.719388,100.477355,-17.3,Sense 2
2025-08-02T02:53:06Z,13.719525,100.477327,-16.2,Sense 2
2025-08-02T02:53:07Z,13.719662,100.477298,-15.0,Sense 2
2025-08-02T02:53:08Z,13.719795,100.477265,-15.3,Sense 2
2025-08-02T02:53:09Z,13.719933,100.477233,-15.3,Sense 2
2025-08-02T02:53:10Z,13.720068,100.477203,-15.0,Sense 2
2025-08-02T02:53:11Z,13.720205,100.477175,-14.4,Sense 2
2025-08-02T02:53:12Z,13.720338,100.477150,-14.5,Sense 2
2025-08-02T02:53:13Z,13.720483,100.477127,-13.8,Sense 2
2025-08-02T02:53:14Z,13.720635,100.477100,-13.7,Sense 2
2025-08-02T02:53:15Z,13.720778,100.477065,-12.0,Sense 2
2025-08-02T02:53:16Z,13.720930,100.477038,-12.1,Sense 2
2025-08-02T02:53:17Z,13.721080,100.477010,-11.9,Sense 2
2025-08-02T02:53:18Z,13.721222,100.476982,-11.5,Sense 2
2025-08-02T02:53:19Z,13.721350,100.476958,-11.0,Sense 2
2025-08-02T02:53:20Z,13.721480,100.476933,-11.9,Sense 2
2025-08-02T02:53:21Z,13.721608,100.476905,-11.8,Sense 2
2025-08-02T02:53:22Z,13.721743,100.476880,-11.5,Sense 2
2025-08-02T02:53:23Z,13.721887,100.476857,-11.8,Sense 2
2025-08-02T02:53:24Z,13.722030,100.476832,-11.2,Sense 2
2025-08-02T02:53:25Z,13.722168,100.476803,-11.1,Sense 2
2025-08-02T02:53:26Z,13.722307,100.476778,-10.8,Sense 2
2025-08-02T02:53:27Z,13.722447,100.476753,-10.8,Sense 2
2025-08-02T02:53:28Z,13.722587,100.476730,-10.5,Sense 2
2025-08-02T02:53:29Z,13.722728,100.476702,-10.9,Sense 2
2025-08-02T02:53:30Z,13.722873,100.476673,-10.8,Sense 2
2025-08-02T02:53:31Z,13.723022,100.476643,-11.3,Sense 2
2025-08-02T02:53:32Z,13.723172,100.476617,-11.4,Sense 2
2025-08-02T02:53:33Z,13.723320,100.476595,-12.2,Sense 2
2025-08-02T02:53:34Z,13.723470,100.476565,-12.3,Sense 2
2025-08-02T02:53:35Z,13.723623,100.476537,-13.2,Sense 2
2025-08-02T02:53:36Z,13.723783,100.476517,-13.5,Sense 2
2025-08-02T02:53:37Z,13.723945,100.476490,-12.8,Sense 2
2025-08-02T02:53:38Z,13.724102,100.476462,-12.8,Sense 2
2025-08-02T02:53:39Z,13.724253,100.476430,-13.4,Sense 2
2025-08-02T02:53:40Z,13.724390,100.476392,-12.8,Sense 2
2025-08-02T02:53:41Z,13.724528,100.476352,-11.6,Sense 2
2025-08-02T02:53:42Z,13.724662,100.476317,-13.0,Sense 2
2025-08-02T02:53:43Z,13.724793,100.476275,-13.8,Sense 2
2025-08-02T02:53:44Z,13.724928,100.476233,-13.1,Sense 2
2025-08-02T02:53:45Z,13.725067,100.476185,-13.9,Sense 2
2025-08-02T02:53:46Z,13.725200,100.476133,-13.8,Sense 2
2025-08-02T02:53:47Z,13.725332,100.476078,-14.7,Sense 2
2025-08-02T02:53:48Z,13.725465,100.476023,-14.3,Sense 2
2025-08-02T02:53:49Z,13.725595,100.475967,-14.4,Sense 2
2025-08-02T02:53:50Z,13.725728,100.475915,-15.1,Sense 2
2025-08-02T02:53:51Z,13.725865,100.475860,-15.0,Sense 2
2025-08-02T02:53:52Z,13.725998,100.475798,-14.8,Sense 2
2025-08-02T02:53:53Z,13.726130,100.475738,-14.6,Sense 2
