timestamp,latitude,longitude,altitude,data source
2025-07-21T00:33:13Z,13.629593,100.512990,108.5,Sense 2
2025-07-21T00:33:14Z,13.629385,100.513207,108.8,Sense 2
2025-07-21T00:33:15Z,13.629492,100.513078,76.8,Sense 2
2025-07-21T00:33:16Z,13.629625,100.513147,75.3,Sense 2
2025-07-21T00:33:53Z,13.629565,100.512457,-105.6,Sense 2
2025-07-21T00:33:54Z,13.629597,100.512460,2.1,Sense 2
2025-07-21T00:33:55Z,13.629638,100.512327,4.6,Sense 2
2025-07-21T00:33:56Z,13.629633,100.512228,4.6,Sense 2
2025-07-21T00:33:57Z,13.629557,100.512187,6.8,Sense 2
2025-07-21T00:33:58Z,13.629762,100.511829,6.54,Fitbit App
2025-07-21T00:33:59Z,13.629764,100.511825,6.28,Fitbit App
2025-07-21T00:34:00Z,13.629766,100.511821,6.02,Fitbit App
2025-07-21T00:34:01Z,13.629768,100.511815,5.76,Fitbit App
2025-07-21T00:34:02Z,13.629537,100.512123,5.5,Sense 2
2025-07-21T00:34:03Z,13.629495,100.512032,4.8,Sense 2
2025-07-21T00:34:04Z,13.629477,100.511990,4.1,Sense 2
2025-07-21T00:34:05Z,13.629453,100.511930,4.6,Sense 2
2025-07-21T00:34:06Z,13.629445,100.511892,5.1,Sense 2
2025-07-21T00:34:07Z,13.629453,100.511870,5.1,Sense 2
2025-07-21T00:34:08Z,13.629462,100.511838,4.6,Sense 2
2025-07-21T00:34:09Z,13.629490,100.511810,4.1,Sense 2
2025-07-21T00:34:10Z,13.629533,100.511787,4.1,Sense 2
2025-07-21T00:34:11Z,13.629588,100.511760,3.8,Sense 2
2025-07-21T00:34:12Z,13.629657,100.511735,4.3,Sense 2
2025-07-21T00:34:13Z,13.629725,100.511713,5.3,Sense 2
2025-07-21T00:34:14Z,13.629808,100.511692,5.6,Sense 2
2025-07-21T00:34:15Z,13.629887,100.511677,5.6,Sense 2
2025-07-21T00:34:16Z,13.629967,100.511663,4.6,Sense 2
2025-07-21T00:34:17Z,13.630035,100.511645,3.8,Sense 2
