timestamp,latitude,longitude,altitude,data source
2025-08-01T14:09:12Z,13.715462,100.478810,-25.6,Sense 2
2025-08-01T14:09:13Z,13.715461,100.478789,-25.6,Fitbit App
2025-08-01T14:09:14Z,13.715463,100.478793,-25.6,Sense 2
2025-08-01T14:09:15Z,13.715443,100.478688,-25.6,Sense 2
2025-08-01T14:09:16Z,13.715435,100.478642,-25.6,Sense 2
2025-08-01T14:09:17Z,13.715423,100.478622,-25.6,Sense 2
2025-08-01T14:09:18Z,13.715425,100.478593,-25.6,Sense 2
2025-08-01T14:09:19Z,13.715433,100.478567,-25.6,Sense 2
2025-08-01T14:09:20Z,13.715443,100.478547,-25.6,Sense 2
2025-08-01T14:09:21Z,13.715452,100.478537,-25.6,Sense 2
2025-08-01T14:09:22Z,13.715457,100.478535,-25.6,Sense 2
2025-08-01T14:09:23Z,13.715462,100.478532,-25.6,Sense 2
2025-08-01T14:09:24Z,13.715468,100.478523,-25.6,Sense 2
2025-08-01T14:09:25Z,13.715473,100.478508,-25.6,Sense 2
2025-08-01T14:09:26Z,13.715480,100.478485,-25.6,Sense 2
2025-08-01T14:09:27Z,13.715487,100.478450,-25.6,Sense 2
2025-08-01T14:09:28Z,13.715495,100.478412,-25.6,Sense 2
2025-08-01T14:09:29Z,13.715525,100.478338,-25.6,Sense 2
2025-08-01T14:09:30Z,13.715552,100.478257,-25.6,Sense 2
2025-08-01T14:09:31Z,13.715572,100.478200,-25.6,Sense 2
2025-08-01T14:09:32Z,13.715632,100.478168,-25.6,Sense 2
2025-08-01T14:09:33Z,13.715693,100.478137,-25.6,Sense 2
2025-08-01T14:09:34Z,13.715770,100.478105,-25.6,Sense 2
2025-08-01T14:09:35Z,13.715853,100.478080,-25.6,Sense 2
2025-08-01T14:09:36Z,13.715942,100.478058,-25.6,Sense 2
2025-08-01T14:09:37Z,13.716020,100.478038,-25.6,Sense 2
2025-08-01T14:09:38Z,13.716100,100.478015,-25.6,Sense 2
2025-08-01T14:09:39Z,13.716195,100.477988,-25.6,Sense 2
