timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2025-08-11T23:10:00Z,12.285,0.0,Fitbit App
2025-08-11T23:15:00Z,16.246,0.0,Fitbit App
2025-08-11T23:20:00Z,17.956,0.0,Fitbit App
2025-08-11T23:25:00Z,19.497,0.0,Fitbit App
2025-08-11T23:30:00Z,31.937,0.0,Fitbit App
2025-08-11T23:35:00Z,33.541,0.0,Fitbit App
2025-08-11T23:40:00Z,31.077,0.0,Fitbit App
2025-08-11T23:45:00Z,29.606,0.0,Fitbit App
2025-08-11T23:50:00Z,25.177,0.0,Fitbit App
2025-08-11T23:55:00Z,19.893,0.0,Fitbit App
2025-08-12T00:00:00Z,20.885,0.0,Fitbit App
2025-08-12T00:05:00Z,24.444,0.0,Fitbit App
2025-08-12T00:10:00Z,21.426,0.0,Fitbit App
2025-08-12T00:15:00Z,23.814,0.0,Fitbit App
2025-08-12T00:20:00Z,24.076,0.0,Fitbit App
2025-08-12T00:25:00Z,22.456,0.0,Fitbit App
2025-08-12T00:30:00Z,20.032,0.0,Fitbit App
2025-08-12T00:35:00Z,21.624,0.0,Fitbit App
2025-08-12T00:40:00Z,20.467,0.0,Fitbit App
2025-08-12T00:45:00Z,24.091,0.0,Fitbit App
2025-08-12T00:50:00Z,25.901,0.0,Fitbit App
2025-08-12T00:55:00Z,23.432,0.0,Fitbit App
2025-08-12T01:00:00Z,24.64,0.0,Fitbit App
2025-08-12T01:05:00Z,30.577,0.0,Fitbit App
2025-08-12T01:10:00Z,33.992,0.0,Fitbit App
2025-08-12T01:15:00Z,21.676,0.0,Fitbit App
2025-08-12T01:20:00Z,24.464,0.0,Fitbit App
2025-08-12T01:25:00Z,23.382,0.0,Fitbit App
2025-08-12T01:30:00Z,21.571,0.0,Fitbit App
2025-08-12T01:35:00Z,21.191,0.0,Fitbit App
2025-08-12T01:40:00Z,28.233,0.0,Fitbit App
2025-08-12T01:45:00Z,49.083,0.0,Fitbit App
2025-08-12T01:50:00Z,47.476,0.0,Fitbit App
2025-08-12T01:55:00Z,21.836,0.0,Fitbit App
2025-08-12T02:05:00Z,37.996,0.0,Fitbit App
2025-08-12T02:10:00Z,28.008,0.0,Fitbit App
2025-08-12T02:15:00Z,47.474,0.0,Fitbit App
2025-08-12T02:20:00Z,51.957,0.0,Fitbit App
2025-08-12T02:25:00Z,48.635,0.0,Fitbit App
2025-08-12T02:30:00Z,51.797,0.0,Fitbit App
2025-08-12T02:35:00Z,49.165,0.0,Fitbit App
2025-08-12T02:40:00Z,25.699,0.0,Fitbit App
2025-08-12T02:45:00Z,21.804,0.0,Fitbit App
2025-08-12T02:50:00Z,19.032,0.0,Fitbit App
2025-08-12T02:55:00Z,21.881,0.0,Fitbit App
2025-08-12T03:00:00Z,29.454,0.0,Fitbit App
2025-08-12T03:05:00Z,15.13,0.0,Fitbit App
2025-08-12T03:10:00Z,19.875,0.0,Fitbit App
2025-08-12T03:15:00Z,19.91,0.0,Fitbit App
2025-08-12T03:20:00Z,17.585,0.0,Fitbit App
2025-08-12T03:25:00Z,18.508,0.0,Fitbit App
2025-08-12T03:30:00Z,18.316,0.0,Fitbit App
2025-08-12T03:40:00Z,18.719,0.0,Fitbit App
2025-08-12T03:45:00Z,19.308,0.0,Fitbit App
2025-08-12T03:50:00Z,18.207,0.0,Fitbit App
2025-08-12T03:55:00Z,18.904,0.0,Fitbit App
2025-08-12T04:00:00Z,20.385,0.0,Fitbit App
2025-08-12T04:05:00Z,20.83,0.0,Fitbit App
2025-08-12T04:10:00Z,15.909,0.0,Fitbit App
2025-08-12T04:15:00Z,15.165,0.0,Fitbit App
2025-08-12T04:20:00Z,16.099,0.0,Fitbit App
2025-08-12T04:25:00Z,14.302,0.0,Fitbit App
2025-08-12T04:30:00Z,16.173,0.0,Fitbit App
2025-08-12T04:40:00Z,24.24,0.0,Fitbit App
2025-08-12T04:45:00Z,15.947,0.0,Fitbit App
2025-08-12T04:50:00Z,18.372,0.0,Fitbit App
2025-08-12T04:55:00Z,20.378,0.0,Fitbit App
2025-08-12T05:00:00Z,14.924,0.0,Fitbit App
2025-08-12T05:05:00Z,15.628,0.0,Fitbit App
2025-08-12T05:10:00Z,15.358,0.0,Fitbit App
2025-08-12T05:15:00Z,23.159,0.0,Fitbit App
2025-08-12T05:20:00Z,23.83,0.0,Fitbit App
2025-08-12T05:25:00Z,22.725,0.0,Fitbit App
2025-08-12T05:30:00Z,25.033,0.0,Fitbit App
2025-08-12T05:35:00Z,25.788,0.0,Fitbit App
2025-08-12T05:40:00Z,21.013,0.0,Fitbit App
2025-08-12T20:40:00Z,23.976,0.0,Fitbit App
2025-08-12T20:45:00Z,26.047,0.0,Fitbit App
2025-08-12T20:50:00Z,20.244,0.0,Fitbit App
2025-08-12T20:55:00Z,18.456,0.0,Fitbit App
2025-08-12T21:00:00Z,16.841,0.0,Fitbit App
2025-08-12T21:05:00Z,17.602,0.0,Fitbit App
2025-08-12T21:10:00Z,15.522,0.0,Fitbit App
2025-08-12T21:15:00Z,27.559,0.0,Fitbit App
2025-08-12T21:20:00Z,22.861,0.0,Fitbit App
2025-08-12T21:25:00Z,21.374,0.0,Fitbit App
2025-08-12T21:30:00Z,24.394,0.0,Fitbit App
2025-08-12T21:35:00Z,21.562,0.0,Fitbit App
2025-08-12T21:40:00Z,25.108,0.0,Fitbit App
2025-08-12T21:45:00Z,23.738,0.0,Fitbit App
2025-08-12T21:50:00Z,18.178,0.0,Fitbit App
2025-08-12T21:55:00Z,20.087,0.0,Fitbit App
2025-08-12T22:00:00Z,27.955,0.0,Fitbit App
2025-08-12T22:05:00Z,31.694,0.0,Fitbit App
2025-08-12T22:10:00Z,33.586,0.0,Fitbit App
2025-08-12T22:15:00Z,30.81,0.0,Fitbit App
2025-08-12T22:20:00Z,27.85,0.0,Fitbit App
2025-08-12T22:25:00Z,26.117,0.0,Fitbit App
2025-08-12T22:30:00Z,27.553,0.0,Fitbit App
2025-08-12T22:35:00Z,35.846,0.0,Fitbit App
2025-08-12T22:40:00Z,24.809,0.0,Fitbit App
2025-08-12T22:45:00Z,15.513,0.0,Fitbit App
2025-08-12T22:50:00Z,15.341,0.0,Fitbit App
2025-08-12T22:55:00Z,16.994,0.0,Fitbit App
2025-08-12T23:00:00Z,18.4,0.0,Fitbit App
2025-08-12T23:05:00Z,18.413,0.0,Fitbit App
2025-08-12T23:10:00Z,19.501,0.0,Fitbit App
2025-08-12T23:15:00Z,21.914,0.0,Fitbit App
2025-08-12T23:20:00Z,32.238,0.0,Fitbit App
2025-08-12T23:25:00Z,32.155,0.0,Fitbit App
2025-08-12T23:30:00Z,35.006,0.0,Fitbit App
2025-08-12T23:35:00Z,24.43,0.0,Fitbit App
2025-08-12T23:40:00Z,21.359,0.0,Fitbit App
2025-08-12T23:45:00Z,26.436,0.0,Fitbit App
2025-08-12T23:50:00Z,25.982,0.0,Fitbit App
2025-08-12T23:55:00Z,32.611,0.0,Fitbit App
2025-08-13T00:00:00Z,25.072,0.0,Fitbit App
2025-08-13T00:05:00Z,27.708,0.0,Fitbit App
2025-08-13T00:10:00Z,28.035,0.0,Fitbit App
2025-08-13T00:15:00Z,24.329,0.0,Fitbit App
2025-08-13T00:20:00Z,25.761,0.0,Fitbit App
2025-08-13T00:25:00Z,27.992,0.0,Fitbit App
2025-08-13T00:30:00Z,34.461,0.0,Fitbit App
2025-08-13T00:35:00Z,21.377,0.0,Fitbit App
2025-08-13T00:40:00Z,24.006,0.0,Fitbit App
2025-08-13T00:45:00Z,23.847,0.0,Fitbit App
2025-08-13T00:50:00Z,22.481,0.0,Fitbit App
2025-08-13T00:55:00Z,23.883,0.0,Fitbit App
2025-08-13T01:00:00Z,22.237,0.0,Fitbit App
2025-08-13T01:05:00Z,19.221,0.0,Fitbit App
2025-08-13T01:10:00Z,20.09,0.0,Fitbit App
2025-08-13T01:15:00Z,19.532,0.0,Fitbit App
2025-08-13T01:20:00Z,23.989,0.0,Fitbit App
2025-08-13T01:25:00Z,21.621,0.0,Fitbit App
2025-08-13T01:30:00Z,36.717,0.0,Fitbit App
2025-08-13T01:35:00Z,47.064,0.0,Fitbit App
2025-08-13T01:40:00Z,38.917,0.0,Fitbit App
2025-08-13T01:45:00Z,35.441,0.0,Fitbit App
2025-08-13T01:50:00Z,26.898,0.0,Fitbit App
2025-08-13T01:55:00Z,23.763,0.0,Fitbit App
2025-08-13T02:00:00Z,25.742,0.0,Fitbit App
2025-08-13T02:05:00Z,23.102,0.0,Fitbit App
2025-08-13T02:10:00Z,23.687,0.0,Fitbit App
2025-08-13T02:15:00Z,25.713,0.0,Fitbit App
2025-08-13T02:20:00Z,23.124,0.0,Fitbit App
2025-08-13T02:25:00Z,23.23,0.0,Fitbit App
2025-08-13T02:30:00Z,22.871,0.0,Fitbit App
2025-08-13T02:35:00Z,35.717,0.0,Fitbit App
2025-08-13T02:40:00Z,35.965,0.0,Fitbit App
2025-08-13T02:45:00Z,22.495,0.0,Fitbit App
2025-08-13T02:50:00Z,22.219,0.0,Fitbit App
2025-08-13T02:55:00Z,25.804,0.0,Fitbit App
2025-08-13T03:00:00Z,25.26,0.0,Fitbit App
2025-08-13T03:05:00Z,19.209,0.0,Fitbit App
2025-08-13T03:10:00Z,29.393,0.0,Fitbit App
2025-08-13T03:15:00Z,16.005,0.0,Fitbit App
2025-08-13T03:20:00Z,26.59,0.0,Fitbit App
2025-08-13T03:25:00Z,25.499,0.0,Fitbit App
2025-08-13T03:30:00Z,24.869,0.0,Fitbit App
2025-08-13T03:35:00Z,33.101,0.0,Fitbit App
2025-08-13T03:40:00Z,17.191,0.0,Fitbit App
2025-08-13T03:45:00Z,18.633,0.0,Fitbit App
2025-08-13T03:50:00Z,20.17,0.0,Fitbit App
2025-08-13T03:55:00Z,21.604,0.0,Fitbit App
2025-08-13T04:00:00Z,26.673,0.0,Fitbit App
2025-08-13T04:05:00Z,27.771,0.0,Fitbit App
2025-08-13T04:10:00Z,28.245,0.0,Fitbit App
2025-08-13T04:15:00Z,24.949,0.0,Fitbit App
2025-08-13T04:20:00Z,13.502,0.0,Fitbit App
2025-08-13T04:25:00Z,17.775,0.0,Fitbit App
2025-08-13T04:30:00Z,27.089,0.0,Fitbit App
2025-08-13T04:35:00Z,51.726,0.0,Fitbit App
2025-08-13T04:40:00Z,50.665,0.0,Fitbit App
2025-08-13T04:45:00Z,40.354,0.0,Fitbit App
2025-08-13T04:50:00Z,55.438,0.0,Fitbit App
2025-08-13T04:55:00Z,33.78,0.0,Fitbit App
2025-08-13T05:00:00Z,22.873,0.0,Fitbit App
2025-08-13T05:05:00Z,22.213,0.0,Fitbit App
2025-08-13T05:10:00Z,28.754,0.0,Fitbit App
2025-08-13T05:15:00Z,28.738,0.0,Fitbit App
2025-08-13T05:20:00Z,34.292,0.0,Fitbit App
2025-08-13T05:25:00Z,32.035,0.0,Fitbit App
2025-08-13T05:30:00Z,25.062,0.0,Fitbit App
2025-08-13T22:10:00Z,49.641,0.0,Fitbit App
2025-08-13T22:15:00Z,56.105,0.0,Fitbit App
2025-08-13T22:20:00Z,39.154,0.0,Fitbit App
2025-08-13T22:25:00Z,31.992,0.0,Fitbit App
2025-08-13T22:30:00Z,24.58,0.0,Fitbit App
2025-08-13T22:35:00Z,42.038,0.0,Fitbit App
2025-08-13T22:40:00Z,39.628,0.0,Fitbit App
2025-08-13T22:45:00Z,44.351,0.0,Fitbit App
2025-08-13T22:50:00Z,31.703,0.0,Fitbit App
2025-08-13T22:55:00Z,40.696,0.0,Fitbit App
2025-08-13T23:00:00Z,29.019,0.0,Fitbit App
2025-08-13T23:05:00Z,35.673,0.0,Fitbit App
2025-08-13T23:10:00Z,32.533,0.0,Fitbit App
2025-08-13T23:15:00Z,20.434,0.0,Fitbit App
2025-08-13T23:20:00Z,22.445,0.0,Fitbit App
2025-08-13T23:25:00Z,22.185,0.0,Fitbit App
2025-08-13T23:30:00Z,23.571,0.0,Fitbit App
2025-08-13T23:35:00Z,20.985,0.0,Fitbit App
2025-08-13T23:40:00Z,26.934,0.0,Fitbit App
2025-08-13T23:45:00Z,31.139,0.0,Fitbit App
2025-08-13T23:50:00Z,40.307,0.0,Fitbit App
2025-08-13T23:55:00Z,21.506,0.0,Fitbit App
2025-08-14T00:00:00Z,25.928,0.0,Fitbit App
2025-08-14T00:05:00Z,54.107,0.0,Fitbit App
2025-08-14T00:10:00Z,49.878,0.0,Fitbit App
2025-08-14T00:15:00Z,62.097,0.0,Fitbit App
2025-08-14T00:20:00Z,58.188,0.0,Fitbit App
2025-08-14T00:25:00Z,57.519,0.0,Fitbit App
2025-08-14T00:30:00Z,59.592,0.0,Fitbit App
2025-08-14T00:35:00Z,55.952,0.0,Fitbit App
2025-08-14T00:40:00Z,41.535,0.0,Fitbit App
2025-08-14T00:45:00Z,33.978,0.0,Fitbit App
2025-08-14T00:50:00Z,41.605,0.0,Fitbit App
2025-08-14T00:55:00Z,54.35,0.0,Fitbit App
2025-08-14T01:00:00Z,40.208,0.0,Fitbit App
2025-08-14T01:05:00Z,27.977,0.0,Fitbit App
2025-08-14T01:10:00Z,27.194,0.0,Fitbit App
2025-08-14T01:15:00Z,26.392,0.0,Fitbit App
2025-08-14T01:20:00Z,35.215,0.0,Fitbit App
2025-08-14T01:25:00Z,39.185,0.0,Fitbit App
2025-08-14T01:30:00Z,27.656,0.0,Fitbit App
2025-08-14T01:35:00Z,36.255,0.0,Fitbit App
2025-08-14T01:40:00Z,39.985,0.0,Fitbit App
2025-08-14T01:45:00Z,43.097,0.0,Fitbit App
2025-08-14T01:50:00Z,45.618,0.0,Fitbit App
2025-08-14T01:55:00Z,43.983,0.0,Fitbit App
2025-08-14T02:00:00Z,36.431,0.0,Fitbit App
2025-08-14T02:05:00Z,35.643,0.0,Fitbit App
2025-08-14T02:10:00Z,36.119,0.0,Fitbit App
2025-08-14T02:15:00Z,39.796,0.0,Fitbit App
2025-08-14T02:20:00Z,31.236,0.0,Fitbit App
2025-08-14T02:25:00Z,23.855,0.0,Fitbit App
2025-08-14T02:30:00Z,23.577,0.0,Fitbit App
2025-08-14T02:35:00Z,21.037,0.0,Fitbit App
2025-08-14T02:40:00Z,28.254,0.0,Fitbit App
2025-08-14T02:45:00Z,29.368,0.0,Fitbit App
2025-08-14T02:50:00Z,23.418,0.0,Fitbit App
2025-08-14T02:55:00Z,22.592,0.0,Fitbit App
2025-08-14T03:00:00Z,39.753,0.0,Fitbit App
2025-08-14T03:05:00Z,37.247,0.0,Fitbit App
2025-08-14T03:10:00Z,24.106,0.0,Fitbit App
2025-08-14T03:15:00Z,41.391,0.0,Fitbit App
2025-08-14T03:20:00Z,45.29,0.0,Fitbit App
2025-08-14T03:25:00Z,32.705,0.0,Fitbit App
2025-08-14T03:30:00Z,42.315,0.0,Fitbit App
2025-08-14T03:35:00Z,33.927,0.0,Fitbit App
2025-08-14T03:40:00Z,36.166,0.0,Fitbit App
2025-08-14T03:45:00Z,30.216,0.0,Fitbit App
2025-08-14T03:50:00Z,22.33,0.0,Fitbit App
2025-08-14T03:55:00Z,18.804,0.0,Fitbit App
2025-08-14T04:00:00Z,20.178,0.0,Fitbit App
2025-08-14T04:05:00Z,18.583,0.0,Fitbit App
2025-08-14T04:20:00Z,20.576,0.0,Fitbit App
2025-08-14T04:25:00Z,31.549,0.0,Fitbit App
2025-08-14T04:30:00Z,16.071,0.0,Fitbit App
2025-08-14T04:35:00Z,19.961,0.0,Fitbit App
2025-08-14T04:40:00Z,31.244,0.0,Fitbit App
2025-08-14T04:45:00Z,19.797,0.0,Fitbit App
2025-08-14T04:55:00Z,16.808,0.0,Fitbit App
2025-08-14T05:00:00Z,15.043,0.0,Fitbit App
2025-08-14T05:05:00Z,19.357,0.0,Fitbit App
2025-08-14T05:10:00Z,21.538,0.0,Fitbit App
2025-08-14T05:15:00Z,30.374,0.0,Fitbit App
2025-08-14T05:20:00Z,21.886,0.0,Fitbit App
2025-08-14T05:25:00Z,24.727,0.0,Fitbit App
2025-08-14T22:00:00Z,22.622,0.0,Fitbit App
2025-08-14T22:05:00Z,21.404,0.0,Fitbit App
2025-08-14T22:10:00Z,18.684,0.0,Fitbit App
2025-08-14T22:15:00Z,18.501,0.0,Fitbit App
2025-08-14T22:20:00Z,20.851,0.0,Fitbit App
2025-08-14T22:25:00Z,24.83,0.0,Fitbit App
2025-08-14T22:30:00Z,28.322,0.0,Fitbit App
2025-08-14T22:35:00Z,27.991,0.0,Fitbit App
2025-08-14T22:40:00Z,22.007,0.0,Fitbit App
2025-08-14T22:45:00Z,17.374,0.0,Fitbit App
2025-08-14T22:50:00Z,17.952,0.0,Fitbit App
2025-08-14T22:55:00Z,23.792,0.0,Fitbit App
2025-08-14T23:00:00Z,26.669,0.0,Fitbit App
2025-08-14T23:05:00Z,28.104,0.0,Fitbit App
2025-08-14T23:10:00Z,22.729,0.0,Fitbit App
2025-08-14T23:15:00Z,24.617,0.0,Fitbit App
2025-08-14T23:20:00Z,26.33,0.0,Fitbit App
2025-08-14T23:25:00Z,23.531,0.0,Fitbit App
2025-08-14T23:30:00Z,24.272,0.0,Fitbit App
2025-08-14T23:35:00Z,25.224,0.0,Fitbit App
2025-08-14T23:40:00Z,24.351,0.0,Fitbit App
2025-08-14T23:45:00Z,26.978,0.0,Fitbit App
2025-08-14T23:50:00Z,22.391,0.0,Fitbit App
2025-08-14T23:55:00Z,16.928,0.0,Fitbit App
2025-08-15T00:00:00Z,21.873,0.0,Fitbit App
2025-08-15T00:05:00Z,22.984,0.0,Fitbit App
2025-08-15T00:10:00Z,22.043,0.0,Fitbit App
2025-08-15T00:15:00Z,18.439,0.0,Fitbit App
2025-08-15T00:20:00Z,15.852,0.0,Fitbit App
2025-08-15T00:25:00Z,20.259,0.0,Fitbit App
2025-08-15T00:30:00Z,29.855,0.0,Fitbit App
2025-08-15T00:35:00Z,31.906,0.0,Fitbit App
2025-08-15T00:40:00Z,24.618,0.0,Fitbit App
2025-08-15T00:45:00Z,25.938,0.0,Fitbit App
2025-08-15T00:50:00Z,26.951,0.0,Fitbit App
2025-08-15T00:55:00Z,32.504,0.0,Fitbit App
2025-08-15T01:00:00Z,38.488,0.0,Fitbit App
2025-08-15T01:05:00Z,45.06,0.0,Fitbit App
2025-08-15T01:10:00Z,39.79,0.0,Fitbit App
2025-08-15T01:15:00Z,44.995,0.0,Fitbit App
2025-08-15T01:20:00Z,49.368,0.0,Fitbit App
2025-08-15T01:25:00Z,41.29,0.0,Fitbit App
2025-08-15T01:30:00Z,38.29,0.0,Fitbit App
2025-08-15T01:35:00Z,49.767,0.0,Fitbit App
2025-08-15T01:40:00Z,44.678,0.0,Fitbit App
2025-08-15T01:45:00Z,48.666,0.0,Fitbit App
2025-08-15T01:50:00Z,38.749,0.0,Fitbit App
2025-08-15T01:55:00Z,37.837,0.0,Fitbit App
2025-08-15T02:00:00Z,22.483,0.0,Fitbit App
2025-08-15T02:05:00Z,24.921,0.0,Fitbit App
2025-08-15T02:10:00Z,30.459,0.0,Fitbit App
2025-08-15T02:15:00Z,31.781,0.0,Fitbit App
2025-08-15T02:20:00Z,30.807,0.0,Fitbit App
2025-08-15T02:25:00Z,35.646,0.0,Fitbit App
2025-08-15T02:30:00Z,30.211,0.0,Fitbit App
2025-08-15T02:35:00Z,39.489,0.0,Fitbit App
2025-08-15T02:40:00Z,35.137,0.0,Fitbit App
2025-08-15T02:45:00Z,31.868,0.0,Fitbit App
2025-08-15T02:50:00Z,40.584,0.0,Fitbit App
2025-08-15T02:55:00Z,51.799,0.0,Fitbit App
2025-08-15T03:00:00Z,39.091,0.0,Fitbit App
2025-08-15T03:10:00Z,19.455,0.0,Fitbit App
2025-08-15T03:15:00Z,24.307,0.0,Fitbit App
2025-08-15T03:20:00Z,22.09,0.0,Fitbit App
2025-08-15T03:25:00Z,22.397,0.0,Fitbit App
2025-08-15T03:30:00Z,23.106,0.0,Fitbit App
2025-08-15T03:35:00Z,21.314,0.0,Fitbit App
2025-08-15T03:40:00Z,23.667,0.0,Fitbit App
2025-08-15T03:45:00Z,23.867,0.0,Fitbit App
2025-08-15T03:50:00Z,24.9,0.0,Fitbit App
2025-08-15T04:00:00Z,38.035,0.0,Fitbit App
2025-08-15T04:05:00Z,31.663,0.0,Fitbit App
2025-08-15T04:10:00Z,36.642,0.0,Fitbit App
2025-08-15T04:15:00Z,40.954,0.0,Fitbit App
2025-08-15T04:20:00Z,40.93,0.0,Fitbit App
2025-08-15T04:25:00Z,30.516,0.0,Fitbit App
2025-08-15T04:30:00Z,24.971,0.0,Fitbit App
2025-08-15T04:35:00Z,23.238,0.0,Fitbit App
2025-08-15T04:40:00Z,29.504,0.0,Fitbit App
2025-08-15T04:45:00Z,15.699,0.0,Fitbit App
2025-08-15T04:50:00Z,17.585,0.0,Fitbit App
2025-08-15T04:55:00Z,26.846,0.0,Fitbit App
2025-08-15T05:00:00Z,28.284,0.0,Fitbit App
2025-08-15T05:05:00Z,28.825,0.0,Fitbit App
2025-08-15T05:10:00Z,26.422,0.0,Fitbit App
2025-08-15T05:15:00Z,27.553,0.0,Fitbit App
2025-08-15T05:20:00Z,25.194,0.0,Fitbit App
2025-08-15T05:25:00Z,25.119,0.0,Fitbit App
2025-08-15T05:30:00Z,15.44,0.0,Fitbit App
2025-08-15T05:35:00Z,17.652,0.0,Fitbit App
2025-08-15T05:40:00Z,16.808,0.0,Fitbit App
2025-08-15T05:45:00Z,18.724,0.0,Fitbit App
2025-08-15T05:50:00Z,23.613,0.0,Fitbit App
2025-08-15T05:55:00Z,17.494,0.0,Fitbit App
2025-08-15T22:10:00Z,21.402,0.0,Fitbit App
2025-08-15T22:15:00Z,20.534,0.0,Fitbit App
2025-08-15T22:20:00Z,19.718,0.0,Fitbit App
2025-08-15T22:25:00Z,22.176,0.0,Fitbit App
2025-08-15T22:30:00Z,25.849,0.0,Fitbit App
2025-08-15T22:35:00Z,20.668,0.0,Fitbit App
2025-08-15T22:40:00Z,30.229,0.0,Fitbit App
2025-08-15T22:45:00Z,29.163,0.0,Fitbit App
2025-08-15T22:50:00Z,27.461,0.0,Fitbit App
2025-08-15T22:55:00Z,21.004,0.0,Fitbit App
2025-08-15T23:00:00Z,24.081,0.0,Fitbit App
2025-08-15T23:05:00Z,23.604,0.0,Fitbit App
2025-08-15T23:10:00Z,23.516,0.0,Fitbit App
2025-08-15T23:15:00Z,23.505,0.0,Fitbit App
2025-08-15T23:20:00Z,23.994,0.0,Fitbit App
2025-08-15T23:25:00Z,24.941,0.0,Fitbit App
2025-08-15T23:30:00Z,25.65,0.0,Fitbit App
2025-08-15T23:35:00Z,23.728,0.0,Fitbit App
2025-08-15T23:40:00Z,21.303,0.0,Fitbit App
2025-08-15T23:45:00Z,32.147,0.0,Fitbit App
2025-08-15T23:50:00Z,35.92,0.0,Fitbit App
2025-08-15T23:55:00Z,36.541,0.0,Fitbit App
2025-08-16T00:00:00Z,25.013,0.0,Fitbit App
2025-08-16T00:05:00Z,20.936,0.0,Fitbit App
2025-08-16T00:10:00Z,14.299,0.0,Fitbit App
2025-08-16T00:15:00Z,24.007,0.0,Fitbit App
2025-08-16T00:20:00Z,19.537,0.0,Fitbit App
2025-08-16T00:25:00Z,21.572,0.0,Fitbit App
2025-08-16T00:30:00Z,22.345,0.0,Fitbit App
2025-08-16T00:35:00Z,17.469,0.0,Fitbit App
2025-08-16T00:40:00Z,19.075,0.0,Fitbit App
2025-08-16T00:45:00Z,19.036,0.0,Fitbit App
2025-08-16T00:50:00Z,21.229,0.0,Fitbit App
2025-08-16T00:55:00Z,20.485,0.0,Fitbit App
2025-08-16T01:00:00Z,19.844,0.0,Fitbit App
2025-08-16T01:05:00Z,24.047,0.0,Fitbit App
2025-08-16T01:10:00Z,24.793,0.0,Fitbit App
2025-08-16T01:15:00Z,24.267,0.0,Fitbit App
2025-08-16T01:20:00Z,26.06,0.0,Fitbit App
2025-08-16T01:25:00Z,26.802,0.0,Fitbit App
2025-08-16T01:30:00Z,27.179,0.0,Fitbit App
2025-08-16T01:35:00Z,25.563,0.0,Fitbit App
2025-08-16T01:40:00Z,25.38,0.0,Fitbit App
2025-08-16T01:45:00Z,28.793,0.0,Fitbit App
2025-08-16T01:50:00Z,28.047,0.0,Fitbit App
2025-08-16T01:55:00Z,26.528,0.0,Fitbit App
2025-08-16T02:00:00Z,26.766,0.0,Fitbit App
2025-08-16T02:15:00Z,15.567,0.0,Fitbit App
2025-08-16T02:20:00Z,13.402,0.0,Fitbit App
2025-08-16T02:25:00Z,16.445,0.0,Fitbit App
2025-08-16T02:30:00Z,17.313,0.0,Fitbit App
2025-08-16T02:35:00Z,26.596,0.0,Fitbit App
2025-08-16T02:40:00Z,29.167,0.0,Fitbit App
2025-08-16T02:45:00Z,28.177,0.0,Fitbit App
2025-08-16T02:50:00Z,22.612,0.0,Fitbit App
2025-08-16T02:55:00Z,27.482,0.0,Fitbit App
2025-08-16T03:00:00Z,25.86,0.0,Fitbit App
2025-08-16T03:05:00Z,26.174,0.0,Fitbit App
2025-08-16T03:10:00Z,24.283,0.0,Fitbit App
2025-08-16T03:15:00Z,17.792,0.0,Fitbit App
2025-08-16T03:20:00Z,20.33,0.0,Fitbit App
2025-08-16T03:25:00Z,19.999,0.0,Fitbit App
2025-08-16T03:30:00Z,21.07,0.0,Fitbit App
2025-08-16T03:35:00Z,23.551,0.0,Fitbit App
2025-08-16T03:40:00Z,21.158,0.0,Fitbit App
2025-08-16T03:45:00Z,20.491,0.0,Fitbit App
2025-08-16T03:50:00Z,20.724,0.0,Fitbit App
2025-08-16T03:55:00Z,20.604,0.0,Fitbit App
2025-08-16T04:00:00Z,18.08,0.0,Fitbit App
2025-08-16T04:05:00Z,17.668,0.0,Fitbit App
2025-08-16T04:10:00Z,17.432,0.0,Fitbit App
2025-08-16T04:15:00Z,20.634,0.0,Fitbit App
2025-08-16T04:20:00Z,22.389,0.0,Fitbit App
2025-08-16T04:25:00Z,21.763,0.0,Fitbit App
2025-08-16T04:30:00Z,19.866,0.0,Fitbit App
2025-08-16T04:35:00Z,17.23,0.0,Fitbit App
2025-08-16T04:40:00Z,16.924,0.0,Fitbit App
2025-08-16T04:45:00Z,21.139,0.0,Fitbit App
2025-08-16T04:50:00Z,21.341,0.0,Fitbit App
2025-08-16T04:55:00Z,23.79,0.0,Fitbit App
2025-08-16T05:00:00Z,25.149,0.0,Fitbit App
2025-08-18T21:45:00Z,21.232,0.0,Fitbit App
2025-08-18T21:50:00Z,13.949,0.0,Fitbit App
2025-08-18T21:55:00Z,14.283,0.0,Fitbit App
2025-08-18T22:00:00Z,14.969,0.0,Fitbit App
2025-08-18T22:05:00Z,16.74,0.0,Fitbit App
2025-08-18T22:10:00Z,14.05,0.0,Fitbit App
2025-08-18T22:15:00Z,18.003,0.0,Fitbit App
2025-08-18T22:20:00Z,28.292,0.0,Fitbit App
2025-08-18T22:25:00Z,29.641,0.0,Fitbit App
2025-08-18T22:30:00Z,18.624,0.0,Fitbit App
2025-08-18T22:35:00Z,14.675,0.0,Fitbit App
2025-08-18T22:40:00Z,13.113,0.0,Fitbit App
2025-08-18T22:45:00Z,16.826,0.0,Fitbit App
2025-08-18T22:50:00Z,15.943,0.0,Fitbit App
2025-08-18T22:55:00Z,17.81,0.0,Fitbit App
2025-08-18T23:00:00Z,15.432,0.0,Fitbit App
2025-08-18T23:05:00Z,19.374,0.0,Fitbit App
2025-08-18T23:10:00Z,24.505,0.0,Fitbit App
2025-08-18T23:15:00Z,25.564,0.0,Fitbit App
2025-08-18T23:20:00Z,24.554,0.0,Fitbit App
2025-08-18T23:25:00Z,24.484,0.0,Fitbit App
2025-08-18T23:30:00Z,23.523,0.0,Fitbit App
