timestamp,temperature celsius,data source
2025-07-14T21:48:00Z,33.4,Sense 2
2025-07-14T21:49:00Z,33.2,Sense 2
2025-07-14T21:50:00Z,32.9,Sense 2
2025-07-14T21:51:00Z,32.7,Sense 2
2025-07-14T21:52:00Z,32.5,Sense 2
2025-07-14T21:53:00Z,32.4,Sense 2
2025-07-14T21:54:00Z,32.4,Sense 2
2025-07-14T21:55:00Z,32.3,Sense 2
2025-07-14T21:56:00Z,32.2,Sense 2
2025-07-14T21:57:00Z,32.2,Sense 2
2025-07-14T21:58:00Z,32.0,Sense 2
2025-07-14T21:59:00Z,32.0,Sense 2
2025-07-14T22:00:00Z,32.1,Sense 2
2025-07-14T22:01:00Z,32.1,Sense 2
2025-07-14T22:02:00Z,32.2,Sense 2
2025-07-14T22:03:00Z,32.2,Sense 2
2025-07-14T22:04:00Z,32.2,Sense 2
2025-07-14T22:05:00Z,32.3,Sense 2
2025-07-14T22:06:00Z,32.4,Sense 2
2025-07-14T22:07:00Z,32.6,Sense 2
2025-07-14T22:08:00Z,32.6,Sense 2
2025-07-14T22:09:00Z,32.6,Sense 2
2025-07-14T22:10:00Z,32.7,Sense 2
2025-07-14T22:11:00Z,32.7,Sense 2
2025-07-14T22:12:00Z,32.8,Sense 2
2025-07-14T22:13:00Z,32.8,Sense 2
2025-07-14T22:14:00Z,32.9,Sense 2
2025-07-14T22:15:00Z,32.9,Sense 2
2025-07-14T22:16:00Z,33.0,Sense 2
2025-07-14T22:17:00Z,33.0,Sense 2
2025-07-14T22:18:00Z,33.1,Sense 2
2025-07-14T22:19:00Z,33.2,Sense 2
2025-07-14T22:20:00Z,33.2,Sense 2
2025-07-14T22:21:00Z,33.4,Sense 2
2025-07-14T22:22:00Z,33.4,Sense 2
2025-07-14T22:23:00Z,33.5,Sense 2
2025-07-14T22:24:00Z,33.5,Sense 2
2025-07-14T22:25:00Z,33.6,Sense 2
2025-07-14T22:26:00Z,33.4,Sense 2
2025-07-14T22:27:00Z,33.4,Sense 2
2025-07-14T22:28:00Z,33.4,Sense 2
2025-07-14T22:29:00Z,33.2,Sense 2
2025-07-14T22:30:00Z,33.2,Sense 2
2025-07-14T22:31:00Z,33.1,Sense 2
2025-07-14T22:32:00Z,33.0,Sense 2
2025-07-14T22:33:00Z,33.0,Sense 2
2025-07-14T22:34:00Z,32.9,Sense 2
2025-07-14T22:35:00Z,32.9,Sense 2
2025-07-14T22:36:00Z,32.9,Sense 2
2025-07-14T22:37:00Z,32.9,Sense 2
2025-07-14T22:38:00Z,32.9,Sense 2
2025-07-14T22:39:00Z,33.0,Sense 2
2025-07-14T22:40:00Z,33.1,Sense 2
2025-07-14T22:41:00Z,33.1,Sense 2
2025-07-14T22:42:00Z,33.1,Sense 2
2025-07-14T22:43:00Z,33.3,Sense 2
2025-07-14T22:44:00Z,33.3,Sense 2
2025-07-14T22:45:00Z,33.2,Sense 2
2025-07-14T22:46:00Z,33.0,Sense 2
2025-07-14T22:47:00Z,32.8,Sense 2
2025-07-14T22:48:00Z,32.7,Sense 2
2025-07-14T22:49:00Z,32.6,Sense 2
2025-07-14T22:50:00Z,32.5,Sense 2
2025-07-14T22:51:00Z,32.5,Sense 2
2025-07-14T22:52:00Z,32.5,Sense 2
2025-07-14T22:53:00Z,32.4,Sense 2
2025-07-14T22:54:00Z,32.4,Sense 2
2025-07-14T22:55:00Z,32.4,Sense 2
2025-07-14T22:56:00Z,32.4,Sense 2
2025-07-14T22:57:00Z,32.5,Sense 2
2025-07-14T22:58:00Z,32.6,Sense 2
2025-07-14T22:59:00Z,32.7,Sense 2
2025-07-14T23:00:00Z,32.9,Sense 2
2025-07-14T23:01:00Z,33.0,Sense 2
2025-07-14T23:02:00Z,33.1,Sense 2
2025-07-14T23:03:00Z,33.2,Sense 2
2025-07-14T23:04:00Z,33.2,Sense 2
2025-07-14T23:05:00Z,33.4,Sense 2
2025-07-14T23:06:00Z,33.4,Sense 2
2025-07-14T23:07:00Z,33.3,Sense 2
2025-07-14T23:08:00Z,33.3,Sense 2
2025-07-14T23:09:00Z,33.2,Sense 2
2025-07-14T23:10:00Z,33.2,Sense 2
2025-07-14T23:11:00Z,33.1,Sense 2
2025-07-14T23:12:00Z,33.0,Sense 2
2025-07-14T23:13:00Z,32.9,Sense 2
2025-07-14T23:14:00Z,32.9,Sense 2
2025-07-14T23:15:00Z,32.7,Sense 2
2025-07-14T23:16:00Z,32.6,Sense 2
2025-07-14T23:17:00Z,32.6,Sense 2
2025-07-14T23:18:00Z,32.6,Sense 2
2025-07-14T23:19:00Z,32.6,Sense 2
2025-07-14T23:20:00Z,32.5,Sense 2
2025-07-14T23:21:00Z,32.4,Sense 2
2025-07-14T23:22:00Z,32.4,Sense 2
2025-07-14T23:23:00Z,32.1,Sense 2
2025-07-14T23:24:00Z,32.1,Sense 2
2025-07-14T23:25:00Z,31.8,Sense 2
2025-07-14T23:26:00Z,31.5,Sense 2
2025-07-14T23:27:00Z,31.4,Sense 2
2025-07-14T23:28:00Z,31.5,Sense 2
2025-07-14T23:29:00Z,31.5,Sense 2
2025-07-14T23:30:00Z,31.5,Sense 2
2025-07-14T23:31:00Z,31.5,Sense 2
2025-07-14T23:32:00Z,31.6,Sense 2
2025-07-14T23:33:00Z,31.7,Sense 2
2025-07-14T23:34:00Z,31.7,Sense 2
2025-07-14T23:35:00Z,31.8,Sense 2
2025-07-14T23:36:00Z,31.8,Sense 2
2025-07-14T23:37:00Z,31.8,Sense 2
2025-07-14T23:38:00Z,31.8,Sense 2
2025-07-14T23:39:00Z,32.0,Sense 2
2025-07-14T23:40:00Z,31.9,Sense 2
2025-07-14T23:41:00Z,32.1,Sense 2
2025-07-14T23:42:00Z,32.3,Sense 2
2025-07-14T23:43:00Z,32.4,Sense 2
2025-07-14T23:44:00Z,32.2,Sense 2
2025-07-14T23:45:00Z,32.2,Sense 2
2025-07-14T23:46:00Z,32.4,Sense 2
2025-07-14T23:47:00Z,32.7,Sense 2
2025-07-14T23:48:00Z,32.8,Sense 2
2025-07-14T23:49:00Z,32.8,Sense 2
2025-07-14T23:50:00Z,32.7,Sense 2
2025-07-14T23:51:00Z,32.8,Sense 2
2025-07-14T23:52:00Z,32.9,Sense 2
2025-07-14T23:53:00Z,32.9,Sense 2
2025-07-14T23:54:00Z,32.9,Sense 2
2025-07-14T23:55:00Z,32.9,Sense 2
2025-07-14T23:56:00Z,32.9,Sense 2
2025-07-14T23:57:00Z,32.9,Sense 2
2025-07-14T23:58:00Z,33.0,Sense 2
2025-07-14T23:59:00Z,33.0,Sense 2
