timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-07-31T01:00:04Z,0,0,0,Sense 2
2025-07-31T01:00:05Z,0,0,1524,Sense 2
2025-07-31T01:00:06Z,0,0,3657,Sense 2
2025-07-31T01:00:07Z,0,0,-5486,Sense 2
2025-07-31T01:00:08Z,0,0,-2133,Sense 2
2025-07-31T01:00:09Z,4,0,2438,Sense 2
2025-07-31T01:00:10Z,0,0,-609,Sense 2
2025-07-31T01:00:11Z,1,0,-609,Sense 2
2025-07-31T01:00:12Z,0,0,-3657,Sense 2
2025-07-31T01:00:13Z,0,0,4876,Sense 2
2025-07-31T01:00:14Z,0,0,-1828,Sense 2
2025-07-31T01:00:15Z,0,0,914,Sense 2
2025-07-31T01:00:16Z,0,0,-3962,Sense 2
2025-07-31T01:00:17Z,0,0,2133,Sense 2
2025-07-31T01:00:18Z,0,0,2133,Sense 2
2025-07-31T01:00:19Z,0,0,-3352,Sense 2
2025-07-31T01:00:20Z,0,0,-914,Sense 2
2025-07-31T01:00:21Z,0,0,0,Sense 2
2025-07-31T01:00:22Z,0,0,914,Sense 2
2025-07-31T01:00:23Z,0,0,304,Sense 2
2025-07-31T01:00:24Z,0,0,-1219,Sense 2
2025-07-31T01:00:25Z,0,0,304,Sense 2
2025-07-31T01:00:26Z,0,0,0,Sense 2
2025-07-31T01:00:27Z,0,0,304,Sense 2
2025-07-31T01:00:28Z,0,0,304,Sense 2
2025-07-31T01:00:29Z,0,0,0,Sense 2
2025-07-31T01:00:30Z,0,0,-914,Sense 2
2025-07-31T01:00:31Z,0,0,0,Sense 2
2025-07-31T01:00:32Z,0,0,-914,Sense 2
2025-07-31T01:00:33Z,0,0,3657,Sense 2
2025-07-31T01:00:34Z,0,0,-1828,Sense 2
2025-07-31T01:00:35Z,0,0,914,Sense 2
2025-07-31T01:00:36Z,0,0,-1219,Sense 2
2025-07-31T01:00:37Z,0,0,-914,Sense 2
2025-07-31T01:00:38Z,0,0,1219,Sense 2
2025-07-31T01:00:39Z,0,0,-1828,Sense 2
2025-07-31T01:00:40Z,0,0,914,Sense 2
2025-07-31T01:00:41Z,0,0,2133,Sense 2
2025-07-31T01:00:42Z,0,0,-3352,Sense 2
2025-07-31T01:00:43Z,0,0,0,Sense 2
2025-07-31T01:00:44Z,0,0,3352,Sense 2
2025-07-31T01:00:45Z,0,0,-1828,Sense 2
2025-07-31T01:00:46Z,0,0,2438,Sense 2
2025-07-31T01:00:47Z,0,0,-609,Sense 2
2025-07-31T01:00:48Z,0,0,1219,Sense 2
2025-07-31T01:00:49Z,0,0,-3352,Sense 2
2025-07-31T01:00:50Z,0,0,2438,Sense 2
2025-07-31T01:00:51Z,2,0,-1524,Sense 2
2025-07-31T01:00:52Z,2,0,-1524,Sense 2
2025-07-31T01:00:53Z,0,0,2438,Sense 2
2025-07-31T01:00:54Z,0,0,-3352,Sense 2
2025-07-31T01:00:55Z,0,0,1524,Sense 2
2025-07-31T01:00:56Z,0,0,-914,Sense 2
2025-07-31T01:00:57Z,0,0,0,Sense 2
2025-07-31T01:00:58Z,0,0,-304,Sense 2
2025-07-31T01:00:59Z,0,0,1828,Sense 2
2025-07-31T01:01:00Z,0,0,-1219,Sense 2
2025-07-31T01:01:01Z,0,0,609,Sense 2
2025-07-31T01:01:02Z,0,0,-304,Sense 2
2025-07-31T01:01:03Z,0,0,-914,Sense 2
2025-07-31T01:01:04Z,0,0,914,Sense 2
2025-07-31T01:01:05Z,0,0,4876,Sense 2
2025-07-31T01:01:06Z,0,0,-914,Sense 2
2025-07-31T01:01:07Z,0,0,-914,Sense 2
2025-07-31T01:01:08Z,0,0,304,Sense 2
2025-07-31T01:01:09Z,0,0,1219,Sense 2
2025-07-31T01:01:10Z,0,0,1828,Sense 2
2025-07-31T01:01:11Z,0,0,-1524,Sense 2
2025-07-31T01:01:12Z,0,0,-1219,Sense 2
2025-07-31T01:01:13Z,0,0,-914,Sense 2
2025-07-31T01:01:14Z,0,0,2133,Sense 2
2025-07-31T01:01:15Z,0,0,-1219,Sense 2
2025-07-31T01:01:16Z,0,0,0,Sense 2
2025-07-31T01:01:17Z,0,0,914,Sense 2
2025-07-31T01:01:18Z,0,0,-609,Sense 2
2025-07-31T01:01:19Z,0,0,0,Sense 2
2025-07-31T01:01:20Z,0,0,1524,Sense 2
2025-07-31T01:01:21Z,0,0,914,Sense 2
2025-07-31T01:01:22Z,0,0,-2133,Sense 2
2025-07-31T01:01:23Z,0,0,609,Sense 2
2025-07-31T01:01:24Z,0,0,1524,Sense 2
2025-07-31T01:01:25Z,0,0,-914,Sense 2
2025-07-31T01:01:26Z,0,0,-609,Sense 2
2025-07-31T01:01:27Z,0,0,-609,Sense 2
2025-07-31T01:01:28Z,0,0,0,Sense 2
2025-07-31T01:01:29Z,0,0,-609,Sense 2
2025-07-31T01:01:30Z,0,0,609,Sense 2
2025-07-31T01:01:31Z,0,0,1219,Sense 2
2025-07-31T01:01:32Z,0,0,0,Sense 2
2025-07-31T01:01:33Z,0,0,-1828,Sense 2
2025-07-31T01:01:34Z,0,0,304,Sense 2
2025-07-31T01:01:35Z,0,0,0,Sense 2
2025-07-31T01:01:36Z,0,0,304,Sense 2
2025-07-31T01:01:37Z,0,0,0,Sense 2
2025-07-31T01:01:38Z,0,0,914,Sense 2
2025-07-31T01:01:39Z,0,0,-304,Sense 2
2025-07-31T01:01:40Z,0,0,914,Sense 2
2025-07-31T01:01:41Z,0,0,-1828,Sense 2
2025-07-31T01:01:42Z,0,0,914,Sense 2
2025-07-31T01:01:43Z,0,0,-304,Sense 2
2025-07-31T01:01:44Z,0,0,0,Sense 2
2025-07-31T01:01:45Z,0,0,-609,Sense 2
2025-07-31T01:01:46Z,0,0,609,Sense 2
2025-07-31T01:01:47Z,0,0,3352,Sense 2
2025-07-31T01:01:48Z,0,0,-1828,Sense 2
2025-07-31T01:01:49Z,0,0,304,Sense 2
2025-07-31T01:01:50Z,0,0,-1219,Sense 2
2025-07-31T01:01:51Z,0,0,-609,Sense 2
2025-07-31T01:01:52Z,0,0,3657,Sense 2
2025-07-31T01:01:53Z,0,0,-3048,Sense 2
2025-07-31T01:01:54Z,0,0,-2743,Sense 2
2025-07-31T01:01:55Z,0,0,1524,Sense 2
2025-07-31T01:01:56Z,0,0,-609,Sense 2
2025-07-31T01:01:57Z,0,0,1828,Sense 2
2025-07-31T01:01:58Z,0,0,2133,Sense 2
2025-07-31T01:01:59Z,0,0,-6400,Sense 2
2025-07-31T01:02:00Z,0,0,4572,Sense 2
2025-07-31T01:02:01Z,0,0,-1524,Sense 2
2025-07-31T01:02:02Z,0,0,609,Sense 2
2025-07-31T01:02:03Z,0,0,0,Sense 2
2025-07-31T01:02:04Z,0,0,304,Sense 2
2025-07-31T01:02:05Z,0,0,-1828,Sense 2
2025-07-31T01:02:06Z,0,0,1524,Sense 2
2025-07-31T01:02:07Z,0,0,-609,Sense 2
2025-07-31T01:02:08Z,0,0,609,Sense 2
2025-07-31T01:02:09Z,0,0,-1524,Sense 2
2025-07-31T01:02:10Z,0,0,1524,Sense 2
2025-07-31T01:02:11Z,0,0,-304,Sense 2
2025-07-31T01:02:12Z,0,0,1524,Sense 2
2025-07-31T01:02:13Z,0,0,-914,Sense 2
2025-07-31T01:02:14Z,0,0,-304,Sense 2
2025-07-31T01:02:15Z,0,0,-914,Sense 2
2025-07-31T01:02:16Z,0,0,1219,Sense 2
2025-07-31T01:02:17Z,0,0,-304,Sense 2
2025-07-31T01:02:18Z,0,0,-1219,Sense 2
2025-07-31T01:02:19Z,0,0,-4267,Sense 2
2025-07-31T01:02:20Z,0,0,3048,Sense 2
2025-07-31T01:02:21Z,0,0,1828,Sense 2
