timestamp,ratio,label,data source
2025-08-04,1.5197275086481046,OVER_TRAINING,Fitbit App
2025-08-05,1.4374765326040568,OVER_TRAINING,Fitbit App
2025-08-06,0.40842438857503405,UNDER_TRAINING,Fitbit App
2025-08-07,0.30093508766683374,UNDER_TRAINING,Fitbit App
2025-08-08,0.2962580452907263,UNDER_TRAINING,Fitbit App
2025-08-15,0.3366083748936841,UNDER_TRAINING,Fitbit App
2025-08-16,0.29168385854119483,UNDER_TRAINING,Fitbit App
2025-08-17,0.3323334584378484,UNDER_TRAINING,Fitbit App
2025-08-18,0.372540448661355,UNDER_TRAINING,Fitbit App
