timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-07-25T12:16:17Z,0,0,0,Sense 2
2025-07-25T12:16:18Z,2,0,-609,Sense 2
2025-07-25T12:16:19Z,2,180,304,Sense 2
2025-07-25T12:16:20Z,1,260,0,Sense 2
2025-07-25T12:16:21Z,2,380,-304,Sense 2
2025-07-25T12:16:22Z,2,540,0,Sense 2
2025-07-25T12:16:23Z,2,640,304,Sense 2
2025-07-25T12:16:24Z,1,710,-304,Sense 2
2025-07-25T12:16:25Z,2,790,609,Sense 2
2025-07-25T12:16:26Z,2,860,-609,Sense 2
2025-07-25T12:16:27Z,2,890,304,Sense 2
2025-07-25T12:16:28Z,1,920,-304,Sense 2
2025-07-25T12:16:29Z,2,1160,304,Sense 2
2025-07-25T12:16:30Z,2,1200,-304,Sense 2
2025-07-25T12:16:31Z,1,1180,609,Sense 2
2025-07-25T12:16:32Z,2,1170,-304,Sense 2
2025-07-25T12:16:33Z,2,1190,0,Sense 2
2025-07-25T12:16:34Z,1,1180,0,Sense 2
2025-07-25T12:16:35Z,2,1180,0,Sense 2
2025-07-25T12:16:36Z,2,1190,304,Sense 2
2025-07-25T12:16:37Z,1,1200,-609,Sense 2
2025-07-25T12:16:38Z,2,1190,914,Sense 2
2025-07-25T12:16:39Z,1,1200,609,Sense 2
2025-07-25T12:16:40Z,2,1180,0,Sense 2
2025-07-25T12:16:41Z,2,1180,0,Sense 2
2025-07-25T12:16:42Z,1,1190,304,Sense 2
2025-07-25T12:16:43Z,2,1190,-304,Sense 2
2025-07-25T12:16:44Z,1,1180,0,Sense 2
2025-07-25T12:16:45Z,2,1180,0,Sense 2
2025-07-25T12:16:46Z,2,1180,609,Sense 2
2025-07-25T12:16:47Z,1,1180,0,Sense 2
2025-07-25T12:16:48Z,2,1180,0,Sense 2
2025-07-25T12:16:49Z,2,1200,-609,Sense 2
2025-07-25T12:16:50Z,1,1200,609,Sense 2
2025-07-25T12:16:51Z,2,1200,0,Sense 2
2025-07-25T12:16:52Z,1,1190,-304,Sense 2
2025-07-25T12:16:53Z,2,1200,0,Sense 2
2025-07-25T12:16:54Z,0,1110,-304,Sense 2
2025-07-25T12:16:55Z,0,1010,304,Sense 2
2025-07-25T12:16:56Z,0,860,0,Sense 2
2025-07-25T12:16:57Z,0,0,0,Sense 2
2025-07-25T12:16:58Z,0,0,-304,Sense 2
2025-07-25T12:16:59Z,0,0,0,Sense 2
2025-07-25T12:17:00Z,0,0,0,Sense 2
2025-07-25T12:17:01Z,0,0,0,Sense 2
2025-07-25T12:17:02Z,0,0,0,Sense 2
2025-07-25T12:17:03Z,0,0,304,Sense 2
2025-07-25T12:17:04Z,0,0,-304,Sense 2
2025-07-25T12:17:05Z,0,0,304,Sense 2
2025-07-25T12:17:06Z,0,0,-304,Sense 2
2025-07-25T12:17:07Z,0,0,0,Sense 2
2025-07-25T12:17:08Z,0,0,304,Sense 2
2025-07-25T12:17:09Z,0,0,0,Sense 2
2025-07-25T12:17:10Z,0,0,-609,Sense 2
2025-07-25T12:17:11Z,0,0,304,Sense 2
2025-07-25T12:17:12Z,0,0,0,Sense 2
2025-07-25T12:17:13Z,0,0,304,Sense 2
2025-07-25T12:17:14Z,0,0,0,Sense 2
2025-07-25T12:17:15Z,0,0,-304,Sense 2
2025-07-25T12:17:16Z,0,0,0,Sense 2
2025-07-25T12:17:17Z,0,0,304,Sense 2
2025-07-25T12:17:18Z,0,0,-304,Sense 2
2025-07-25T12:17:19Z,0,0,0,Sense 2
2025-07-25T12:17:20Z,0,0,0,Sense 2
2025-07-25T12:17:21Z,0,0,609,Sense 2
2025-07-25T12:17:22Z,0,0,0,Sense 2
2025-07-25T12:17:23Z,0,0,-609,Sense 2
2025-07-25T12:17:24Z,0,0,0,Sense 2
2025-07-25T12:17:25Z,0,0,609,Sense 2
2025-07-25T12:17:26Z,0,0,304,Sense 2
2025-07-25T12:17:27Z,0,0,1828,Sense 2
2025-07-25T12:17:28Z,0,0,1524,Sense 2
2025-07-25T12:17:29Z,0,0,1524,Sense 2
2025-07-25T12:17:30Z,0,0,1828,Sense 2
2025-07-25T12:17:31Z,0,0,1219,Sense 2
2025-07-25T12:17:32Z,0,0,1828,Sense 2
2025-07-25T12:17:33Z,0,0,0,Sense 2
2025-07-25T12:17:34Z,0,0,0,Sense 2
2025-07-25T12:17:35Z,0,0,0,Sense 2
2025-07-25T12:17:36Z,1,0,304,Sense 2
2025-07-25T12:17:37Z,2,0,-304,Sense 2
2025-07-25T12:17:38Z,2,0,304,Sense 2
2025-07-25T12:17:39Z,1,0,304,Sense 2
2025-07-25T12:17:40Z,2,130,-304,Sense 2
