timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-03T02:15:10Z,0,0,0,Sense 2
2025-08-03T02:15:11Z,0,0,0,Sense 2
2025-08-03T02:15:12Z,0,0,-304,Sense 2
2025-08-03T02:15:13Z,0,0,-304,Sense 2
2025-08-03T02:15:14Z,0,0,0,Sense 2
2025-08-03T02:15:15Z,0,0,0,Sense 2
2025-08-03T02:15:16Z,0,0,609,Sense 2
2025-08-03T02:15:17Z,0,0,-304,Sense 2
2025-08-03T02:15:18Z,0,0,0,Sense 2
2025-08-03T02:15:19Z,0,0,0,Sense 2
2025-08-03T02:15:20Z,0,0,304,Sense 2
2025-08-03T02:15:21Z,0,0,-304,Sense 2
2025-08-03T02:15:22Z,0,0,0,Sense 2
2025-08-03T02:15:23Z,0,0,0,Sense 2
2025-08-03T02:15:24Z,0,50,0,Sense 2
2025-08-03T02:15:25Z,0,110,0,Sense 2
2025-08-03T02:15:26Z,0,140,-304,Sense 2
2025-08-03T02:15:27Z,0,160,304,Sense 2
2025-08-03T02:15:28Z,0,290,-304,Sense 2
2025-08-03T02:15:29Z,0,470,0,Sense 2
2025-08-03T02:15:30Z,0,620,-304,Sense 2
2025-08-03T02:15:31Z,0,610,1219,Sense 2
2025-08-03T02:15:32Z,0,690,-914,Sense 2
2025-08-03T02:15:33Z,0,760,0,Sense 2
2025-08-03T02:15:34Z,0,680,0,Sense 2
2025-08-03T02:15:35Z,0,610,0,Sense 2
2025-08-03T02:15:36Z,0,560,0,Sense 2
2025-08-03T02:15:37Z,0,510,0,Sense 2
2025-08-03T02:15:38Z,0,0,0,Sense 2
2025-08-03T02:15:39Z,0,0,0,Sense 2
2025-08-03T02:15:40Z,0,0,0,Sense 2
2025-08-03T02:15:41Z,0,0,0,Sense 2
2025-08-03T02:15:42Z,0,0,304,Sense 2
2025-08-03T02:15:43Z,0,0,-304,Sense 2
2025-08-03T02:15:44Z,0,0,0,Sense 2
2025-08-03T02:15:45Z,0,0,0,Sense 2
2025-08-03T02:15:46Z,0,0,0,Sense 2
2025-08-03T02:15:47Z,0,0,0,Sense 2
2025-08-03T02:15:48Z,0,0,0,Sense 2
2025-08-03T02:15:49Z,0,0,0,Sense 2
2025-08-03T02:15:50Z,0,0,0,Sense 2
2025-08-03T02:15:51Z,0,0,0,Sense 2
2025-08-03T02:15:52Z,0,0,0,Sense 2
2025-08-03T02:15:53Z,0,0,609,Sense 2
2025-08-03T02:15:54Z,0,0,-609,Sense 2
2025-08-03T02:15:55Z,0,0,0,Sense 2
2025-08-03T02:15:56Z,0,0,0,Sense 2
2025-08-03T02:15:57Z,0,0,304,Sense 2
2025-08-03T02:15:58Z,0,0,304,Sense 2
2025-08-03T02:15:59Z,0,0,-609,Sense 2
2025-08-03T02:16:00Z,0,0,0,Sense 2
2025-08-03T02:16:01Z,0,0,304,Sense 2
2025-08-03T02:16:02Z,0,0,-304,Sense 2
2025-08-03T02:16:03Z,0,0,304,Sense 2
2025-08-03T02:16:04Z,0,0,-304,Sense 2
2025-08-03T02:16:05Z,0,0,304,Sense 2
2025-08-03T02:16:06Z,0,0,-304,Sense 2
2025-08-03T02:16:07Z,0,0,0,Sense 2
2025-08-03T02:16:08Z,0,0,0,Sense 2
2025-08-03T02:16:09Z,0,0,0,Sense 2
2025-08-03T02:16:10Z,0,0,609,Sense 2
2025-08-03T02:16:11Z,0,0,-609,Sense 2
2025-08-03T02:16:12Z,0,0,0,Sense 2
2025-08-03T02:16:13Z,0,0,304,Sense 2
2025-08-03T02:16:14Z,0,40,-304,Sense 2
2025-08-03T02:16:15Z,0,0,304,Sense 2
2025-08-03T02:16:16Z,0,0,0,Sense 2
2025-08-03T02:16:17Z,0,0,304,Sense 2
2025-08-03T02:16:18Z,0,0,-304,Sense 2
2025-08-03T02:16:19Z,0,0,0,Sense 2
2025-08-03T02:16:20Z,0,30,0,Sense 2
2025-08-03T02:16:21Z,0,0,304,Sense 2
2025-08-03T02:16:22Z,0,0,-609,Sense 2
2025-08-03T02:16:23Z,0,0,304,Sense 2
2025-08-03T02:16:24Z,0,0,304,Sense 2
2025-08-03T02:16:25Z,0,0,0,Sense 2
2025-08-03T02:16:26Z,0,0,0,Sense 2
2025-08-03T02:16:27Z,0,0,-609,Sense 2
2025-08-03T02:16:28Z,0,0,0,Sense 2
2025-08-03T02:16:29Z,0,0,609,Sense 2
2025-08-03T02:16:30Z,0,0,-609,Sense 2
2025-08-03T02:16:31Z,0,0,609,Sense 2
2025-08-03T02:16:32Z,0,0,0,Sense 2
2025-08-03T02:16:33Z,0,60,0,Sense 2
2025-08-03T02:16:34Z,0,0,0,Sense 2
2025-08-03T02:16:35Z,0,0,-304,Sense 2
2025-08-03T02:16:36Z,0,0,-304,Sense 2
2025-08-03T02:16:37Z,0,0,0,Sense 2
2025-08-03T02:16:38Z,0,0,304,Sense 2
2025-08-03T02:16:39Z,0,0,0,Sense 2
2025-08-03T02:16:40Z,0,0,304,Sense 2
2025-08-03T02:16:41Z,0,0,-304,Sense 2
2025-08-03T02:16:42Z,0,0,304,Sense 2
2025-08-03T02:16:43Z,0,0,-304,Sense 2
2025-08-03T02:16:44Z,0,0,0,Sense 2
2025-08-03T02:16:45Z,0,0,304,Sense 2
2025-08-03T02:16:46Z,0,0,-304,Sense 2
2025-08-03T02:16:47Z,0,0,0,Sense 2
2025-08-03T02:16:48Z,0,0,0,Sense 2
2025-08-03T02:16:49Z,0,0,304,Sense 2
2025-08-03T02:16:50Z,0,0,0,Sense 2
2025-08-03T02:16:51Z,0,0,0,Sense 2
2025-08-03T02:16:52Z,0,0,0,Sense 2
2025-08-03T02:16:53Z,0,0,-304,Sense 2
2025-08-03T02:16:54Z,0,0,304,Sense 2
2025-08-03T02:16:55Z,0,0,-304,Sense 2
2025-08-03T02:16:56Z,1,0,304,Sense 2
2025-08-03T02:16:57Z,2,0,0,Sense 2
2025-08-03T02:16:58Z,1,0,0,Sense 2
2025-08-03T02:16:59Z,1,0,0,Sense 2
2025-08-03T02:17:00Z,0,0,0,Sense 2
2025-08-03T02:17:01Z,0,0,-304,Sense 2
2025-08-03T02:17:02Z,0,0,0,Sense 2
2025-08-03T02:17:03Z,0,0,304,Sense 2
2025-08-03T02:17:04Z,0,0,0,Sense 2
2025-08-03T02:17:05Z,0,0,-304,Sense 2
2025-08-03T02:17:06Z,0,0,304,Sense 2
2025-08-03T02:17:07Z,0,0,-304,Sense 2
2025-08-03T02:17:08Z,0,530,-304,Sense 2
2025-08-03T02:17:09Z,4,1550,609,Sense 2
2025-08-03T02:17:10Z,1,2450,-609,Sense 2
2025-08-03T02:17:11Z,2,3980,304,Sense 2
2025-08-03T02:17:12Z,0,4720,0,Sense 2
2025-08-03T02:17:13Z,0,4610,609,Sense 2
2025-08-03T02:17:14Z,0,5400,0,Sense 2
2025-08-03T02:17:15Z,0,4990,304,Sense 2
2025-08-03T02:17:16Z,0,4820,-304,Sense 2
2025-08-03T02:17:17Z,0,4880,0,Sense 2
2025-08-03T02:17:18Z,0,4860,0,Sense 2
2025-08-03T02:17:19Z,0,4870,304,Sense 2
2025-08-03T02:17:20Z,0,4840,-914,Sense 2
2025-08-03T02:17:21Z,0,4830,1524,Sense 2
2025-08-03T02:17:22Z,0,4870,0,Sense 2
2025-08-03T02:17:23Z,0,9670,-609,Sense 2
2025-08-03T02:17:24Z,0,14440,0,Sense 2
2025-08-03T02:17:25Z,0,14870,0,Sense 2
2025-08-03T02:17:26Z,0,16320,0,Sense 2
2025-08-03T02:17:27Z,0,16610,-1219,Sense 2
2025-08-03T02:17:28Z,0,17780,914,Sense 2
2025-08-03T02:17:29Z,0,17920,0,Sense 2
2025-08-03T02:17:30Z,0,17740,-304,Sense 2
2025-08-03T02:17:31Z,0,17130,304,Sense 2
2025-08-03T02:17:32Z,0,16750,0,Sense 2
2025-08-03T02:17:33Z,0,16160,304,Sense 2
2025-08-03T02:17:34Z,0,16090,-609,Sense 2
2025-08-03T02:17:35Z,0,15770,-914,Sense 2
2025-08-03T02:17:36Z,0,15830,304,Sense 2
2025-08-03T02:17:37Z,0,15910,304,Sense 2
2025-08-03T02:17:38Z,0,15620,-609,Sense 2
2025-08-03T02:17:39Z,0,14540,1524,Sense 2
2025-08-03T02:17:40Z,0,12970,-609,Sense 2
2025-08-03T02:17:41Z,0,12460,0,Sense 2
2025-08-03T02:17:42Z,0,11890,0,Sense 2
