timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-17T23:28:55Z,0,0,0,Sense 2
2025-08-17T23:28:56Z,0,0,0,Sense 2
2025-08-17T23:28:57Z,0,0,0,Sense 2
2025-08-17T23:28:58Z,0,0,-609,Sense 2
2025-08-17T23:28:59Z,0,0,0,Sense 2
2025-08-17T23:29:00Z,0,0,0,Sense 2
2025-08-17T23:29:01Z,0,0,304,Sense 2
2025-08-17T23:29:02Z,0,0,0,Sense 2
2025-08-17T23:29:03Z,0,0,-304,Sense 2
2025-08-17T23:29:04Z,0,0,304,Sense 2
2025-08-17T23:29:05Z,0,0,-304,Sense 2
2025-08-17T23:29:06Z,0,0,0,Sense 2
2025-08-17T23:29:07Z,0,0,304,Sense 2
2025-08-17T23:29:08Z,0,0,-304,Sense 2
2025-08-17T23:29:09Z,0,0,304,Sense 2
2025-08-17T23:29:10Z,0,0,0,Sense 2
2025-08-17T23:29:11Z,0,0,-304,Sense 2
2025-08-17T23:29:12Z,0,0,304,Sense 2
2025-08-17T23:29:13Z,0,0,-304,Sense 2
2025-08-17T23:29:14Z,0,0,0,Sense 2
2025-08-17T23:29:15Z,0,0,304,Sense 2
2025-08-17T23:29:16Z,0,0,-304,Sense 2
2025-08-17T23:29:17Z,0,0,0,Sense 2
2025-08-17T23:29:18Z,0,0,304,Sense 2
2025-08-17T23:29:19Z,0,0,0,Sense 2
2025-08-17T23:29:20Z,0,0,-304,Sense 2
2025-08-17T23:29:21Z,0,0,0,Sense 2
2025-08-17T23:29:22Z,0,0,0,Sense 2
2025-08-17T23:29:23Z,0,0,0,Sense 2
2025-08-17T23:29:24Z,0,0,609,Sense 2
2025-08-17T23:29:25Z,0,0,-609,Sense 2
2025-08-17T23:29:26Z,0,0,0,Sense 2
2025-08-17T23:29:27Z,0,0,0,Sense 2
2025-08-17T23:29:28Z,0,0,0,Sense 2
2025-08-17T23:29:29Z,0,0,0,Sense 2
2025-08-17T23:29:30Z,0,0,0,Sense 2
2025-08-17T23:29:31Z,0,0,0,Sense 2
2025-08-17T23:29:32Z,0,0,0,Sense 2
2025-08-17T23:29:33Z,0,0,0,Sense 2
2025-08-17T23:29:34Z,0,0,304,Sense 2
2025-08-17T23:29:35Z,1,0,-304,Sense 2
2025-08-17T23:29:36Z,1,0,304,Sense 2
2025-08-17T23:29:37Z,1,0,-304,Sense 2
2025-08-17T23:29:38Z,2,0,0,Sense 2
2025-08-17T23:29:39Z,1,0,0,Sense 2
2025-08-17T23:29:40Z,2,0,0,Sense 2
2025-08-17T23:29:41Z,1,0,304,Sense 2
2025-08-17T23:29:42Z,2,0,-304,Sense 2
2025-08-17T23:29:43Z,1,0,0,Sense 2
2025-08-17T23:29:44Z,2,0,0,Sense 2
2025-08-17T23:29:45Z,0,0,0,Sense 2
2025-08-17T23:29:46Z,1,130,0,Sense 2
2025-08-17T23:29:47Z,1,260,0,Sense 2
2025-08-17T23:29:48Z,0,360,304,Sense 2
2025-08-17T23:29:49Z,2,500,0,Sense 2
2025-08-17T23:29:50Z,1,630,-304,Sense 2
2025-08-17T23:29:51Z,1,640,0,Sense 2
2025-08-17T23:29:52Z,2,680,0,Sense 2
2025-08-17T23:29:53Z,2,770,0,Sense 2
2025-08-17T23:29:54Z,1,810,0,Sense 2
2025-08-17T23:29:55Z,1,840,0,Sense 2
2025-08-17T23:29:56Z,1,930,304,Sense 2
2025-08-17T23:29:57Z,1,910,0,Sense 2
2025-08-17T23:29:58Z,2,890,-304,Sense 2
2025-08-17T23:29:59Z,0,890,0,Sense 2
2025-08-17T23:30:00Z,2,880,0,Sense 2
2025-08-17T23:30:01Z,1,810,0,Sense 2
2025-08-17T23:30:02Z,1,820,0,Sense 2
2025-08-17T23:30:03Z,0,740,304,Sense 2
2025-08-17T23:30:04Z,0,690,-304,Sense 2
2025-08-17T23:30:05Z,2,0,304,Sense 2
2025-08-17T23:30:06Z,2,0,304,Sense 2
2025-08-17T23:30:07Z,0,0,0,Sense 2
2025-08-17T23:30:08Z,0,0,0,Sense 2
2025-08-17T23:30:09Z,0,0,0,Sense 2
2025-08-17T23:30:10Z,0,0,304,Sense 2
2025-08-17T23:30:11Z,0,0,0,Sense 2
2025-08-17T23:30:12Z,0,0,-304,Sense 2
2025-08-17T23:30:13Z,0,0,304,Sense 2
2025-08-17T23:30:14Z,0,0,-304,Sense 2
2025-08-17T23:30:15Z,0,0,0,Sense 2
2025-08-17T23:30:16Z,0,0,0,Sense 2
2025-08-17T23:30:17Z,0,0,609,Sense 2
2025-08-17T23:30:18Z,0,0,0,Sense 2
2025-08-17T23:30:19Z,0,0,-304,Sense 2
2025-08-17T23:30:20Z,0,0,0,Sense 2
2025-08-17T23:30:21Z,0,0,0,Sense 2
2025-08-17T23:30:22Z,0,0,0,Sense 2
2025-08-17T23:30:23Z,0,0,0,Sense 2
2025-08-17T23:30:24Z,0,0,0,Sense 2
2025-08-17T23:30:25Z,0,0,0,Sense 2
