timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-02T02:50:50Z,1,710,0,Sense 2
2025-08-02T02:50:51Z,1,710,0,Sense 2
2025-08-02T02:50:52Z,0,710,-1219,Sense 2
2025-08-02T02:50:53Z,2,710,-609,Sense 2
2025-08-02T02:50:54Z,2,710,-609,Sense 2
2025-08-02T02:50:55Z,0,710,304,Sense 2
2025-08-02T02:50:56Z,0,710,609,Sense 2
2025-08-02T02:50:57Z,0,710,304,Sense 2
2025-08-02T02:50:58Z,0,710,-609,Sense 2
2025-08-02T02:50:59Z,0,710,609,Sense 2
2025-08-02T02:51:00Z,0,0,609,Sense 2
2025-08-02T02:51:01Z,0,690,-304,Sense 2
2025-08-02T02:51:02Z,0,1670,304,Sense 2
2025-08-02T02:51:03Z,0,2880,-304,Sense 2
2025-08-02T02:51:04Z,0,4130,-304,Sense 2
2025-08-02T02:51:05Z,0,5300,609,Sense 2
2025-08-02T02:51:06Z,0,6380,0,Sense 2
2025-08-02T02:51:07Z,0,7360,-609,Sense 2
2025-08-02T02:51:08Z,0,7360,304,Sense 2
2025-08-02T02:51:09Z,0,8340,1219,Sense 2
2025-08-02T02:51:10Z,0,9190,0,Sense 2
2025-08-02T02:51:11Z,0,10110,-1828,Sense 2
2025-08-02T02:51:12Z,0,10980,-304,Sense 2
2025-08-02T02:51:13Z,0,11800,1828,Sense 2
2025-08-02T02:51:14Z,0,12380,-914,Sense 2
2025-08-02T02:51:15Z,0,12780,1219,Sense 2
2025-08-02T02:51:16Z,0,13160,-1219,Sense 2
2025-08-02T02:51:17Z,0,13420,-304,Sense 2
2025-08-02T02:51:18Z,0,13740,0,Sense 2
2025-08-02T02:51:19Z,0,14010,1219,Sense 2
2025-08-02T02:51:20Z,0,14050,-609,Sense 2
2025-08-02T02:51:21Z,0,14050,-304,Sense 2
2025-08-02T02:51:22Z,0,14080,0,Sense 2
2025-08-02T02:51:23Z,0,14110,609,Sense 2
2025-08-02T02:51:24Z,0,14240,0,Sense 2
2025-08-02T02:51:25Z,0,14320,-304,Sense 2
2025-08-02T02:51:26Z,0,14330,304,Sense 2
2025-08-02T02:51:27Z,0,14350,-609,Sense 2
2025-08-02T02:51:28Z,0,14360,304,Sense 2
2025-08-02T02:51:29Z,0,14460,0,Sense 2
2025-08-02T02:51:30Z,0,14600,-304,Sense 2
2025-08-02T02:51:31Z,0,14680,609,Sense 2
2025-08-02T02:51:32Z,0,14630,0,Sense 2
2025-08-02T02:51:33Z,0,14560,-609,Sense 2
2025-08-02T02:51:34Z,0,14530,0,Sense 2
2025-08-02T02:51:35Z,4,14500,0,Sense 2
2025-08-02T02:51:36Z,1,14510,1524,Sense 2
2025-08-02T02:51:37Z,2,14560,609,Sense 2
2025-08-02T02:51:38Z,1,14490,-609,Sense 2
2025-08-02T02:51:39Z,0,14260,914,Sense 2
2025-08-02T02:51:40Z,0,13960,-914,Sense 2
2025-08-02T02:51:41Z,0,13800,0,Sense 2
2025-08-02T02:51:42Z,0,13700,-304,Sense 2
2025-08-02T02:51:43Z,0,13740,0,Sense 2
2025-08-02T02:51:44Z,0,13840,0,Sense 2
2025-08-02T02:51:45Z,0,13980,0,Sense 2
2025-08-02T02:51:46Z,0,14000,-609,Sense 2
2025-08-02T02:51:47Z,0,14060,609,Sense 2
2025-08-02T02:51:48Z,0,14050,-304,Sense 2
2025-08-02T02:51:49Z,0,14140,609,Sense 2
2025-08-02T02:51:50Z,0,14270,-304,Sense 2
2025-08-02T02:51:51Z,0,14390,304,Sense 2
2025-08-02T02:51:52Z,0,14460,-609,Sense 2
2025-08-02T02:51:53Z,0,14650,609,Sense 2
2025-08-02T02:51:54Z,0,14800,609,Sense 2
2025-08-02T02:51:55Z,0,15020,-914,Sense 2
2025-08-02T02:51:56Z,0,15150,914,Sense 2
2025-08-02T02:51:57Z,0,15330,-609,Sense 2
2025-08-02T02:51:58Z,0,15550,0,Sense 2
2025-08-02T02:51:59Z,0,15690,0,Sense 2
2025-08-02T02:52:00Z,0,15840,-304,Sense 2
2025-08-02T02:52:01Z,0,15630,914,Sense 2
2025-08-02T02:52:02Z,0,15710,-304,Sense 2
2025-08-02T02:52:03Z,0,15820,304,Sense 2
2025-08-02T02:52:04Z,0,15820,0,Sense 2
2025-08-02T02:52:05Z,0,16010,-304,Sense 2
2025-08-02T02:52:06Z,0,16190,304,Sense 2
2025-08-02T02:52:07Z,0,16280,0,Sense 2
2025-08-02T02:52:08Z,0,16230,-914,Sense 2
2025-08-02T02:52:09Z,0,16120,-304,Sense 2
2025-08-02T02:52:10Z,0,15950,914,Sense 2
2025-08-02T02:52:11Z,0,15760,-304,Sense 2
2025-08-02T02:52:12Z,0,15440,304,Sense 2
2025-08-02T02:52:13Z,0,15120,-304,Sense 2
2025-08-02T02:52:14Z,0,14760,-304,Sense 2
2025-08-02T02:52:15Z,0,14490,-914,Sense 2
2025-08-02T02:52:16Z,0,14420,304,Sense 2
2025-08-02T02:52:17Z,0,14340,0,Sense 2
2025-08-02T02:52:18Z,0,14320,-914,Sense 2
2025-08-02T02:52:19Z,0,14520,0,Sense 2
2025-08-02T02:52:20Z,0,14630,304,Sense 2
2025-08-02T02:52:21Z,0,14640,304,Sense 2
2025-08-02T02:52:22Z,0,14520,-609,Sense 2
2025-08-02T02:52:23Z,0,14380,304,Sense 2
2025-08-02T02:52:24Z,0,14400,304,Sense 2
2025-08-02T02:52:25Z,0,14740,-914,Sense 2
2025-08-02T02:52:26Z,0,15320,609,Sense 2
2025-08-02T02:52:27Z,0,15220,-304,Sense 2
2025-08-02T02:52:28Z,0,13870,304,Sense 2
2025-08-02T02:52:29Z,0,13040,-304,Sense 2
2025-08-02T02:52:30Z,0,12720,609,Sense 2
2025-08-02T02:52:31Z,0,12140,0,Sense 2
2025-08-02T02:52:32Z,0,11420,-304,Sense 2
2025-08-02T02:52:33Z,2,10980,-609,Sense 2
2025-08-02T02:52:34Z,2,10980,-609,Sense 2
2025-08-02T02:52:35Z,0,11100,1219,Sense 2
2025-08-02T02:52:36Z,0,10930,-609,Sense 2
2025-08-02T02:52:37Z,0,10680,-304,Sense 2
2025-08-02T02:52:38Z,0,10210,-914,Sense 2
2025-08-02T02:52:39Z,0,10160,1219,Sense 2
2025-08-02T02:52:40Z,0,10230,609,Sense 2
2025-08-02T02:52:41Z,0,10420,-609,Sense 2
2025-08-02T02:52:42Z,0,10880,-304,Sense 2
2025-08-02T02:52:43Z,0,11060,914,Sense 2
2025-08-02T02:52:44Z,0,11200,0,Sense 2
2025-08-02T02:52:45Z,0,11620,304,Sense 2
2025-08-02T02:52:46Z,0,12120,-1524,Sense 2
2025-08-02T02:52:47Z,0,12710,1219,Sense 2
2025-08-02T02:52:48Z,0,13310,609,Sense 2
2025-08-02T02:52:49Z,0,13600,-1219,Sense 2
2025-08-02T02:52:50Z,0,13510,0,Sense 2
2025-08-02T02:52:51Z,0,13480,609,Sense 2
2025-08-02T02:52:52Z,4,13390,0,Sense 2
2025-08-02T02:52:53Z,0,13520,-609,Sense 2
