start time,end time,data source
2025-08-08T00:25:00Z,2025-08-08T01:05:00Z,Fitbit App
2025-08-08T12:25:00Z,2025-08-08T12:42:00Z,Fitbit App
2025-08-08T13:09:00Z,2025-08-08T13:37:00Z,Fitbit App
