timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-27T02:51:16Z,0,0,0,Sense 2
2025-08-27T02:51:17Z,2,0,0,Sense 2
2025-08-27T02:51:18Z,2,170,-609,Sense 2
2025-08-27T02:51:19Z,1,260,0,Sense 2
2025-08-27T02:51:20Z,2,390,-304,Sense 2
2025-08-27T02:51:21Z,2,530,-609,Sense 2
2025-08-27T02:51:22Z,2,650,-609,Sense 2
2025-08-27T02:51:23Z,1,710,0,Sense 2
2025-08-27T02:51:24Z,2,790,-609,Sense 2
2025-08-27T02:51:25Z,2,850,304,Sense 2
2025-08-27T02:51:26Z,2,900,0,Sense 2
2025-08-27T02:51:27Z,1,910,-609,Sense 2
2025-08-27T02:51:28Z,2,1170,-304,Sense 2
2025-08-27T02:51:29Z,2,1190,304,Sense 2
2025-08-27T02:51:30Z,2,1220,-304,Sense 2
2025-08-27T02:51:31Z,1,1190,-609,Sense 2
2025-08-27T02:51:32Z,2,1220,-609,Sense 2
2025-08-27T02:51:33Z,2,1240,0,Sense 2
2025-08-27T02:51:34Z,1,1210,0,Sense 2
2025-08-27T02:51:35Z,2,1200,-304,Sense 2
2025-08-27T02:51:36Z,2,1230,-304,Sense 2
2025-08-27T02:51:37Z,2,1230,-304,Sense 2
2025-08-27T02:51:38Z,2,1230,-304,Sense 2
2025-08-27T02:51:39Z,1,1240,-304,Sense 2
2025-08-27T02:51:40Z,2,1240,0,Sense 2
2025-08-27T02:51:41Z,2,1260,0,Sense 2
2025-08-27T02:51:42Z,1,1250,-609,Sense 2
2025-08-27T02:51:43Z,2,1250,0,Sense 2
2025-08-27T02:51:44Z,2,1250,0,Sense 2
2025-08-27T02:51:45Z,2,1260,-304,Sense 2
2025-08-27T02:51:46Z,2,1260,0,Sense 2
2025-08-27T02:51:47Z,1,1260,-304,Sense 2
2025-08-27T02:51:48Z,2,1260,-304,Sense 2
2025-08-27T02:51:49Z,2,1250,-304,Sense 2
2025-08-27T02:51:50Z,2,1260,0,Sense 2
2025-08-27T02:51:51Z,1,1260,0,Sense 2
2025-08-27T02:51:52Z,2,1260,-609,Sense 2
2025-08-27T02:51:53Z,2,1260,0,Sense 2
2025-08-27T02:51:54Z,1,1250,-304,Sense 2
2025-08-27T02:51:55Z,2,1250,0,Sense 2
2025-08-27T02:51:56Z,2,1250,0,Sense 2
2025-08-27T02:51:57Z,1,1250,0,Sense 2
2025-08-27T02:51:58Z,2,1250,-304,Sense 2
2025-08-27T02:51:59Z,2,1250,0,Sense 2
2025-08-27T02:52:00Z,2,1250,0,Sense 2
2025-08-27T02:52:01Z,2,1250,-609,Sense 2
2025-08-27T02:52:02Z,1,1250,0,Sense 2
2025-08-27T02:52:03Z,2,1250,304,Sense 2
2025-08-27T02:52:04Z,2,1250,-609,Sense 2
2025-08-27T02:52:05Z,1,1250,0,Sense 2
2025-08-27T02:52:06Z,2,1250,304,Sense 2
2025-08-27T02:52:07Z,2,1250,-914,Sense 2
2025-08-27T02:52:08Z,2,1250,304,Sense 2
2025-08-27T02:52:09Z,1,1240,0,Sense 2
2025-08-27T02:52:10Z,2,1240,-609,Sense 2
2025-08-27T02:52:11Z,2,1250,-304,Sense 2
2025-08-27T02:52:12Z,1,1240,0,Sense 2
2025-08-27T02:52:13Z,2,1240,-609,Sense 2
2025-08-27T02:52:14Z,2,1250,-304,Sense 2
2025-08-27T02:52:15Z,0,1180,304,Sense 2
2025-08-27T02:52:16Z,3,1180,-609,Sense 2
2025-08-27T02:52:17Z,3,1240,-304,Sense 2
2025-08-27T02:52:18Z,1,1240,304,Sense 2
2025-08-27T02:52:19Z,2,1240,-304,Sense 2
2025-08-27T02:52:20Z,2,1320,0,Sense 2
2025-08-27T02:52:21Z,2,1330,-914,Sense 2
2025-08-27T02:52:22Z,1,1320,304,Sense 2
2025-08-27T02:52:23Z,2,1320,-304,Sense 2
2025-08-27T02:52:24Z,2,1320,304,Sense 2
2025-08-27T02:52:25Z,1,1310,-304,Sense 2
2025-08-27T02:52:26Z,2,1320,304,Sense 2
2025-08-27T02:52:27Z,2,1300,0,Sense 2
2025-08-27T02:52:28Z,2,1310,-304,Sense 2
2025-08-27T02:52:29Z,1,1300,304,Sense 2
2025-08-27T02:52:30Z,2,1310,304,Sense 2
2025-08-27T02:52:31Z,2,1300,-304,Sense 2
2025-08-27T02:52:32Z,1,1300,-609,Sense 2
2025-08-27T02:52:33Z,2,1290,304,Sense 2
2025-08-27T02:52:34Z,2,1300,0,Sense 2
2025-08-27T02:52:35Z,1,1290,0,Sense 2
2025-08-27T02:52:36Z,2,1290,0,Sense 2
2025-08-27T02:52:37Z,2,1290,0,Sense 2
2025-08-27T02:52:38Z,1,1280,0,Sense 2
2025-08-27T02:52:39Z,2,1280,-609,Sense 2
2025-08-27T02:52:40Z,2,1280,-304,Sense 2
2025-08-27T02:52:41Z,2,1280,304,Sense 2
2025-08-27T02:52:42Z,1,1280,-304,Sense 2
2025-08-27T02:52:43Z,2,1270,0,Sense 2
2025-08-27T02:52:44Z,2,1270,-304,Sense 2
2025-08-27T02:52:45Z,1,1280,0,Sense 2
