timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-14T01:32:46Z,1,0,0,Sense 2
2025-08-14T01:32:47Z,1,0,-304,Sense 2
2025-08-14T01:32:48Z,1,0,0,Sense 2
2025-08-14T01:32:49Z,1,170,304,Sense 2
2025-08-14T01:32:50Z,2,270,-304,Sense 2
2025-08-14T01:32:51Z,1,360,-304,Sense 2
2025-08-14T01:32:52Z,1,430,0,Sense 2
2025-08-14T01:32:53Z,1,500,304,Sense 2
2025-08-14T01:32:54Z,1,540,-304,Sense 2
2025-08-14T01:32:55Z,1,550,0,Sense 2
2025-08-14T01:32:56Z,2,590,609,Sense 2
2025-08-14T01:32:57Z,1,610,-609,Sense 2
2025-08-14T01:32:58Z,1,640,0,Sense 2
2025-08-14T01:32:59Z,1,660,304,Sense 2
2025-08-14T01:33:00Z,1,670,0,Sense 2
2025-08-14T01:33:01Z,2,680,-609,Sense 2
2025-08-14T01:33:02Z,1,700,304,Sense 2
2025-08-14T01:33:03Z,1,700,0,Sense 2
2025-08-14T01:33:04Z,1,710,0,Sense 2
2025-08-14T01:33:05Z,2,740,0,Sense 2
2025-08-14T01:33:06Z,1,750,0,Sense 2
2025-08-14T01:33:07Z,1,740,0,Sense 2
2025-08-14T01:33:08Z,2,770,304,Sense 2
2025-08-14T01:33:09Z,1,920,304,Sense 2
2025-08-14T01:33:10Z,1,920,-304,Sense 2
2025-08-14T01:33:11Z,2,940,609,Sense 2
2025-08-14T01:33:12Z,1,960,-914,Sense 2
2025-08-14T01:33:13Z,1,940,304,Sense 2
2025-08-14T01:33:14Z,2,960,-304,Sense 2
2025-08-14T01:33:15Z,1,960,304,Sense 2
2025-08-14T01:33:16Z,1,960,304,Sense 2
2025-08-14T01:33:17Z,1,960,-609,Sense 2
2025-08-14T01:33:18Z,1,950,304,Sense 2
2025-08-14T01:33:19Z,2,950,-304,Sense 2
2025-08-14T01:33:20Z,1,950,0,Sense 2
2025-08-14T01:33:21Z,0,940,-304,Sense 2
2025-08-14T01:33:22Z,0,850,914,Sense 2
2025-08-14T01:33:23Z,0,660,-304,Sense 2
2025-08-14T01:33:24Z,0,0,-304,Sense 2
2025-08-14T01:33:25Z,0,0,304,Sense 2
2025-08-14T01:33:26Z,1,0,-304,Sense 2
2025-08-14T01:33:27Z,2,0,304,Sense 2
2025-08-14T01:33:28Z,1,0,304,Sense 2
2025-08-14T01:33:29Z,2,140,304,Sense 2
2025-08-14T01:33:30Z,1,270,-304,Sense 2
2025-08-14T01:33:31Z,1,400,0,Sense 2
2025-08-14T01:33:32Z,1,520,0,Sense 2
2025-08-14T01:33:33Z,1,660,304,Sense 2
2025-08-14T01:33:34Z,2,680,0,Sense 2
2025-08-14T01:33:35Z,1,710,0,Sense 2
2025-08-14T01:33:36Z,1,730,304,Sense 2
