timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-30T03:25:23Z,0,0,0,Sense 2
2025-08-30T03:25:24Z,2,0,-609,Sense 2
2025-08-30T03:25:25Z,2,170,304,Sense 2
2025-08-30T03:25:26Z,1,260,304,Sense 2
2025-08-30T03:25:27Z,2,390,0,Sense 2
2025-08-30T03:25:28Z,2,530,-609,Sense 2
2025-08-30T03:25:29Z,1,620,0,Sense 2
2025-08-30T03:25:30Z,1,670,304,Sense 2
2025-08-30T03:25:31Z,2,720,609,Sense 2
2025-08-30T03:25:32Z,2,780,-304,Sense 2
2025-08-30T03:25:33Z,2,810,-609,Sense 2
2025-08-30T03:25:34Z,1,840,304,Sense 2
2025-08-30T03:25:35Z,2,1100,0,Sense 2
2025-08-30T03:25:36Z,2,1150,0,Sense 2
2025-08-30T03:25:37Z,2,1180,-304,Sense 2
2025-08-30T03:25:38Z,2,1200,304,Sense 2
2025-08-30T03:25:39Z,1,1220,-304,Sense 2
2025-08-30T03:25:40Z,1,1210,609,Sense 2
2025-08-30T03:25:41Z,2,1180,-609,Sense 2
2025-08-30T03:25:42Z,2,1170,0,Sense 2
2025-08-30T03:25:43Z,2,1160,304,Sense 2
2025-08-30T03:25:44Z,2,1190,304,Sense 2
2025-08-30T03:25:45Z,1,1210,-609,Sense 2
2025-08-30T03:25:46Z,2,1230,0,Sense 2
2025-08-30T03:25:47Z,2,1240,-304,Sense 2
2025-08-30T03:25:48Z,2,1250,304,Sense 2
2025-08-30T03:25:49Z,2,1260,0,Sense 2
2025-08-30T03:25:50Z,1,1260,-304,Sense 2
2025-08-30T03:25:51Z,1,1250,304,Sense 2
2025-08-30T03:25:52Z,2,1250,914,Sense 2
2025-08-30T03:25:53Z,2,1250,-914,Sense 2
2025-08-30T03:25:54Z,2,1250,0,Sense 2
2025-08-30T03:25:55Z,1,1250,-304,Sense 2
2025-08-30T03:25:56Z,2,1240,0,Sense 2
2025-08-30T03:25:57Z,2,1240,0,Sense 2
2025-08-30T03:25:58Z,2,1250,304,Sense 2
2025-08-30T03:25:59Z,1,1240,609,Sense 2
2025-08-30T03:26:00Z,2,1240,0,Sense 2
2025-08-30T03:26:01Z,2,1250,304,Sense 2
2025-08-30T03:26:02Z,2,1250,-914,Sense 2
2025-08-30T03:26:03Z,2,1250,0,Sense 2
2025-08-30T03:26:04Z,1,1250,0,Sense 2
2025-08-30T03:26:05Z,1,1240,-304,Sense 2
2025-08-30T03:26:06Z,3,1250,0,Sense 2
2025-08-30T03:26:07Z,4,0,914,Sense 2
2025-08-30T03:26:08Z,1,1140,-609,Sense 2
2025-08-30T03:26:09Z,2,1060,609,Sense 2
2025-08-30T03:26:10Z,2,1010,0,Sense 2
2025-08-30T03:26:11Z,0,940,-304,Sense 2
2025-08-30T03:26:12Z,2,930,304,Sense 2
2025-08-30T03:26:13Z,3,1030,-609,Sense 2
2025-08-30T03:26:14Z,1,1020,0,Sense 2
2025-08-30T03:26:15Z,2,1030,304,Sense 2
2025-08-30T03:26:16Z,1,1090,0,Sense 2
2025-08-30T03:26:17Z,1,1100,-304,Sense 2
2025-08-30T03:26:18Z,1,1030,609,Sense 2
2025-08-30T03:26:19Z,4,1090,304,Sense 2
2025-08-30T03:26:20Z,2,1110,-304,Sense 2
2025-08-30T03:26:21Z,1,1100,-304,Sense 2
2025-08-30T03:26:22Z,1,1110,0,Sense 2
2025-08-30T03:26:23Z,1,1110,-304,Sense 2
2025-08-30T03:26:24Z,3,1100,609,Sense 2
2025-08-30T03:26:25Z,1,1110,-304,Sense 2
