timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-24T01:02:14Z,0,0,0,Sense 2
2025-08-24T01:02:15Z,2,0,0,Sense 2
2025-08-24T01:02:16Z,2,180,0,Sense 2
2025-08-24T01:02:17Z,2,280,-304,Sense 2
2025-08-24T01:02:18Z,1,410,0,Sense 2
2025-08-24T01:02:19Z,2,550,0,Sense 2
2025-08-24T01:02:20Z,2,660,0,Sense 2
2025-08-24T01:02:21Z,1,730,304,Sense 2
2025-08-24T01:02:22Z,2,770,0,Sense 2
2025-08-24T01:02:23Z,2,840,0,Sense 2
2025-08-24T01:02:24Z,1,860,0,Sense 2
2025-08-24T01:02:25Z,1,850,-304,Sense 2
2025-08-24T01:02:26Z,2,1080,-304,Sense 2
2025-08-24T01:02:27Z,1,1050,609,Sense 2
2025-08-24T01:02:28Z,2,1040,-304,Sense 2
2025-08-24T01:02:29Z,2,1060,0,Sense 2
2025-08-24T01:02:30Z,1,1080,0,Sense 2
2025-08-24T01:02:31Z,1,1080,0,Sense 2
2025-08-24T01:02:32Z,2,1090,0,Sense 2
2025-08-24T01:02:33Z,2,1100,0,Sense 2
2025-08-24T01:02:34Z,1,1110,0,Sense 2
2025-08-24T01:02:35Z,1,1100,0,Sense 2
2025-08-24T01:02:36Z,1,1090,304,Sense 2
2025-08-24T01:02:37Z,3,1110,-304,Sense 2
2025-08-24T01:02:38Z,1,1100,-304,Sense 2
2025-08-24T01:02:39Z,2,1110,304,Sense 2
2025-08-24T01:02:40Z,0,1110,0,Sense 2
2025-08-24T01:02:41Z,1,1110,0,Sense 2
2025-08-24T01:02:42Z,2,1100,0,Sense 2
2025-08-24T01:02:43Z,2,1100,304,Sense 2
2025-08-24T01:02:44Z,2,1090,0,Sense 2
2025-08-24T01:02:45Z,1,1090,-304,Sense 2
2025-08-24T01:02:46Z,2,1140,304,Sense 2
2025-08-24T01:02:47Z,2,1180,-304,Sense 2
2025-08-24T01:02:48Z,1,1170,0,Sense 2
2025-08-24T01:02:49Z,1,1170,-304,Sense 2
2025-08-24T01:02:50Z,2,1170,304,Sense 2
2025-08-24T01:02:51Z,2,1170,0,Sense 2
2025-08-24T01:02:52Z,1,1170,-304,Sense 2
2025-08-24T01:02:53Z,2,1160,609,Sense 2
2025-08-24T01:02:54Z,1,1170,-304,Sense 2
2025-08-24T01:02:55Z,1,1150,304,Sense 2
2025-08-24T01:02:56Z,2,1160,-304,Sense 2
2025-08-24T01:02:57Z,2,1150,0,Sense 2
2025-08-24T01:02:58Z,1,1150,0,Sense 2
2025-08-24T01:02:59Z,2,1150,304,Sense 2
2025-08-24T01:03:00Z,1,1150,-304,Sense 2
