timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-21T23:07:17Z,0,0,0,Sense 2
2025-08-21T23:07:18Z,0,0,0,Sense 2
2025-08-21T23:07:19Z,0,0,-304,Sense 2
2025-08-21T23:07:20Z,0,0,0,Sense 2
2025-08-21T23:07:21Z,0,0,0,Sense 2
2025-08-21T23:07:22Z,0,0,-304,Sense 2
2025-08-21T23:07:23Z,0,0,0,Sense 2
2025-08-21T23:07:24Z,0,0,304,Sense 2
2025-08-21T23:07:25Z,0,0,0,Sense 2
2025-08-21T23:07:26Z,0,0,0,Sense 2
2025-08-21T23:07:27Z,0,0,304,Sense 2
2025-08-21T23:07:28Z,0,0,-304,Sense 2
2025-08-21T23:07:29Z,0,0,0,Sense 2
2025-08-21T23:07:30Z,0,0,0,Sense 2
2025-08-21T23:07:31Z,0,0,0,Sense 2
2025-08-21T23:07:32Z,0,0,0,Sense 2
2025-08-21T23:07:33Z,0,0,-304,Sense 2
2025-08-21T23:07:34Z,0,0,0,Sense 2
2025-08-21T23:07:35Z,0,0,304,Sense 2
2025-08-21T23:07:36Z,0,0,0,Sense 2
2025-08-21T23:07:37Z,0,0,304,Sense 2
2025-08-21T23:07:38Z,0,0,-304,Sense 2
2025-08-21T23:07:39Z,0,0,304,Sense 2
2025-08-21T23:07:40Z,0,0,-609,Sense 2
2025-08-21T23:07:41Z,0,0,304,Sense 2
2025-08-21T23:07:42Z,0,0,0,Sense 2
2025-08-21T23:07:43Z,0,0,0,Sense 2
2025-08-21T23:07:44Z,0,0,0,Sense 2
2025-08-21T23:07:45Z,0,0,-304,Sense 2
2025-08-21T23:07:46Z,2,0,304,Sense 2
2025-08-21T23:07:47Z,2,0,304,Sense 2
2025-08-21T23:07:48Z,0,0,0,Sense 2
2025-08-21T23:07:49Z,0,0,0,Sense 2
2025-08-21T23:07:50Z,0,0,-304,Sense 2
2025-08-21T23:07:51Z,0,0,0,Sense 2
2025-08-21T23:07:52Z,0,0,0,Sense 2
2025-08-21T23:07:53Z,0,0,304,Sense 2
2025-08-21T23:07:54Z,0,0,0,Sense 2
2025-08-21T23:07:55Z,0,0,0,Sense 2
2025-08-21T23:07:56Z,0,0,0,Sense 2
2025-08-21T23:07:57Z,0,0,0,Sense 2
2025-08-21T23:07:58Z,0,0,0,Sense 2
2025-08-21T23:07:59Z,0,0,304,Sense 2
