timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-07-28T11:37:47Z,0,0,0,Sense 2
2025-07-28T11:37:48Z,2,0,-304,Sense 2
2025-07-28T11:37:49Z,2,170,0,Sense 2
2025-07-28T11:37:50Z,1,270,0,Sense 2
2025-07-28T11:37:51Z,2,380,0,Sense 2
2025-07-28T11:37:52Z,2,530,-304,Sense 2
2025-07-28T11:37:53Z,2,650,304,Sense 2
2025-07-28T11:37:54Z,1,710,0,Sense 2
2025-07-28T11:37:55Z,2,790,0,Sense 2
2025-07-28T11:37:56Z,1,830,0,Sense 2
2025-07-28T11:37:57Z,2,850,304,Sense 2
2025-07-28T11:37:58Z,2,880,-304,Sense 2
2025-07-28T11:37:59Z,1,1090,0,Sense 2
2025-07-28T11:38:00Z,2,1100,304,Sense 2
2025-07-28T11:38:01Z,2,1150,0,Sense 2
2025-07-28T11:38:02Z,1,1140,0,Sense 2
2025-07-28T11:38:03Z,2,1140,-609,Sense 2
2025-07-28T11:38:04Z,2,1170,0,Sense 2
2025-07-28T11:38:05Z,1,1170,0,Sense 2
2025-07-28T11:38:06Z,1,1160,-609,Sense 2
2025-07-28T11:38:07Z,1,1160,304,Sense 2
2025-07-28T11:38:08Z,2,1160,0,Sense 2
2025-07-28T11:38:09Z,1,1140,0,Sense 2
2025-07-28T11:38:10Z,0,1040,304,Sense 2
2025-07-28T11:38:11Z,0,920,304,Sense 2
2025-07-28T11:38:12Z,0,800,304,Sense 2
2025-07-28T11:38:13Z,0,0,-609,Sense 2
2025-07-28T11:38:14Z,0,0,-304,Sense 2
2025-07-28T11:38:15Z,0,0,304,Sense 2
2025-07-28T11:38:16Z,0,0,-304,Sense 2
2025-07-28T11:38:17Z,0,0,0,Sense 2
2025-07-28T11:38:18Z,0,0,0,Sense 2
2025-07-28T11:38:19Z,0,0,0,Sense 2
2025-07-28T11:38:20Z,0,0,304,Sense 2
2025-07-28T11:38:21Z,0,0,304,Sense 2
2025-07-28T11:38:22Z,0,0,-304,Sense 2
