timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-15T03:16:59Z,0,0,0,Sense 2
2025-08-15T03:17:00Z,1,0,0,Sense 2
2025-08-15T03:17:01Z,1,0,0,Sense 2
2025-08-15T03:17:02Z,0,0,304,Sense 2
2025-08-15T03:17:03Z,1,200,-1219,Sense 2
2025-08-15T03:17:04Z,0,230,1219,Sense 2
2025-08-15T03:17:05Z,0,0,-304,Sense 2
2025-08-15T03:17:06Z,0,0,-609,Sense 2
2025-08-15T03:17:07Z,0,0,304,Sense 2
2025-08-15T03:17:08Z,0,0,304,Sense 2
2025-08-15T03:17:09Z,0,0,0,Sense 2
2025-08-15T03:17:10Z,0,0,0,Sense 2
2025-08-15T03:17:11Z,0,0,0,Sense 2
2025-08-15T03:17:12Z,0,0,-914,Sense 2
2025-08-15T03:17:13Z,0,0,914,Sense 2
2025-08-15T03:17:14Z,0,0,304,Sense 2
2025-08-15T03:17:15Z,0,0,-304,Sense 2
2025-08-15T03:17:16Z,0,0,304,Sense 2
2025-08-15T03:17:17Z,0,0,-609,Sense 2
2025-08-15T03:17:18Z,0,0,609,Sense 2
2025-08-15T03:17:19Z,0,0,-304,Sense 2
2025-08-15T03:17:20Z,0,0,-609,Sense 2
2025-08-15T03:17:21Z,0,0,609,Sense 2
2025-08-15T03:17:22Z,0,0,-304,Sense 2
2025-08-15T03:17:23Z,0,0,-304,Sense 2
2025-08-15T03:17:24Z,0,0,609,Sense 2
2025-08-15T03:17:25Z,0,0,-609,Sense 2
2025-08-15T03:17:26Z,0,0,0,Sense 2
2025-08-15T03:17:27Z,0,0,304,Sense 2
2025-08-15T03:17:28Z,0,0,-304,Sense 2
2025-08-15T03:17:29Z,0,0,609,Sense 2
2025-08-15T03:17:30Z,0,0,-609,Sense 2
2025-08-15T03:17:31Z,0,0,609,Sense 2
2025-08-15T03:17:32Z,1,0,0,Sense 2
2025-08-15T03:17:33Z,0,0,0,Sense 2
2025-08-15T03:17:34Z,1,0,0,Sense 2
2025-08-15T03:17:35Z,1,0,0,Sense 2
2025-08-15T03:17:36Z,1,0,-304,Sense 2
2025-08-15T03:17:37Z,1,0,609,Sense 2
2025-08-15T03:17:38Z,1,0,-304,Sense 2
2025-08-15T03:17:39Z,1,0,0,Sense 2
2025-08-15T03:17:40Z,0,0,0,Sense 2
2025-08-15T03:17:41Z,1,0,0,Sense 2
2025-08-15T03:17:42Z,1,0,-609,Sense 2
2025-08-15T03:17:43Z,0,0,304,Sense 2
2025-08-15T03:17:44Z,1,0,-304,Sense 2
2025-08-15T03:17:45Z,0,0,914,Sense 2
2025-08-15T03:17:46Z,2,0,-914,Sense 2
2025-08-15T03:17:47Z,1,0,-304,Sense 2
2025-08-15T03:17:48Z,1,0,304,Sense 2
2025-08-15T03:17:49Z,1,130,609,Sense 2
2025-08-15T03:17:50Z,2,290,-304,Sense 2
2025-08-15T03:17:51Z,1,440,304,Sense 2
2025-08-15T03:17:52Z,1,600,-304,Sense 2
2025-08-15T03:17:53Z,0,710,304,Sense 2
2025-08-15T03:17:54Z,1,690,0,Sense 2
2025-08-15T03:17:55Z,1,660,609,Sense 2
2025-08-15T03:17:56Z,0,580,-304,Sense 2
2025-08-15T03:17:57Z,1,540,-304,Sense 2
2025-08-15T03:17:58Z,1,540,0,Sense 2
2025-08-15T03:17:59Z,1,530,0,Sense 2
2025-08-15T03:18:00Z,0,500,304,Sense 2
2025-08-15T03:18:01Z,1,510,-304,Sense 2
2025-08-15T03:18:02Z,1,510,0,Sense 2
2025-08-15T03:18:03Z,0,480,0,Sense 2
2025-08-15T03:18:04Z,1,460,304,Sense 2
2025-08-15T03:18:05Z,1,460,304,Sense 2
2025-08-15T03:18:06Z,0,450,0,Sense 2
2025-08-15T03:18:07Z,1,430,0,Sense 2
2025-08-15T03:18:08Z,0,0,0,Sense 2
2025-08-15T03:18:09Z,1,360,0,Sense 2
2025-08-15T03:18:10Z,1,370,0,Sense 2
2025-08-15T03:18:11Z,0,370,0,Sense 2
2025-08-15T03:18:12Z,0,0,-609,Sense 2
2025-08-15T03:18:13Z,0,0,304,Sense 2
2025-08-15T03:18:14Z,0,0,304,Sense 2
2025-08-15T03:18:15Z,0,0,0,Sense 2
2025-08-15T03:18:16Z,0,0,-609,Sense 2
2025-08-15T03:18:17Z,0,0,304,Sense 2
2025-08-15T03:18:18Z,0,0,0,Sense 2
2025-08-15T03:18:19Z,0,0,0,Sense 2
2025-08-15T03:18:20Z,0,0,0,Sense 2
2025-08-15T03:18:21Z,0,0,0,Sense 2
2025-08-15T03:18:22Z,0,0,0,Sense 2
2025-08-15T03:18:23Z,0,0,304,Sense 2
2025-08-15T03:18:24Z,0,0,0,Sense 2
2025-08-15T03:18:25Z,0,0,-304,Sense 2
2025-08-15T03:18:26Z,0,0,304,Sense 2
2025-08-15T03:18:27Z,0,0,-304,Sense 2
