timestamp,level,data source
2025-07-14T22:31:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T22:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T22:33:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T22:34:00Z,SEDENTARY,Fitbit App
2025-07-14T22:35:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T22:36:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T22:37:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T22:38:00Z,SEDENTARY,Fitbit App
2025-07-14T22:39:00Z,SEDENTARY,Fitbit App
2025-07-14T22:40:00Z,SEDENTARY,Fitbit App
2025-07-14T22:42:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T22:43:00Z,SEDENTARY,Fitbit App
2025-07-14T22:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T22:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T22:46:00Z,MODERATELY_ACTIVE,Fitbit App
2025-07-14T22:47:00Z,MODERATELY_ACTIVE,Fitbit App
2025-07-14T22:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T22:49:00Z,SEDENTARY,Fitbit App
2025-07-14T22:50:00Z,SEDENTARY,Fitbit App
2025-07-14T22:51:00Z,SEDENTARY,Fitbit App
2025-07-14T22:52:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T22:53:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T22:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T22:55:00Z,SEDENTARY,Fitbit App
2025-07-14T22:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T22:57:00Z,SEDENTARY,Fitbit App
2025-07-14T22:58:00Z,SEDENTARY,Fitbit App
2025-07-14T22:59:00Z,SEDENTARY,Fitbit App
2025-07-14T23:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:02:00Z,SEDENTARY,Fitbit App
2025-07-14T23:03:00Z,SEDENTARY,Fitbit App
2025-07-14T23:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:05:00Z,SEDENTARY,Fitbit App
2025-07-14T23:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:10:00Z,SEDENTARY,Fitbit App
2025-07-14T23:11:00Z,SEDENTARY,Fitbit App
2025-07-14T23:12:00Z,SEDENTARY,Fitbit App
2025-07-14T23:13:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:14:00Z,SEDENTARY,Fitbit App
2025-07-14T23:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:17:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:20:00Z,SEDENTARY,Fitbit App
2025-07-14T23:21:00Z,SEDENTARY,Fitbit App
2025-07-14T23:22:00Z,SEDENTARY,Fitbit App
2025-07-14T23:23:00Z,SEDENTARY,Fitbit App
2025-07-14T23:24:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:25:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:26:00Z,SEDENTARY,Fitbit App
2025-07-14T23:27:00Z,SEDENTARY,Fitbit App
2025-07-14T23:28:00Z,SEDENTARY,Fitbit App
2025-07-14T23:29:00Z,SEDENTARY,Fitbit App
2025-07-14T23:30:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:31:00Z,SEDENTARY,Fitbit App
2025-07-14T23:32:00Z,SEDENTARY,Fitbit App
2025-07-14T23:33:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:34:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:35:00Z,SEDENTARY,Fitbit App
2025-07-14T23:36:00Z,SEDENTARY,Fitbit App
2025-07-14T23:37:00Z,SEDENTARY,Fitbit App
2025-07-14T23:38:00Z,SEDENTARY,Fitbit App
2025-07-14T23:39:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:40:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:41:00Z,SEDENTARY,Fitbit App
2025-07-14T23:42:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:43:00Z,SEDENTARY,Fitbit App
2025-07-14T23:44:00Z,SEDENTARY,Fitbit App
2025-07-14T23:45:00Z,SEDENTARY,Fitbit App
2025-07-14T23:46:00Z,SEDENTARY,Fitbit App
2025-07-14T23:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:48:00Z,SEDENTARY,Fitbit App
2025-07-14T23:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:50:00Z,SEDENTARY,Fitbit App
2025-07-14T23:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:52:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:53:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:54:00Z,SEDENTARY,Fitbit App
2025-07-14T23:55:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:56:00Z,SEDENTARY,Fitbit App
2025-07-14T23:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-14T23:58:00Z,SEDENTARY,Fitbit App
2025-07-14T23:59:00Z,SEDENTARY,Fitbit App
2025-07-15T00:00:00Z,SEDENTARY,Fitbit App
2025-07-15T00:01:00Z,SEDENTARY,Fitbit App
2025-07-15T00:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:03:00Z,SEDENTARY,Fitbit App
2025-07-15T00:04:00Z,SEDENTARY,Fitbit App
2025-07-15T00:05:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:07:00Z,SEDENTARY,Fitbit App
2025-07-15T00:08:00Z,SEDENTARY,Fitbit App
2025-07-15T00:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:10:00Z,SEDENTARY,Fitbit App
2025-07-15T00:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:13:00Z,SEDENTARY,Fitbit App
2025-07-15T00:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:16:00Z,SEDENTARY,Fitbit App
2025-07-15T00:17:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:19:00Z,SEDENTARY,Fitbit App
2025-07-15T00:20:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:23:00Z,SEDENTARY,Fitbit App
2025-07-15T00:24:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:25:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:27:00Z,SEDENTARY,Fitbit App
2025-07-15T00:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:29:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:30:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:31:00Z,SEDENTARY,Fitbit App
2025-07-15T00:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:33:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:34:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:35:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:36:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:37:00Z,SEDENTARY,Fitbit App
2025-07-15T00:38:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:39:00Z,SEDENTARY,Fitbit App
2025-07-15T00:40:00Z,SEDENTARY,Fitbit App
2025-07-15T00:41:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:42:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:49:00Z,SEDENTARY,Fitbit App
2025-07-15T00:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:52:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:53:00Z,SEDENTARY,Fitbit App
2025-07-15T00:54:00Z,SEDENTARY,Fitbit App
2025-07-15T00:55:00Z,SEDENTARY,Fitbit App
2025-07-15T00:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T00:57:00Z,SEDENTARY,Fitbit App
2025-07-15T00:58:00Z,SEDENTARY,Fitbit App
2025-07-15T00:59:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:03:00Z,SEDENTARY,Fitbit App
2025-07-15T01:04:00Z,SEDENTARY,Fitbit App
2025-07-15T01:05:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:10:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:13:00Z,SEDENTARY,Fitbit App
2025-07-15T01:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:15:00Z,SEDENTARY,Fitbit App
2025-07-15T01:16:00Z,SEDENTARY,Fitbit App
2025-07-15T01:17:00Z,SEDENTARY,Fitbit App
2025-07-15T01:18:00Z,SEDENTARY,Fitbit App
2025-07-15T01:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:20:00Z,SEDENTARY,Fitbit App
2025-07-15T01:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:24:00Z,SEDENTARY,Fitbit App
2025-07-15T01:25:00Z,SEDENTARY,Fitbit App
2025-07-15T01:26:00Z,SEDENTARY,Fitbit App
2025-07-15T01:27:00Z,SEDENTARY,Fitbit App
2025-07-15T01:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:29:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:30:00Z,SEDENTARY,Fitbit App
2025-07-15T01:31:00Z,SEDENTARY,Fitbit App
2025-07-15T01:32:00Z,SEDENTARY,Fitbit App
2025-07-15T01:33:00Z,SEDENTARY,Fitbit App
2025-07-15T01:34:00Z,SEDENTARY,Fitbit App
2025-07-15T01:35:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:36:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:37:00Z,SEDENTARY,Fitbit App
2025-07-15T01:38:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:39:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:40:00Z,SEDENTARY,Fitbit App
2025-07-15T01:41:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:42:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:43:00Z,SEDENTARY,Fitbit App
2025-07-15T01:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:47:00Z,SEDENTARY,Fitbit App
2025-07-15T01:48:00Z,SEDENTARY,Fitbit App
2025-07-15T01:49:00Z,SEDENTARY,Fitbit App
2025-07-15T01:50:00Z,SEDENTARY,Fitbit App
2025-07-15T01:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:52:00Z,SEDENTARY,Fitbit App
2025-07-15T01:53:00Z,SEDENTARY,Fitbit App
2025-07-15T01:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:55:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:56:00Z,SEDENTARY,Fitbit App
2025-07-15T01:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T01:58:00Z,SEDENTARY,Fitbit App
2025-07-15T01:59:00Z,SEDENTARY,Fitbit App
2025-07-15T02:00:00Z,SEDENTARY,Fitbit App
2025-07-15T02:01:00Z,SEDENTARY,Fitbit App
2025-07-15T02:02:00Z,SEDENTARY,Fitbit App
2025-07-15T02:03:00Z,SEDENTARY,Fitbit App
2025-07-15T02:04:00Z,SEDENTARY,Fitbit App
2025-07-15T02:05:00Z,SEDENTARY,Fitbit App
2025-07-15T02:06:00Z,SEDENTARY,Fitbit App
2025-07-15T02:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:09:00Z,SEDENTARY,Fitbit App
2025-07-15T02:10:00Z,SEDENTARY,Fitbit App
2025-07-15T02:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:12:00Z,SEDENTARY,Fitbit App
2025-07-15T02:13:00Z,SEDENTARY,Fitbit App
2025-07-15T02:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:17:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:19:00Z,SEDENTARY,Fitbit App
2025-07-15T02:20:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:21:00Z,SEDENTARY,Fitbit App
2025-07-15T02:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:24:00Z,SEDENTARY,Fitbit App
2025-07-15T02:25:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:26:00Z,SEDENTARY,Fitbit App
2025-07-15T02:27:00Z,SEDENTARY,Fitbit App
2025-07-15T02:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:29:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:30:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:31:00Z,SEDENTARY,Fitbit App
2025-07-15T02:32:00Z,SEDENTARY,Fitbit App
2025-07-15T02:33:00Z,SEDENTARY,Fitbit App
2025-07-15T02:34:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:35:00Z,SEDENTARY,Fitbit App
2025-07-15T02:36:00Z,SEDENTARY,Fitbit App
2025-07-15T02:37:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:38:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:39:00Z,SEDENTARY,Fitbit App
2025-07-15T02:40:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:41:00Z,SEDENTARY,Fitbit App
2025-07-15T02:42:00Z,SEDENTARY,Fitbit App
2025-07-15T02:43:00Z,SEDENTARY,Fitbit App
2025-07-15T02:44:00Z,SEDENTARY,Fitbit App
2025-07-15T02:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:46:00Z,SEDENTARY,Fitbit App
2025-07-15T02:47:00Z,SEDENTARY,Fitbit App
2025-07-15T02:48:00Z,SEDENTARY,Fitbit App
2025-07-15T02:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:50:00Z,SEDENTARY,Fitbit App
2025-07-15T02:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:52:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:53:00Z,SEDENTARY,Fitbit App
2025-07-15T02:54:00Z,SEDENTARY,Fitbit App
2025-07-15T02:55:00Z,SEDENTARY,Fitbit App
2025-07-15T02:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T02:57:00Z,SEDENTARY,Fitbit App
2025-07-15T02:58:00Z,SEDENTARY,Fitbit App
2025-07-15T02:59:00Z,SEDENTARY,Fitbit App
2025-07-15T03:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:01:00Z,SEDENTARY,Fitbit App
2025-07-15T03:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:03:00Z,SEDENTARY,Fitbit App
2025-07-15T03:04:00Z,SEDENTARY,Fitbit App
2025-07-15T03:05:00Z,SEDENTARY,Fitbit App
2025-07-15T03:06:00Z,SEDENTARY,Fitbit App
2025-07-15T03:07:00Z,SEDENTARY,Fitbit App
2025-07-15T03:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:09:00Z,SEDENTARY,Fitbit App
2025-07-15T03:10:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:12:00Z,SEDENTARY,Fitbit App
2025-07-15T03:13:00Z,SEDENTARY,Fitbit App
2025-07-15T03:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:15:00Z,SEDENTARY,Fitbit App
2025-07-15T03:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:17:00Z,SEDENTARY,Fitbit App
2025-07-15T03:18:00Z,SEDENTARY,Fitbit App
2025-07-15T03:19:00Z,SEDENTARY,Fitbit App
2025-07-15T03:20:00Z,SEDENTARY,Fitbit App
2025-07-15T03:21:00Z,SEDENTARY,Fitbit App
2025-07-15T03:22:00Z,SEDENTARY,Fitbit App
2025-07-15T03:23:00Z,SEDENTARY,Fitbit App
2025-07-15T03:24:00Z,SEDENTARY,Fitbit App
2025-07-15T03:25:00Z,SEDENTARY,Fitbit App
2025-07-15T03:26:00Z,SEDENTARY,Fitbit App
2025-07-15T03:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:29:00Z,SEDENTARY,Fitbit App
2025-07-15T03:30:00Z,SEDENTARY,Fitbit App
2025-07-15T03:31:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:32:00Z,SEDENTARY,Fitbit App
2025-07-15T03:33:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:34:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:35:00Z,SEDENTARY,Fitbit App
2025-07-15T03:36:00Z,SEDENTARY,Fitbit App
2025-07-15T03:37:00Z,SEDENTARY,Fitbit App
2025-07-15T03:38:00Z,SEDENTARY,Fitbit App
2025-07-15T03:39:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:40:00Z,SEDENTARY,Fitbit App
2025-07-15T03:41:00Z,SEDENTARY,Fitbit App
2025-07-15T03:42:00Z,SEDENTARY,Fitbit App
2025-07-15T03:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:44:00Z,SEDENTARY,Fitbit App
2025-07-15T03:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:47:00Z,SEDENTARY,Fitbit App
2025-07-15T03:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:49:00Z,SEDENTARY,Fitbit App
2025-07-15T03:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:51:00Z,SEDENTARY,Fitbit App
2025-07-15T03:52:00Z,SEDENTARY,Fitbit App
2025-07-15T03:53:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:55:00Z,SEDENTARY,Fitbit App
2025-07-15T03:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T03:58:00Z,SEDENTARY,Fitbit App
2025-07-15T03:59:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-15T04:00:00Z,SEDENTARY,Fitbit App
