timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-04T01:58:31Z,1,710,0,Sense 2
2025-08-04T01:58:32Z,1,710,0,Sense 2
2025-08-04T01:58:33Z,2,710,-609,Sense 2
2025-08-04T01:58:34Z,2,710,304,Sense 2
2025-08-04T01:58:35Z,1,710,-609,Sense 2
2025-08-04T01:58:36Z,1,710,-609,Sense 2
2025-08-04T01:58:37Z,2,710,914,Sense 2
2025-08-04T01:58:38Z,3,0,304,Sense 2
2025-08-04T01:58:39Z,1,490,-609,Sense 2
2025-08-04T01:58:40Z,1,1250,304,Sense 2
2025-08-04T01:58:41Z,0,2270,-304,Sense 2
2025-08-04T01:58:42Z,0,3350,304,Sense 2
2025-08-04T01:58:43Z,0,4470,0,Sense 2
2025-08-04T01:58:44Z,0,5480,-304,Sense 2
2025-08-04T01:58:45Z,0,6290,0,Sense 2
2025-08-04T01:58:46Z,0,6740,0,Sense 2
2025-08-04T01:58:47Z,0,7090,-304,Sense 2
2025-08-04T01:58:48Z,0,7320,-304,Sense 2
2025-08-04T01:58:49Z,0,7380,304,Sense 2
2025-08-04T01:58:50Z,0,7300,304,Sense 2
2025-08-04T01:58:51Z,0,6990,-304,Sense 2
2025-08-04T01:58:52Z,0,6810,-304,Sense 2
2025-08-04T01:58:53Z,0,6650,609,Sense 2
2025-08-04T01:58:54Z,2,6490,0,Sense 2
2025-08-04T01:58:55Z,2,6490,0,Sense 2
2025-08-04T01:58:56Z,2,6490,0,Sense 2
2025-08-04T01:58:57Z,2,6490,0,Sense 2
2025-08-04T01:58:58Z,2,6490,0,Sense 2
2025-08-04T01:58:59Z,2,6490,0,Sense 2
2025-08-04T01:59:00Z,2,6490,0,Sense 2
2025-08-04T01:59:01Z,2,6490,0,Sense 2
2025-08-04T01:59:02Z,0,6070,0,Sense 2
2025-08-04T01:59:03Z,0,5960,0,Sense 2
2025-08-04T01:59:04Z,0,5690,304,Sense 2
2025-08-04T01:59:05Z,0,5280,-304,Sense 2
2025-08-04T01:59:06Z,0,4970,304,Sense 2
2025-08-04T01:59:07Z,0,4840,0,Sense 2
2025-08-04T01:59:08Z,0,4500,0,Sense 2
2025-08-04T01:59:09Z,2,4130,-304,Sense 2
2025-08-04T01:59:10Z,2,4130,-304,Sense 2
2025-08-04T01:59:11Z,0,3710,0,Sense 2
2025-08-04T01:59:12Z,0,3330,304,Sense 2
2025-08-04T01:59:13Z,0,2920,0,Sense 2
2025-08-04T01:59:14Z,0,2520,0,Sense 2
2025-08-04T01:59:15Z,0,2220,0,Sense 2
2025-08-04T01:59:16Z,0,1980,-304,Sense 2
2025-08-04T01:59:17Z,0,1750,304,Sense 2
2025-08-04T01:59:18Z,0,1490,0,Sense 2
2025-08-04T01:59:19Z,0,1290,-304,Sense 2
2025-08-04T01:59:20Z,0,1210,304,Sense 2
2025-08-04T01:59:21Z,0,1210,0,Sense 2
2025-08-04T01:59:22Z,0,1210,0,Sense 2
2025-08-04T01:59:23Z,0,1210,0,Sense 2
2025-08-04T01:59:24Z,0,1200,0,Sense 2
2025-08-04T01:59:25Z,0,1160,0,Sense 2
2025-08-04T01:59:26Z,0,1190,-304,Sense 2
2025-08-04T01:59:27Z,0,1130,0,Sense 2
2025-08-04T01:59:28Z,0,1010,304,Sense 2
2025-08-04T01:59:29Z,0,880,-304,Sense 2
2025-08-04T01:59:30Z,0,780,0,Sense 2
