timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-07-27T01:12:02Z,1,0,0,Sense 2
2025-07-27T01:12:03Z,2,0,0,Sense 2
2025-07-27T01:12:04Z,1,150,0,Sense 2
2025-07-27T01:12:05Z,2,240,0,Sense 2
2025-07-27T01:12:06Z,0,320,0,Sense 2
2025-07-27T01:12:07Z,1,400,-304,Sense 2
2025-07-27T01:12:08Z,1,440,0,Sense 2
2025-07-27T01:12:09Z,1,470,304,Sense 2
2025-07-27T01:12:10Z,1,460,-304,Sense 2
2025-07-27T01:12:11Z,0,470,0,Sense 2
2025-07-27T01:12:12Z,0,440,-304,Sense 2
2025-07-27T01:12:13Z,0,0,304,Sense 2
2025-07-27T01:12:14Z,0,0,0,Sense 2
2025-07-27T01:12:15Z,0,0,-304,Sense 2
2025-07-27T01:12:16Z,0,0,304,Sense 2
2025-07-27T01:12:17Z,0,0,-304,Sense 2
2025-07-27T01:12:18Z,0,0,304,Sense 2
2025-07-27T01:12:19Z,0,0,0,Sense 2
2025-07-27T01:12:20Z,0,0,304,Sense 2
2025-07-27T01:12:21Z,0,0,-304,Sense 2
2025-07-27T01:12:22Z,0,0,0,Sense 2
2025-07-27T01:12:23Z,0,0,304,Sense 2
2025-07-27T01:12:24Z,0,0,0,Sense 2
2025-07-27T01:12:25Z,0,0,-304,Sense 2
2025-07-27T01:12:26Z,0,0,0,Sense 2
2025-07-27T01:12:27Z,0,0,0,Sense 2
2025-07-27T01:12:28Z,0,0,0,Sense 2
2025-07-27T01:12:29Z,0,0,304,Sense 2
2025-07-27T01:12:30Z,0,0,0,Sense 2
2025-07-27T01:12:31Z,0,0,-304,Sense 2
2025-07-27T01:12:32Z,0,0,609,Sense 2
2025-07-27T01:12:33Z,0,0,-609,Sense 2
2025-07-27T01:12:34Z,0,0,304,Sense 2
2025-07-27T01:12:35Z,0,0,0,Sense 2
2025-07-27T01:12:36Z,0,0,0,Sense 2
2025-07-27T01:12:37Z,0,0,0,Sense 2
2025-07-27T01:12:38Z,0,0,0,Sense 2
2025-07-27T01:12:39Z,0,0,0,Sense 2
2025-07-27T01:12:40Z,0,0,0,Sense 2
2025-07-27T01:12:41Z,0,0,0,Sense 2
2025-07-27T01:12:42Z,0,0,0,Sense 2
2025-07-27T01:12:43Z,0,0,0,Sense 2
2025-07-27T01:12:44Z,0,0,0,Sense 2
2025-07-27T01:12:45Z,0,0,304,Sense 2
2025-07-27T01:12:46Z,0,0,-304,Sense 2
2025-07-27T01:12:47Z,0,0,0,Sense 2
2025-07-27T01:12:48Z,0,0,0,Sense 2
2025-07-27T01:12:49Z,0,0,0,Sense 2
2025-07-27T01:12:50Z,0,0,0,Sense 2
2025-07-27T01:12:51Z,0,0,304,Sense 2
2025-07-27T01:12:52Z,0,0,-304,Sense 2
