timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-05T02:17:43Z,0,0,0,Sense 2
2025-08-05T02:17:44Z,0,0,0,Sense 2
2025-08-05T02:17:45Z,0,0,0,Sense 2
2025-08-05T02:17:46Z,0,0,-304,Sense 2
2025-08-05T02:17:47Z,0,0,0,Sense 2
2025-08-05T02:17:48Z,0,0,-304,Sense 2
2025-08-05T02:17:49Z,0,0,304,Sense 2
2025-08-05T02:17:50Z,0,0,304,Sense 2
2025-08-05T02:17:51Z,0,280,0,Sense 2
2025-08-05T02:17:52Z,0,280,-304,Sense 2
2025-08-05T02:17:53Z,2,580,0,Sense 2
2025-08-05T02:17:54Z,2,580,0,Sense 2
2025-08-05T02:17:55Z,0,960,-304,Sense 2
2025-08-05T02:17:56Z,0,1490,304,Sense 2
2025-08-05T02:17:57Z,0,1950,-304,Sense 2
2025-08-05T02:17:58Z,0,2220,304,Sense 2
2025-08-05T02:17:59Z,0,2420,0,Sense 2
2025-08-05T02:18:00Z,0,2570,0,Sense 2
2025-08-05T02:18:01Z,0,2570,-304,Sense 2
2025-08-05T02:18:02Z,0,2770,304,Sense 2
2025-08-05T02:18:03Z,0,2800,304,Sense 2
2025-08-05T02:18:04Z,0,2810,-304,Sense 2
2025-08-05T02:18:05Z,0,2920,-304,Sense 2
2025-08-05T02:18:06Z,0,3440,0,Sense 2
2025-08-05T02:18:07Z,0,3650,304,Sense 2
2025-08-05T02:18:08Z,0,3730,-304,Sense 2
2025-08-05T02:18:09Z,0,3770,609,Sense 2
2025-08-05T02:18:10Z,0,3790,-304,Sense 2
2025-08-05T02:18:11Z,0,3740,0,Sense 2
2025-08-05T02:18:12Z,0,3670,0,Sense 2
2025-08-05T02:18:13Z,0,3560,-304,Sense 2
2025-08-05T02:18:14Z,0,3450,609,Sense 2
2025-08-05T02:18:15Z,0,3290,-609,Sense 2
2025-08-05T02:18:16Z,0,3100,304,Sense 2
2025-08-05T02:18:17Z,0,2970,-304,Sense 2
2025-08-05T02:18:18Z,0,2940,304,Sense 2
2025-08-05T02:18:19Z,0,2990,0,Sense 2
2025-08-05T02:18:20Z,0,2950,0,Sense 2
2025-08-05T02:18:21Z,0,2800,0,Sense 2
2025-08-05T02:18:22Z,0,2680,304,Sense 2
2025-08-05T02:18:23Z,0,2600,-609,Sense 2
2025-08-05T02:18:24Z,0,2500,609,Sense 2
2025-08-05T02:18:25Z,0,2390,-609,Sense 2
2025-08-05T02:18:26Z,0,2170,0,Sense 2
2025-08-05T02:18:27Z,0,2080,0,Sense 2
2025-08-05T02:18:28Z,0,2120,-304,Sense 2
2025-08-05T02:18:29Z,0,3980,304,Sense 2
2025-08-05T02:18:30Z,0,1750,0,Sense 2
2025-08-05T02:18:31Z,0,1530,0,Sense 2
2025-08-05T02:18:32Z,0,1300,0,Sense 2
2025-08-05T02:18:33Z,0,1150,0,Sense 2
2025-08-05T02:18:34Z,0,0,0,Sense 2
2025-08-05T02:18:35Z,0,0,0,Sense 2
2025-08-05T02:18:36Z,0,0,0,Sense 2
2025-08-05T02:18:37Z,0,0,0,Sense 2
2025-08-05T02:18:38Z,0,100,0,Sense 2
2025-08-05T02:18:39Z,0,190,304,Sense 2
2025-08-05T02:18:40Z,0,220,0,Sense 2
2025-08-05T02:18:41Z,0,260,-304,Sense 2
2025-08-05T02:18:42Z,0,260,0,Sense 2
2025-08-05T02:18:43Z,0,0,0,Sense 2
2025-08-05T02:18:44Z,0,0,0,Sense 2
2025-08-05T02:18:45Z,0,0,0,Sense 2
2025-08-05T02:18:46Z,0,0,304,Sense 2
2025-08-05T02:18:47Z,0,0,0,Sense 2
2025-08-05T02:18:48Z,0,0,-304,Sense 2
2025-08-05T02:18:49Z,0,0,0,Sense 2
2025-08-05T02:18:50Z,0,0,0,Sense 2
2025-08-05T02:18:51Z,0,0,0,Sense 2
2025-08-05T02:18:52Z,0,0,304,Sense 2
2025-08-05T02:18:53Z,2,0,-304,Sense 2
2025-08-05T02:18:54Z,2,0,-304,Sense 2
2025-08-05T02:18:55Z,0,0,609,Sense 2
2025-08-05T02:18:56Z,0,0,-609,Sense 2
2025-08-05T02:18:57Z,0,0,-304,Sense 2
2025-08-05T02:18:58Z,0,0,609,Sense 2
2025-08-05T02:18:59Z,0,0,-304,Sense 2
2025-08-05T02:19:00Z,0,0,0,Sense 2
2025-08-05T02:19:01Z,0,0,0,Sense 2
2025-08-05T02:19:02Z,0,0,0,Sense 2
2025-08-05T02:19:03Z,0,0,0,Sense 2
2025-08-05T02:19:04Z,0,0,0,Sense 2
2025-08-05T02:19:05Z,0,0,0,Sense 2
2025-08-05T02:19:06Z,0,0,0,Sense 2
2025-08-05T02:19:07Z,0,0,0,Sense 2
2025-08-05T02:19:08Z,0,0,304,Sense 2
2025-08-05T02:19:09Z,0,0,-304,Sense 2
2025-08-05T02:19:10Z,0,0,0,Sense 2
2025-08-05T02:19:11Z,0,0,0,Sense 2
2025-08-05T02:19:12Z,0,0,0,Sense 2
2025-08-05T02:19:13Z,0,0,0,Sense 2
2025-08-05T02:19:14Z,0,0,0,Sense 2
2025-08-05T02:19:15Z,0,0,0,Sense 2
2025-08-05T02:19:16Z,0,0,304,Sense 2
2025-08-05T02:19:17Z,0,0,-304,Sense 2
2025-08-05T02:19:18Z,0,0,304,Sense 2
2025-08-05T02:19:19Z,0,0,-304,Sense 2
2025-08-05T02:19:20Z,0,0,0,Sense 2
2025-08-05T02:19:21Z,0,0,0,Sense 2
2025-08-05T02:19:22Z,0,0,609,Sense 2
2025-08-05T02:19:23Z,0,0,-304,Sense 2
2025-08-05T02:19:24Z,0,0,-304,Sense 2
2025-08-05T02:19:25Z,0,0,304,Sense 2
2025-08-05T02:19:26Z,0,0,-304,Sense 2
2025-08-05T02:19:27Z,0,0,0,Sense 2
2025-08-05T02:19:28Z,0,0,0,Sense 2
2025-08-05T02:19:29Z,0,0,0,Sense 2
2025-08-05T02:19:30Z,0,0,0,Sense 2
2025-08-05T02:19:31Z,0,0,0,Sense 2
2025-08-05T02:19:32Z,0,0,0,Sense 2
2025-08-05T02:19:33Z,0,0,0,Sense 2
2025-08-05T02:19:34Z,0,0,0,Sense 2
2025-08-05T02:19:35Z,0,0,0,Sense 2
2025-08-05T02:19:36Z,0,0,0,Sense 2
2025-08-05T02:19:37Z,0,0,0,Sense 2
2025-08-05T02:19:38Z,0,0,0,Sense 2
2025-08-05T02:19:39Z,0,0,-304,Sense 2
2025-08-05T02:19:40Z,0,0,304,Sense 2
2025-08-05T02:19:41Z,0,0,0,Sense 2
2025-08-05T02:19:42Z,0,0,0,Sense 2
2025-08-05T02:19:43Z,0,0,0,Sense 2
2025-08-05T02:19:44Z,0,0,0,Sense 2
2025-08-05T02:19:45Z,0,0,0,Sense 2
2025-08-05T02:19:46Z,0,0,0,Sense 2
2025-08-05T02:19:47Z,0,0,0,Sense 2
2025-08-05T02:19:48Z,0,0,304,Sense 2
2025-08-05T02:19:49Z,0,0,-304,Sense 2
2025-08-05T02:19:50Z,0,0,304,Sense 2
2025-08-05T02:19:51Z,0,0,-304,Sense 2
2025-08-05T02:19:52Z,0,0,0,Sense 2
2025-08-05T02:19:53Z,0,0,304,Sense 2
2025-08-05T02:19:54Z,0,0,-609,Sense 2
2025-08-05T02:19:55Z,0,0,609,Sense 2
2025-08-05T02:19:56Z,0,0,-304,Sense 2
2025-08-05T02:19:57Z,0,0,0,Sense 2
2025-08-05T02:19:58Z,0,0,0,Sense 2
2025-08-05T02:19:59Z,0,0,0,Sense 2
2025-08-05T02:20:00Z,0,0,0,Sense 2
2025-08-05T02:20:01Z,0,0,0,Sense 2
2025-08-05T02:20:02Z,0,0,304,Sense 2
2025-08-05T02:20:03Z,0,0,0,Sense 2
2025-08-05T02:20:04Z,0,0,-304,Sense 2
2025-08-05T02:20:05Z,0,0,0,Sense 2
2025-08-05T02:20:06Z,0,0,0,Sense 2
2025-08-05T02:20:07Z,0,0,0,Sense 2
2025-08-05T02:20:08Z,0,0,304,Sense 2
2025-08-05T02:20:09Z,0,0,-304,Sense 2
2025-08-05T02:20:10Z,0,0,0,Sense 2
2025-08-05T02:20:11Z,0,0,0,Sense 2
2025-08-05T02:20:12Z,0,0,0,Sense 2
2025-08-05T02:20:13Z,0,0,0,Sense 2
2025-08-05T02:20:14Z,0,0,304,Sense 2
2025-08-05T02:20:15Z,0,0,-304,Sense 2
2025-08-05T02:20:16Z,0,0,0,Sense 2
2025-08-05T02:20:17Z,0,0,0,Sense 2
2025-08-05T02:20:18Z,0,0,0,Sense 2
2025-08-05T02:20:19Z,0,0,0,Sense 2
2025-08-05T02:20:20Z,0,0,0,Sense 2
2025-08-05T02:20:21Z,0,0,0,Sense 2
2025-08-05T02:20:22Z,0,0,0,Sense 2
2025-08-05T02:20:23Z,0,0,0,Sense 2
2025-08-05T02:20:24Z,0,0,0,Sense 2
2025-08-05T02:20:25Z,0,0,0,Sense 2
2025-08-05T02:20:26Z,0,0,304,Sense 2
2025-08-05T02:20:27Z,0,0,-609,Sense 2
2025-08-05T02:20:28Z,0,0,304,Sense 2
2025-08-05T02:20:29Z,0,0,304,Sense 2
2025-08-05T02:20:30Z,0,140,-304,Sense 2
2025-08-05T02:20:31Z,0,320,0,Sense 2
2025-08-05T02:20:32Z,0,430,0,Sense 2
2025-08-05T02:20:33Z,0,500,0,Sense 2
2025-08-05T02:20:34Z,2,570,0,Sense 2
2025-08-05T02:20:35Z,2,570,0,Sense 2
2025-08-05T02:20:36Z,0,600,0,Sense 2
2025-08-05T02:20:37Z,0,730,0,Sense 2
2025-08-05T02:20:38Z,0,1120,-304,Sense 2
2025-08-05T02:20:39Z,0,1670,304,Sense 2
2025-08-05T02:20:40Z,0,2030,0,Sense 2
2025-08-05T02:20:41Z,0,2330,304,Sense 2
2025-08-05T02:20:42Z,0,2670,-304,Sense 2
2025-08-05T02:20:43Z,0,2940,0,Sense 2
2025-08-05T02:20:44Z,0,3270,0,Sense 2
2025-08-05T02:20:45Z,0,3460,-304,Sense 2
2025-08-05T02:20:46Z,0,3600,0,Sense 2
2025-08-05T02:20:47Z,0,3730,304,Sense 2
2025-08-05T02:20:48Z,0,3850,0,Sense 2
2025-08-05T02:20:49Z,0,3850,-304,Sense 2
2025-08-05T02:20:50Z,0,3770,0,Sense 2
2025-08-05T02:20:51Z,0,3750,304,Sense 2
2025-08-05T02:20:52Z,0,3730,0,Sense 2
2025-08-05T02:20:53Z,0,3660,0,Sense 2
2025-08-05T02:20:54Z,0,3430,0,Sense 2
2025-08-05T02:20:55Z,0,3280,0,Sense 2
2025-08-05T02:20:56Z,0,3330,0,Sense 2
2025-08-05T02:20:57Z,0,3420,304,Sense 2
2025-08-05T02:20:58Z,0,3440,-304,Sense 2
2025-08-05T02:20:59Z,0,3490,0,Sense 2
2025-08-05T02:21:00Z,0,3500,304,Sense 2
2025-08-05T02:21:01Z,0,3480,-304,Sense 2
2025-08-05T02:21:02Z,0,3340,-304,Sense 2
2025-08-05T02:21:03Z,0,3250,304,Sense 2
2025-08-05T02:21:04Z,0,3160,0,Sense 2
2025-08-05T02:21:05Z,0,3130,0,Sense 2
2025-08-05T02:21:06Z,0,3140,0,Sense 2
2025-08-05T02:21:07Z,0,3090,0,Sense 2
2025-08-05T02:21:08Z,0,3020,304,Sense 2
2025-08-05T02:21:09Z,0,2890,304,Sense 2
2025-08-05T02:21:10Z,0,2750,0,Sense 2
2025-08-05T02:21:11Z,0,2610,0,Sense 2
2025-08-05T02:21:12Z,4,2460,0,Sense 2
2025-08-05T02:21:13Z,0,2310,-609,Sense 2
2025-08-05T02:21:14Z,0,2240,304,Sense 2
2025-08-05T02:21:15Z,0,2280,304,Sense 2
2025-08-05T02:21:16Z,0,2360,0,Sense 2
2025-08-05T02:21:17Z,0,2490,0,Sense 2
2025-08-05T02:21:18Z,0,2600,0,Sense 2
2025-08-05T02:21:19Z,0,2710,-609,Sense 2
2025-08-05T02:21:20Z,0,2820,609,Sense 2
2025-08-05T02:21:21Z,0,3000,304,Sense 2
2025-08-05T02:21:22Z,0,3230,-304,Sense 2
2025-08-05T02:21:23Z,0,3320,0,Sense 2
2025-08-05T02:21:24Z,0,3270,0,Sense 2
2025-08-05T02:21:25Z,0,3160,0,Sense 2
2025-08-05T02:21:26Z,0,3030,0,Sense 2
2025-08-05T02:21:27Z,0,2960,0,Sense 2
2025-08-05T02:21:28Z,0,3030,0,Sense 2
2025-08-05T02:21:29Z,0,3170,0,Sense 2
2025-08-05T02:21:30Z,0,3320,-609,Sense 2
2025-08-05T02:21:31Z,0,3420,609,Sense 2
2025-08-05T02:21:32Z,0,3600,0,Sense 2
2025-08-05T02:21:33Z,0,3930,0,Sense 2
2025-08-05T02:21:34Z,0,4050,0,Sense 2
2025-08-05T02:21:35Z,4,3970,304,Sense 2
2025-08-05T02:21:36Z,0,3700,-304,Sense 2
2025-08-05T02:21:37Z,0,3500,0,Sense 2
2025-08-05T02:21:38Z,0,3490,0,Sense 2
2025-08-05T02:21:39Z,0,3580,304,Sense 2
2025-08-05T02:21:40Z,0,3940,0,Sense 2
2025-08-05T02:21:41Z,0,4050,-304,Sense 2
2025-08-05T02:21:42Z,0,3970,-609,Sense 2
2025-08-05T02:21:43Z,0,3960,609,Sense 2
2025-08-05T02:21:44Z,0,3900,0,Sense 2
2025-08-05T02:21:45Z,0,3860,0,Sense 2
2025-08-05T02:21:46Z,0,3820,0,Sense 2
2025-08-05T02:21:47Z,0,3650,0,Sense 2
2025-08-05T02:21:48Z,0,3410,0,Sense 2
2025-08-05T02:21:49Z,0,3180,0,Sense 2
2025-08-05T02:21:50Z,0,2870,-609,Sense 2
2025-08-05T02:21:51Z,0,2580,609,Sense 2
2025-08-05T02:21:52Z,0,2430,0,Sense 2
2025-08-05T02:21:53Z,0,2490,0,Sense 2
2025-08-05T02:21:54Z,0,2580,0,Sense 2
2025-08-05T02:21:55Z,0,2700,-304,Sense 2
2025-08-05T02:21:56Z,0,2750,0,Sense 2
2025-08-05T02:21:57Z,0,2670,-304,Sense 2
2025-08-05T02:21:58Z,0,2640,304,Sense 2
2025-08-05T02:21:59Z,0,2710,0,Sense 2
2025-08-05T02:22:00Z,0,2770,-304,Sense 2
2025-08-05T02:22:01Z,0,2700,-304,Sense 2
2025-08-05T02:22:02Z,0,2630,0,Sense 2
2025-08-05T02:22:03Z,0,2600,304,Sense 2
2025-08-05T02:22:04Z,0,2610,0,Sense 2
2025-08-05T02:22:05Z,4,2650,0,Sense 2
2025-08-05T02:22:06Z,1,2700,304,Sense 2
2025-08-05T02:22:07Z,1,2680,-304,Sense 2
2025-08-05T02:22:08Z,0,2590,0,Sense 2
2025-08-05T02:22:09Z,0,2520,0,Sense 2
2025-08-05T02:22:10Z,0,2460,304,Sense 2
2025-08-05T02:22:11Z,0,2590,0,Sense 2
2025-08-05T02:22:12Z,0,2880,0,Sense 2
2025-08-05T02:22:13Z,4,3000,0,Sense 2
2025-08-05T02:22:14Z,2,3010,0,Sense 2
2025-08-05T02:22:16Z,0,3000,-304,Sense 2
2025-08-05T02:22:17Z,0,3220,304,Sense 2
2025-08-05T02:22:18Z,0,3360,0,Sense 2
2025-08-05T02:22:19Z,0,3250,-914,Sense 2
2025-08-05T02:22:20Z,0,3180,304,Sense 2
2025-08-05T02:22:21Z,0,3150,0,Sense 2
2025-08-05T02:22:22Z,0,3160,0,Sense 2
2025-08-05T02:22:23Z,0,3110,0,Sense 2
2025-08-05T02:22:24Z,0,3240,609,Sense 2
2025-08-05T02:22:25Z,0,3670,0,Sense 2
2025-08-05T02:22:26Z,0,4130,0,Sense 2
2025-08-05T02:22:27Z,0,4320,0,Sense 2
2025-08-05T02:22:28Z,0,4130,304,Sense 2
2025-08-05T02:22:29Z,0,4020,-304,Sense 2
2025-08-05T02:22:30Z,0,6690,0,Sense 2
2025-08-05T02:22:31Z,0,7400,-304,Sense 2
2025-08-05T02:22:32Z,0,7620,-304,Sense 2
2025-08-05T02:22:33Z,0,7810,304,Sense 2
2025-08-05T02:22:34Z,0,7980,304,Sense 2
2025-08-05T02:22:35Z,0,8070,-304,Sense 2
2025-08-05T02:22:36Z,0,8330,0,Sense 2
2025-08-05T02:22:37Z,0,8480,0,Sense 2
2025-08-05T02:22:38Z,0,8560,0,Sense 2
2025-08-05T02:22:39Z,0,8430,0,Sense 2
2025-08-05T02:22:40Z,0,8350,-304,Sense 2
2025-08-05T02:22:41Z,0,8320,304,Sense 2
2025-08-05T02:22:42Z,0,8140,0,Sense 2
2025-08-05T02:22:43Z,0,8140,0,Sense 2
2025-08-05T02:22:44Z,0,8070,0,Sense 2
2025-08-05T02:22:45Z,0,7910,0,Sense 2
2025-08-05T02:22:46Z,0,7670,0,Sense 2
2025-08-05T02:22:47Z,0,7260,0,Sense 2
2025-08-05T02:22:48Z,0,6810,0,Sense 2
2025-08-05T02:22:49Z,0,6340,0,Sense 2
2025-08-05T02:22:50Z,0,5910,0,Sense 2
2025-08-05T02:22:51Z,0,5470,0,Sense 2
2025-08-05T02:22:52Z,0,5140,-304,Sense 2
2025-08-05T02:22:53Z,0,5130,-304,Sense 2
2025-08-05T02:22:54Z,0,5410,609,Sense 2
2025-08-05T02:22:55Z,0,5450,-304,Sense 2
2025-08-05T02:22:56Z,0,5230,0,Sense 2
2025-08-05T02:22:57Z,0,5020,304,Sense 2
2025-08-05T02:22:58Z,0,4800,0,Sense 2
2025-08-05T02:22:59Z,0,4220,-304,Sense 2
2025-08-05T02:23:00Z,0,3810,0,Sense 2
2025-08-05T02:23:01Z,0,3580,304,Sense 2
2025-08-05T02:23:02Z,0,3380,-304,Sense 2
2025-08-05T02:23:03Z,0,3330,304,Sense 2
2025-08-05T02:23:04Z,0,3230,-304,Sense 2
2025-08-05T02:23:05Z,0,3190,304,Sense 2
2025-08-05T02:23:06Z,0,3160,-304,Sense 2
2025-08-05T02:23:07Z,0,3180,0,Sense 2
2025-08-05T02:23:08Z,0,3250,0,Sense 2
2025-08-05T02:23:09Z,0,3670,-304,Sense 2
2025-08-05T02:23:10Z,0,3950,0,Sense 2
2025-08-05T02:23:11Z,0,4010,0,Sense 2
2025-08-05T02:23:12Z,0,4050,609,Sense 2
2025-08-05T02:23:13Z,0,3790,-304,Sense 2
2025-08-05T02:23:14Z,0,3410,-304,Sense 2
2025-08-05T02:23:15Z,0,2920,304,Sense 2
2025-08-05T02:23:16Z,0,2510,304,Sense 2
2025-08-05T02:23:17Z,0,2240,0,Sense 2
2025-08-05T02:23:18Z,0,2070,0,Sense 2
2025-08-05T02:23:19Z,0,1970,-304,Sense 2
2025-08-05T02:23:20Z,0,1770,0,Sense 2
2025-08-05T02:23:21Z,0,1630,0,Sense 2
2025-08-05T02:23:22Z,0,1510,-304,Sense 2
2025-08-05T02:23:23Z,0,1380,0,Sense 2
2025-08-05T02:23:24Z,0,1270,304,Sense 2
2025-08-05T02:23:25Z,0,1200,-304,Sense 2
2025-08-05T02:23:26Z,0,1140,304,Sense 2
2025-08-05T02:23:27Z,0,1070,0,Sense 2
2025-08-05T02:23:28Z,0,1000,0,Sense 2
2025-08-05T02:23:29Z,0,990,0,Sense 2
2025-08-05T02:23:30Z,0,1090,0,Sense 2
2025-08-05T02:23:31Z,0,1070,-609,Sense 2
2025-08-05T02:23:32Z,0,1030,609,Sense 2
2025-08-05T02:23:33Z,0,1130,-304,Sense 2
2025-08-05T02:23:34Z,0,1240,-304,Sense 2
2025-08-05T02:23:35Z,0,1300,0,Sense 2
2025-08-05T02:23:36Z,0,1310,304,Sense 2
2025-08-05T02:23:37Z,0,1430,304,Sense 2
2025-08-05T02:23:38Z,0,1630,0,Sense 2
2025-08-05T02:23:39Z,0,1780,-304,Sense 2
2025-08-05T02:23:40Z,0,1690,0,Sense 2
2025-08-05T02:23:41Z,0,1450,304,Sense 2
2025-08-05T02:23:42Z,0,1290,-304,Sense 2
2025-08-05T02:23:43Z,0,1370,0,Sense 2
2025-08-05T02:23:44Z,0,1600,0,Sense 2
2025-08-05T02:23:45Z,0,1770,304,Sense 2
2025-08-05T02:23:46Z,0,1770,0,Sense 2
2025-08-05T02:23:47Z,0,1630,0,Sense 2
2025-08-05T02:23:48Z,0,1430,0,Sense 2
2025-08-05T02:23:49Z,0,1250,0,Sense 2
2025-08-05T02:23:50Z,0,1080,-304,Sense 2
2025-08-05T02:23:51Z,0,1010,304,Sense 2
2025-08-05T02:23:52Z,0,970,-304,Sense 2
2025-08-05T02:23:53Z,0,1030,304,Sense 2
2025-08-05T02:23:54Z,0,980,0,Sense 2
2025-08-05T02:23:55Z,0,920,0,Sense 2
2025-08-05T02:23:56Z,2,850,-609,Sense 2
2025-08-05T02:23:57Z,2,850,-609,Sense 2
2025-08-05T02:23:58Z,0,790,304,Sense 2
2025-08-05T02:23:59Z,0,730,304,Sense 2
2025-08-05T02:24:00Z,0,670,0,Sense 2
2025-08-05T02:24:01Z,0,660,0,Sense 2
2025-08-05T02:24:02Z,0,850,-304,Sense 2
2025-08-05T02:24:03Z,0,1150,0,Sense 2
2025-08-05T02:24:04Z,0,1450,0,Sense 2
2025-08-05T02:24:05Z,0,1680,0,Sense 2
2025-08-05T02:24:06Z,0,1890,304,Sense 2
2025-08-05T02:24:07Z,0,2120,-304,Sense 2
2025-08-05T02:24:08Z,0,2270,304,Sense 2
2025-08-05T02:24:09Z,0,2370,-304,Sense 2
2025-08-05T02:24:10Z,0,2250,0,Sense 2
2025-08-05T02:24:11Z,0,1930,304,Sense 2
2025-08-05T02:24:12Z,0,1710,-304,Sense 2
2025-08-05T02:24:13Z,0,1500,-304,Sense 2
2025-08-05T02:24:14Z,0,1310,304,Sense 2
2025-08-05T02:24:15Z,0,0,0,Sense 2
2025-08-05T02:24:16Z,0,0,0,Sense 2
2025-08-05T02:24:17Z,0,0,-304,Sense 2
